week,week_rwc_link,date_wp,time,tree,plot,site,species,year,type,water_potential,mean_swc_per_dry_g,max_swc_per_dry_g,rwc_week,collection_type,lwc_wet_per_dry,rwc_percent,rwc_max_percent
37,37,2022-09-15,md,2087,Low,PineNeedle,blue oak,0,stem,3.72733333333333,1.11660051870341,1.54935064935065,yes,lwc,0.613561050216671,54.94902070519674,39.601174238628374
37,37,2022-09-15,md,2087,Low,PineNeedle,blue oak,1,stem,3.72733333333333,1.07190340480739,1.33974358974359,yes,lfm,0.644629739924558,60.13879021499995,48.11590403264642
37,37,2022-09-15,md,2087,Low,PineNeedle,blue oak,1,stem,3.72733333333333,1.07190340480739,1.33974358974359,yes,lwc,0.613561050216671,57.24033037537758,45.79690135588548
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,0,leaf,1.76057142857143,0.86981459013312,1.27019438444924,yes,lfm,0.901860465116279,103.68421906768137,71.00176761585419
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,0,leaf,1.76057142857143,0.86981459013312,1.27019438444924,yes,lwc,0.765402167203441,87.99601385006667,60.2586640733199
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,0,leaf,1.76057142857143,0.86981459013312,1.27019438444924,yes,lfm,0.659543358452368,75.82574101814373,51.924600401878486
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,0,stem,1.76057142857143,1.11660051870341,1.54935064935065,yes,lfm,1.06675890695261,95.53630766635538,68.85199986198738
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,0,stem,1.76057142857143,1.11660051870341,1.54935064935065,yes,lwc,0.765402167203441,68.54753820929812,49.40148103492451
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,0,stem,1.76057142857143,1.11660051870341,1.54935064935065,yes,lfm,0.691649694501018,61.942447895703786,44.6412627632677
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,1,stem,1.76057142857143,1.07190340480739,1.33974358974359,yes,lfm,0.970733776332532,90.56168419457188,72.45668378367223
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,1,stem,1.76057142857143,1.07190340480739,1.33974358974359,yes,lwc,0.765402167203441,71.40589009892881,57.13049669078314
37,37,2022-09-15,pd,2087,Low,PineNeedle,blue oak,1,stem,1.76057142857143,1.07190340480739,1.33974358974359,yes,lfm,0.679095781869028,63.354195800045474,50.68848898161165
14,15,NA,md,2088,Low,PineNeedle,blue oak,0,leaf,NA,1.14595864153345,1.14595864153345,no,lfm,1.34343067731308,117.23203862884488,117.23203862884488
14,15,NA,md,2088,Low,PineNeedle,blue oak,0,leaf,NA,1.14595864153345,1.14595864153345,no,lwc,NA,NA,NA
14,15,NA,md,2088,Low,PineNeedle,blue oak,0,stem,NA,1.57406504296905,1.57406504296905,no,lfm,2.99798030800303,190.4610182021543,190.4610182021543
14,15,NA,md,2088,Low,PineNeedle,blue oak,0,stem,NA,1.57406504296905,1.57406504296905,no,lwc,NA,NA,NA
14,15,NA,md,2088,Low,PineNeedle,blue oak,1,stem,NA,1.07035755478662,1.07035755478662,no,lfm,1.48204229758478,138.46235689719882,138.46235689719882
14,15,NA,md,2088,Low,PineNeedle,blue oak,1,stem,NA,1.07035755478662,1.07035755478662,no,lwc,NA,NA,NA
14,15,2022-04-04,pd,2088,Low,PineNeedle,blue oak,0,leaf,0.201,1.14595864153345,1.14595864153345,no,lfm,1.69590382902939,147.98996818594063,147.98996818594063
14,15,2022-04-04,pd,2088,Low,PineNeedle,blue oak,0,leaf,0.201,1.14595864153345,1.14595864153345,no,lwc,NA,NA,NA
14,15,2022-04-04,pd,2088,Low,PineNeedle,blue oak,0,stem,0.201,1.57406504296905,1.57406504296905,no,lfm,2.26707317073171,144.02665130377883,144.02665130377883
14,15,2022-04-04,pd,2088,Low,PineNeedle,blue oak,0,stem,0.201,1.57406504296905,1.57406504296905,no,lwc,NA,NA,NA
14,15,2022-04-04,pd,2088,Low,PineNeedle,blue oak,1,stem,0.201,1.07035755478662,1.07035755478662,no,lfm,1.04849137931034,97.957114855826,97.957114855826
14,15,2022-04-04,pd,2088,Low,PineNeedle,blue oak,1,stem,0.201,1.07035755478662,1.07035755478662,no,lwc,NA,NA,NA
11,11,2022-03-15,pd,2089,Low,PineNeedle,live oak,0,leaf,1.005,0.695882719900187,0.795446954905122,yes,lfm,0.810668730319688,116.49502238480144,101.91361288401457
11,11,2022-03-15,pd,2089,Low,PineNeedle,live oak,0,leaf,1.005,0.695882719900187,0.795446954905122,yes,lwc,0.632905407370479,90.95001057954978,79.56601046338403
14,15,2022-04-04,pd,2089,Low,PineNeedle,live oak,1,leaf,0.2202,0.960593569661995,0.960593569661995,no,lfm,0.904528662155992,94.16351417741318,94.16351417741318
14,15,2022-04-04,pd,2089,Low,PineNeedle,live oak,1,leaf,0.2202,0.960593569661995,0.960593569661995,no,lwc,0.651821436091809,67.85611070883662,67.85611070883662
14,15,2022-04-04,pd,2089,Low,PineNeedle,live oak,1,leaf,0.2202,0.960593569661995,0.960593569661995,no,lfm,0.915565362884648,95.31246010805681,95.31246010805681
14,15,2022-04-04,pd,2089,Low,PineNeedle,live oak,1,stem,0.2202,0.997165406552595,0.997165406552595,no,lfm,0.379921958141185,38.100194375439976,38.100194375439976
14,15,2022-04-04,pd,2089,Low,PineNeedle,live oak,1,stem,0.2202,0.997165406552595,0.997165406552595,no,lwc,0.651821436091809,65.36743370844454,65.36743370844454
37,37,2022-09-15,md,2089,Low,PineNeedle,live oak,0,leaf,3.42933333333333,0.795446954905122,0.795446954905122,yes,lfm,0.619057931781267,77.82516834891976,77.82516834891976
37,37,2022-09-15,md,2089,Low,PineNeedle,live oak,0,leaf,3.42933333333333,0.795446954905122,0.795446954905122,yes,lwc,0.483984719365266,60.84437389329046,60.84437389329046
37,37,2022-09-15,md,2089,Low,PineNeedle,live oak,1,leaf,3.42933333333333,0.673217696048052,0.960593569661995,yes,lfm,0.587218149121594,87.22559620293765,61.130759945459445
37,37,2022-09-15,md,2089,Low,PineNeedle,live oak,1,leaf,3.42933333333333,0.673217696048052,0.960593569661995,yes,lwc,0.483984719365266,71.89126521872069,50.38392246739338
37,37,2022-09-15,md,2089,Low,PineNeedle,live oak,0,stem,3.42933333333333,1.01583557185739,1.01583557185739,yes,lfm,0.622754491017964,61.30465483496482,61.30465483496482
37,37,2022-09-15,md,2089,Low,PineNeedle,live oak,0,stem,3.42933333333333,1.01583557185739,1.01583557185739,yes,lwc,0.483984719365266,47.644001920540255,47.644001920540255
37,37,2022-09-15,md,2089,Low,PineNeedle,live oak,1,stem,3.42933333333333,0.847297117184322,0.997165406552595,yes,lfm,0.560938682816048,66.20330359202919,56.253323584030845
37,37,2022-09-15,md,2089,Low,PineNeedle,live oak,1,stem,3.42933333333333,0.847297117184322,0.997165406552595,yes,lwc,0.483984719365266,57.121015703866654,48.5360519112371
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,0,leaf,1.548,0.795446954905122,0.795446954905122,yes,lfm,0.766853742646561,96.40539044341789,96.40539044341789
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,0,leaf,1.548,0.795446954905122,0.795446954905122,yes,lwc,0.620136186770428,77.96072169820496,77.96072169820496
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,0,leaf,1.548,0.795446954905122,0.795446954905122,yes,lfm,0.261057040778613,32.818912583523684,32.818912583523684
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,1,leaf,1.548,0.673217696048052,0.960593569661995,yes,lfm,0.614540973505853,91.2841384166451,63.97512880729486
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,1,leaf,1.548,0.673217696048052,0.960593569661995,yes,lwc,0.620136186770428,92.11525341814021,64.55760337731971
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,0,stem,1.548,1.01583557185739,1.01583557185739,yes,lfm,0.601046815934865,59.167726804042665,59.167726804042665
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,0,stem,1.548,1.01583557185739,1.01583557185739,yes,lwc,0.620136186770428,61.04690601024622,61.04690601024622
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,0,stem,1.548,1.01583557185739,1.01583557185739,yes,lfm,0.759230530561589,74.73951017224026,74.73951017224026
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,1,stem,1.548,0.847297117184322,0.997165406552595,yes,lfm,0.60177489787294,71.02288980667323,60.348553401325766
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,1,stem,1.548,0.847297117184322,0.997165406552595,yes,lwc,0.620136186770428,73.18993233816502,62.189901765080855
37,37,2022-09-15,pd,2089,Low,PineNeedle,live oak,1,stem,1.548,0.847297117184322,0.997165406552595,yes,lfm,0.717856386358822,84.72310029147174,71.9897001682598
14,15,2022-04-04,pd,2090,Low,PineNeedle,blue oak,0,leaf,0.874666666666667,1.16835850458034,1.16835850458034,no,lfm,1.84981323560505,158.3258245096166,158.3258245096166
14,15,2022-04-04,pd,2090,Low,PineNeedle,blue oak,0,leaf,0.874666666666667,1.16835850458034,1.16835850458034,no,lwc,1.4502581538849,124.12783817633226,124.12783817633226
14,15,2022-04-04,pd,2090,Low,PineNeedle,blue oak,0,leaf,0.874666666666667,1.16835850458034,1.16835850458034,no,lfm,1.51899328543926,130.01088959290485,130.01088959290485
14,15,2022-04-04,pd,2090,Low,PineNeedle,blue oak,0,stem,0.874666666666667,1.37948717948718,1.37948717948718,no,lfm,4.97099236641221,360.35074775107086,360.35074775107086
14,15,2022-04-04,pd,2090,Low,PineNeedle,blue oak,0,stem,0.874666666666667,1.37948717948718,1.37948717948718,no,lwc,1.4502581538849,105.13023792102432,105.13023792102432
14,15,2022-04-04,pd,2090,Low,PineNeedle,blue oak,0,stem,0.874666666666667,1.37948717948718,1.37948717948718,no,lfm,6.03857280617165,437.74040788233134,437.74040788233134
14,15,2022-04-04,pd,2090,Low,PineNeedle,blue oak,1,stem,0.874666666666667,1.14755244755245,1.1993316018467,no,lfm,0.669201013738829,58.31550576761265,55.797830450595185
14,15,2022-04-04,pd,2090,Low,PineNeedle,blue oak,1,stem,0.874666666666667,1.14755244755245,1.1993316018467,no,lwc,1.4502581538849,126.37837660301052,120.92219963618317
37,37,NA,md,2090,Low,PineNeedle,blue oak,0,leaf,NA,0.760484219628188,1.16835850458034,yes,lfm,0.640584467150193,84.23376193964738,54.82773178257329
37,37,NA,md,2090,Low,PineNeedle,blue oak,0,leaf,NA,0.760484219628188,1.16835850458034,yes,lwc,0.673127422783544,88.51300334839898,57.61308880319428
37,37,NA,md,2090,Low,PineNeedle,blue oak,0,leaf,NA,1.09129899801291,1.16835850458034,yes,lfm,0.640584467150193,58.69926283416371,54.82773178257329
37,37,NA,md,2090,Low,PineNeedle,blue oak,0,leaf,NA,1.09129899801291,1.16835850458034,yes,lwc,0.673127422783544,61.681301275746335,57.61308880319428
37,37,NA,md,2090,Low,PineNeedle,blue oak,0,stem,NA,1.00825251421876,1.37948717948718,yes,lfm,0.581869290231904,57.710670891087524,42.18011583465474
37,37,NA,md,2090,Low,PineNeedle,blue oak,0,stem,NA,1.00825251421876,1.37948717948718,yes,lwc,0.673127422783544,66.76178965991608,48.79548232074016
37,37,NA,md,2090,Low,PineNeedle,blue oak,1,stem,NA,1.1993316018467,1.1993316018467,yes,lfm,0.632645674990952,52.74985450369359,52.74985450369359
37,37,NA,md,2090,Low,PineNeedle,blue oak,1,stem,NA,1.1993316018467,1.1993316018467,yes,lwc,0.673127422783544,56.12521355620744,56.12521355620744
37,37,2022-09-15,pd,2090,Low,PineNeedle,blue oak,0,leaf,1.83357142857143,0.760484219628188,1.16835850458034,yes,lfm,0.844242289771467,111.0137814804664,72.25883891474805
37,37,2022-09-15,pd,2090,Low,PineNeedle,blue oak,0,leaf,1.83357142857143,0.760484219628188,1.16835850458034,yes,lwc,0.722641812630564,95.02390634533802,61.851033719323
37,37,2022-09-15,pd,2090,Low,PineNeedle,blue oak,0,leaf,1.83357142857143,1.09129899801291,1.16835850458034,yes,lfm,0.844242289771467,77.36122651158887,72.25883891474805
37,37,2022-09-15,pd,2090,Low,PineNeedle,blue oak,0,leaf,1.83357142857143,1.09129899801291,1.16835850458034,yes,lwc,0.722641812630564,66.21849868334758,61.851033719323
37,37,2022-09-15,pd,2090,Low,PineNeedle,blue oak,0,stem,1.83357142857143,1.00825251421876,1.37948717948718,yes,lfm,0.840992387933465,83.41088924386212,60.96413221079019
37,37,2022-09-15,pd,2090,Low,PineNeedle,blue oak,0,stem,1.83357142857143,1.00825251421876,1.37948717948718,yes,lwc,0.722641812630564,71.67270127667372,52.38481541373976
37,37,2022-09-15,pd,2090,Low,PineNeedle,blue oak,1,stem,1.83357142857143,1.1993316018467,1.1993316018467,yes,lfm,0.911952360697576,76.03838332062419,76.03838332062419
37,37,2022-09-15,pd,2090,Low,PineNeedle,blue oak,1,stem,1.83357142857143,1.1993316018467,1.1993316018467,yes,lwc,0.722641812630564,60.25371227756017,60.25371227756017
14,15,2022-04-04,pd,2091,Low,PineNeedle,live oak,1,leaf,0.129,0.6925818533285,0.6925818533285,no,lfm,0.791362087544049,114.26260791281466,114.26260791281466
14,15,2022-04-04,pd,2091,Low,PineNeedle,live oak,1,leaf,0.129,0.6925818533285,0.6925818533285,no,lwc,0.637688139674895,92.07404678742454,92.07404678742454
14,15,2022-04-04,pd,2091,Low,PineNeedle,live oak,1,stem,0.129,0.819124730916181,0.857777577198753,no,lfm,1.55891472868217,190.31469443469774,181.7388062034826
14,15,2022-04-04,pd,2091,Low,PineNeedle,live oak,1,stem,0.129,0.819124730916181,0.857777577198753,no,lwc,0.637688139674895,77.84994343433492,74.34189895210308
37,37,2022-09-15,md,2091,Low,PineNeedle,live oak,0,leaf,2.94475,0.778687383601915,0.778687383601915,yes,lfm,0.686319404693761,88.13798953812575,88.13798953812575
37,37,2022-09-15,md,2091,Low,PineNeedle,live oak,0,leaf,2.94475,0.778687383601915,0.778687383601915,yes,lwc,0.560431905259491,71.97136065915744,71.97136065915744
37,37,2022-09-15,md,2091,Low,PineNeedle,live oak,1,leaf,2.94475,0.620180304475697,0.6925818533285,yes,lfm,0.59006089176979,95.1434425620191,85.19727869478511
37,37,2022-09-15,md,2091,Low,PineNeedle,live oak,1,leaf,2.94475,0.620180304475697,0.6925818533285,yes,lwc,0.560431905259491,90.36596312636573,80.91923035033253
37,37,2022-09-15,md,2091,Low,PineNeedle,live oak,0,stem,2.94475,0.964595023722573,0.964595023722573,yes,lfm,0.645476772616137,66.91686736316633,66.91686736316633
37,37,2022-09-15,md,2091,Low,PineNeedle,live oak,0,stem,2.94475,0.964595023722573,0.964595023722573,yes,lwc,0.560431905259491,58.100227709725026,58.100227709725026
37,37,2022-09-15,md,2091,Low,PineNeedle,live oak,1,stem,2.94475,0.857777577198753,0.857777577198753,yes,lfm,0.612356979405034,71.38878372232696,71.38878372232696
37,37,2022-09-15,md,2091,Low,PineNeedle,live oak,1,stem,2.94475,0.857777577198753,0.857777577198753,yes,lwc,0.560431905259491,65.33534102041875,65.33534102041875
37,37,2022-09-15,pd,2091,Low,PineNeedle,live oak,0,leaf,0.6045,0.778687383601915,0.778687383601915,yes,lfm,0.836484727857307,107.42240666441046,107.42240666441046
37,37,2022-09-15,pd,2091,Low,PineNeedle,live oak,0,leaf,0.6045,0.778687383601915,0.778687383601915,yes,lwc,0.690481051645022,88.67243340339179,88.67243340339179
37,37,2022-09-15,pd,2091,Low,PineNeedle,live oak,0,stem,0.6045,0.964595023722573,0.964595023722573,yes,lfm,0.948145480734606,98.29466847916292,98.29466847916292
37,37,2022-09-15,pd,2091,Low,PineNeedle,live oak,0,stem,0.6045,0.964595023722573,0.964595023722573,yes,lwc,0.690481051645022,71.58248121375455,71.58248121375455
37,37,2022-09-15,pd,2091,Low,PineNeedle,live oak,1,stem,0.6045,0.857777577198753,0.857777577198753,yes,lfm,0.871345029239766,101.58169814665945,101.58169814665945
37,37,2022-09-15,pd,2091,Low,PineNeedle,live oak,1,stem,0.6045,0.857777577198753,0.857777577198753,yes,lwc,0.690481051645022,80.49651448105325,80.49651448105325
37,37,2022-09-15,pd,2091,Low,PineNeedle,live oak,1,stem,0.6045,0.857777577198753,0.857777577198753,yes,lfm,0.742731575388776,86.5878982071689,86.5878982071689
11,11,2022-03-15,pd,2092,Low,PineNeedle,live oak,0,leaf,0.25,0.697211155378486,0.746925603633416,yes,lfm,3.40203284333201,487.9487106721912,455.4714454535817
11,11,2022-03-15,pd,2092,Low,PineNeedle,live oak,0,leaf,0.25,0.697211155378486,0.746925603633416,yes,lwc,0.649248383762947,93.12076818542842,86.92276454370842
14,15,NA,md,2092,Low,PineNeedle,live oak,1,leaf,NA,0.840322580645161,0.840322580645161,no,lfm,0.733866569714597,87.33153036910754,87.33153036910754
14,15,NA,md,2092,Low,PineNeedle,live oak,1,leaf,NA,0.840322580645161,0.840322580645161,no,lwc,NA,NA,NA
14,15,NA,md,2092,Low,PineNeedle,live oak,0,stem,NA,1.88339222614841,1.88339222614841,no,lfm,0.723356009070295,38.407082657953744,38.407082657953744
14,15,NA,md,2092,Low,PineNeedle,live oak,0,stem,NA,1.88339222614841,1.88339222614841,no,lwc,NA,NA,NA
14,15,NA,md,2092,Low,PineNeedle,live oak,1,stem,NA,0.932075471698113,0.986418570598547,no,lfm,0.75946275946276,81.48082237151071,76.9919364962814
14,15,NA,md,2092,Low,PineNeedle,live oak,1,stem,NA,0.932075471698113,0.986418570598547,no,lwc,NA,NA,NA
14,15,2022-04-04,pd,2092,Low,PineNeedle,live oak,1,leaf,0.109333333333333,0.840322580645161,0.840322580645161,no,lfm,0.778103044496487,92.59575577501384,92.59575577501384
14,15,2022-04-04,pd,2092,Low,PineNeedle,live oak,1,leaf,0.109333333333333,0.840322580645161,0.840322580645161,no,lwc,0.654942866128525,77.9394581573293,77.9394581573293
14,15,2022-04-04,pd,2092,Low,PineNeedle,live oak,0,stem,0.109333333333333,1.88339222614841,1.88339222614841,no,lfm,2.49780380673499,132.62260362213925,132.62260362213925
14,15,2022-04-04,pd,2092,Low,PineNeedle,live oak,0,stem,0.109333333333333,1.88339222614841,1.88339222614841,no,lwc,0.654942866128525,34.77463998393482,34.77463998393482
14,15,2022-04-04,pd,2092,Low,PineNeedle,live oak,1,stem,0.109333333333333,0.932075471698113,0.986418570598547,no,lfm,0.199653904391088,21.420358163416328,20.240282405666836
14,15,2022-04-04,pd,2092,Low,PineNeedle,live oak,1,stem,0.109333333333333,0.932075471698113,0.986418570598547,no,lwc,0.654942866128525,70.26714960488225,66.39603973910523
37,37,2022-09-15,md,2092,Low,PineNeedle,live oak,0,leaf,3.0824,0.746925603633416,0.746925603633416,yes,lfm,0.704267859679023,94.28888985102604,94.28888985102604
37,37,2022-09-15,md,2092,Low,PineNeedle,live oak,0,leaf,3.0824,0.746925603633416,0.746925603633416,yes,lwc,0.566088443684339,75.78913360723001,75.78913360723001
37,37,2022-09-15,md,2092,Low,PineNeedle,live oak,1,leaf,3.0824,0.662203172036906,0.840322580645161,yes,lfm,0.604704704704705,91.31709575547058,71.96102052148125
37,37,2022-09-15,md,2092,Low,PineNeedle,live oak,1,leaf,3.0824,0.662203172036906,0.840322580645161,yes,lwc,0.566088443684339,85.48561341726548,67.36561134055475
37,37,2022-09-15,md,2092,Low,PineNeedle,live oak,0,stem,3.0824,1.12653287672181,1.88339222614841,yes,lfm,0.694391332058636,61.63968636932302,36.869183296921946
37,37,2022-09-15,md,2092,Low,PineNeedle,live oak,0,stem,3.0824,1.12653287672181,1.88339222614841,yes,lwc,0.566088443684339,50.25050359219395,30.056853576485537
37,37,2022-09-15,md,2092,Low,PineNeedle,live oak,1,stem,3.0824,0.986418570598547,0.986418570598547,yes,lfm,0.695907194994786,70.54887405176464,70.54887405176464
37,37,2022-09-15,md,2092,Low,PineNeedle,live oak,1,stem,3.0824,0.986418570598547,0.986418570598547,yes,lwc,0.566088443684339,57.38825895591597,57.38825895591597
37,37,2022-09-15,pd,2092,Low,PineNeedle,live oak,0,stem,1.368875,1.12653287672181,1.88339222614841,yes,lfm,0.591386910817226,52.49619634165947,31.400093013372416
37,37,2022-09-15,pd,2092,Low,PineNeedle,live oak,0,stem,1.368875,1.12653287672181,1.88339222614841,yes,lwc,0.622390202931534,55.248294638562,33.0462340393291
10,11,2022-03-08,md,2093,Low,PineNeedle,live oak,0,leaf,2.064,0.621281464530893,0.82746399952755,no,lfm,0.737353555535374,118.68269015431241,89.11004659494243
10,11,2022-03-08,md,2093,Low,PineNeedle,live oak,0,leaf,2.064,0.621281464530893,0.82746399952755,no,lwc,0.587192947932268,94.51319272427288,70.96296011277016
11,11,2022-03-15,pd,2093,Low,PineNeedle,live oak,0,leaf,0.3225,0.621281464530893,0.82746399952755,yes,lfm,0.474003466204506,76.29448056404013,57.283877785032786
11,11,2022-03-15,pd,2093,Low,PineNeedle,live oak,0,leaf,0.3225,0.621281464530893,0.82746399952755,yes,lwc,0.561128529345577,90.31792534954583,67.81304439419235
14,15,NA,md,2093,Low,PineNeedle,live oak,0,leaf,NA,0.674228395061728,0.82746399952755,no,lfm,0.94874022589053,140.71496140468383,114.65637495192831
14,15,NA,md,2093,Low,PineNeedle,live oak,0,leaf,NA,0.674228395061728,0.82746399952755,no,lwc,NA,NA,NA
14,15,NA,md,2093,Low,PineNeedle,live oak,1,leaf,NA,0.623595505617977,0.645321911706561,no,lfm,0.65860816098379,105.61464203163489,102.0588560586907
14,15,NA,md,2093,Low,PineNeedle,live oak,1,leaf,NA,0.623595505617977,0.645321911706561,no,lwc,NA,NA,NA
14,15,NA,md,2093,Low,PineNeedle,live oak,0,stem,NA,1.89665653495441,1.89665653495441,no,lfm,0.886792452830189,46.75556361877112,46.75556361877112
14,15,NA,md,2093,Low,PineNeedle,live oak,0,stem,NA,1.89665653495441,1.89665653495441,no,lwc,NA,NA,NA
14,15,NA,md,2093,Low,PineNeedle,live oak,1,stem,NA,0.937680848057632,0.937680848057632,no,lfm,0.664532650448143,70.86981160217739,70.86981160217739
