Date.Time,Sensor,Sapflow,Tree,Loc,Sapflow.st
2022-03-20T13:49:11Z,SAP.FLOW.TOTAL,0.151,2347,TS,0.25
2022-03-20T13:49:11Z,SAP.FLOW.TOTAL.1,0.296,2346,TS,0.42045454545454547
2022-03-20T13:49:11Z,SAP.FLOW.TOTAL.2,2.182,2009,TS,0.60159911772815
2022-03-20T13:49:11Z,SAP.FLOW.TOTAL.3,3.025,2343,TS,0.4418638621092609
2022-03-20T14:04:11Z,SAP.FLOW.TOTAL,0.131,2347,TS,0.21688741721854307
2022-03-20T14:04:11Z,SAP.FLOW.TOTAL.1,0.321,2346,TS,0.4559659090909091
2022-03-20T14:04:11Z,SAP.FLOW.TOTAL.2,2.117,2009,TS,0.583677970774745
2022-03-20T14:04:11Z,SAP.FLOW.TOTAL.3,3.154,2343,TS,0.4607069821793748
2022-03-20T14:19:11Z,SAP.FLOW.TOTAL,0.127,2347,TS,0.21026490066225167
2022-03-20T14:19:11Z,SAP.FLOW.TOTAL.1,0.311,2346,TS,0.44176136363636365
2022-03-20T14:19:11Z,SAP.FLOW.TOTAL.2,2.018,2009,TS,0.5563826854149435
2022-03-20T14:19:11Z,SAP.FLOW.TOTAL.3,2.955,2343,TS,0.4316389132340053
2022-03-20T14:34:11Z,SAP.FLOW.TOTAL,0.159,2347,TS,0.2632450331125828
2022-03-20T14:34:11Z,SAP.FLOW.TOTAL.1,0.272,2346,TS,0.3863636363636364
2022-03-20T14:34:11Z,SAP.FLOW.TOTAL.2,2.128,2009,TS,0.5867107802591675
2022-03-20T14:34:11Z,SAP.FLOW.TOTAL.3,2.965,2343,TS,0.4330996202161846
2022-03-20T14:49:11Z,SAP.FLOW.TOTAL,0.114,2347,TS,0.18874172185430466
2022-03-20T14:49:11Z,SAP.FLOW.TOTAL.1,0.238,2346,TS,0.3380681818181818
2022-03-20T14:49:11Z,SAP.FLOW.TOTAL.2,2.052,2009,TS,0.56575682382134
2022-03-20T14:49:11Z,SAP.FLOW.TOTAL.3,2.91,2343,TS,0.4250657318141981
2022-03-20T15:04:11Z,SAP.FLOW.TOTAL,0.146,2347,TS,0.24172185430463575
2022-03-20T15:04:11Z,SAP.FLOW.TOTAL.1,0.238,2346,TS,0.3380681818181818
2022-03-20T15:04:11Z,SAP.FLOW.TOTAL.2,2.025,2009,TS,0.5583126550868487
2022-03-20T15:04:11Z,SAP.FLOW.TOTAL.3,2.768,2343,TS,0.40432369266725093
2022-03-20T15:19:11Z,SAP.FLOW.TOTAL,0.141,2347,TS,0.2334437086092715
2022-03-20T15:19:11Z,SAP.FLOW.TOTAL.1,0.229,2346,TS,0.32528409090909094
2022-03-20T15:19:11Z,SAP.FLOW.TOTAL.2,2.015,2009,TS,0.5555555555555556
2022-03-20T15:19:11Z,SAP.FLOW.TOTAL.3,2.715,2343,TS,0.39658194566170024
2022-03-20T15:34:11Z,SAP.FLOW.TOTAL,0.111,2347,TS,0.1837748344370861
2022-03-20T15:34:11Z,SAP.FLOW.TOTAL.1,0.192,2346,TS,0.27272727272727276
2022-03-20T15:34:11Z,SAP.FLOW.TOTAL.2,1.911,2009,TS,0.5268817204301076
2022-03-20T15:34:11Z,SAP.FLOW.TOTAL.3,2.299,2343,TS,0.3358165352030383
2022-03-20T15:49:11Z,SAP.FLOW.TOTAL,0.12,2347,TS,0.1986754966887417
2022-03-20T15:49:11Z,SAP.FLOW.TOTAL.1,0.202,2346,TS,0.28693181818181823
2022-03-20T15:49:11Z,SAP.FLOW.TOTAL.2,1.937,2009,TS,0.5340501792114696
2022-03-20T15:49:11Z,SAP.FLOW.TOTAL.3,1.956,2343,TS,0.2857142857142857
2022-03-20T16:04:11Z,SAP.FLOW.TOTAL,0.091,2347,TS,0.15066225165562913
2022-03-20T16:04:11Z,SAP.FLOW.TOTAL.1,0.216,2346,TS,0.3068181818181818
2022-03-20T16:04:11Z,SAP.FLOW.TOTAL.2,1.967,2009,TS,0.5423214778053488
2022-03-20T16:04:11Z,SAP.FLOW.TOTAL.3,1.978,2343,TS,0.28892784107508035
2022-03-20T16:19:11Z,SAP.FLOW.TOTAL,0.071,2347,TS,0.11754966887417218
2022-03-20T16:19:11Z,SAP.FLOW.TOTAL.1,0.225,2346,TS,0.31960227272727276
2022-03-20T16:19:11Z,SAP.FLOW.TOTAL.2,1.82,2009,TS,0.5017921146953406
2022-03-20T16:19:11Z,SAP.FLOW.TOTAL.3,1.79,2343,TS,0.2614665498101081
2022-03-20T16:34:11Z,SAP.FLOW.TOTAL,0.095,2347,TS,0.15728476821192053
2022-03-20T16:34:11Z,SAP.FLOW.TOTAL.1,0.193,2346,TS,0.2741477272727273
2022-03-20T16:34:11Z,SAP.FLOW.TOTAL.2,1.855,2009,TS,0.5114419630548663
2022-03-20T16:34:11Z,SAP.FLOW.TOTAL.3,1.749,2343,TS,0.25547765118317267
2022-03-20T16:49:11Z,SAP.FLOW.TOTAL,0.118,2347,TS,0.19536423841059603
2022-03-20T16:49:11Z,SAP.FLOW.TOTAL.1,0.158,2346,TS,0.2244318181818182
2022-03-20T16:49:11Z,SAP.FLOW.TOTAL.2,1.783,2009,TS,0.49159084642955614
2022-03-20T16:49:11Z,SAP.FLOW.TOTAL.3,1.65,2343,TS,0.24101665205959683
2022-03-20T17:04:10Z,SAP.FLOW.TOTAL,0.081,2347,TS,0.13410596026490068
2022-03-20T17:04:10Z,SAP.FLOW.TOTAL.1,0.156,2346,TS,0.22159090909090912
2022-03-20T17:04:10Z,SAP.FLOW.TOTAL.2,1.648,2009,TS,0.45437000275709954
2022-03-20T17:04:10Z,SAP.FLOW.TOTAL.3,1.313,2343,TS,0.1917908267601519
2022-03-20T17:19:10Z,SAP.FLOW.TOTAL,0.087,2347,TS,0.14403973509933773
2022-03-20T17:19:10Z,SAP.FLOW.TOTAL.1,0.209,2346,TS,0.296875
2022-03-20T17:19:10Z,SAP.FLOW.TOTAL.2,1.552,2009,TS,0.427901847256686
2022-03-20T17:19:10Z,SAP.FLOW.TOTAL.3,1.151,2343,TS,0.16812737364884603
2022-03-20T17:34:11Z,SAP.FLOW.TOTAL,0.084,2347,TS,0.13907284768211922
2022-03-20T17:34:11Z,SAP.FLOW.TOTAL.1,0.173,2346,TS,0.24573863636363635
2022-03-20T17:34:11Z,SAP.FLOW.TOTAL.2,1.504,2009,TS,0.4146677695064792
2022-03-20T17:34:11Z,SAP.FLOW.TOTAL.3,1.105,2343,TS,0.1614081215308209
2022-03-20T17:49:11Z,SAP.FLOW.TOTAL,0.077,2347,TS,0.12748344370860928
2022-03-20T17:49:11Z,SAP.FLOW.TOTAL.1,0.146,2346,TS,0.20738636363636365
2022-03-20T17:49:11Z,SAP.FLOW.TOTAL.2,1.52,2009,TS,0.4190791287565481
2022-03-20T17:49:11Z,SAP.FLOW.TOTAL.3,1.061,2343,TS,0.15498101080923166
2022-03-20T18:04:11Z,SAP.FLOW.TOTAL,0.074,2347,TS,0.12251655629139073
2022-03-20T18:04:11Z,SAP.FLOW.TOTAL.1,0.12,2346,TS,0.17045454545454547
2022-03-20T18:04:11Z,SAP.FLOW.TOTAL.2,1.443,2009,TS,0.39784946236559143
2022-03-20T18:04:11Z,SAP.FLOW.TOTAL.3,0.975,2343,TS,0.14241893076248904
2022-03-20T18:19:11Z,SAP.FLOW.TOTAL,0.068,2347,TS,0.11258278145695365
2022-03-20T18:19:11Z,SAP.FLOW.TOTAL.1,0.125,2346,TS,0.1775568181818182
2022-03-20T18:19:11Z,SAP.FLOW.TOTAL.2,1.433,2009,TS,0.3950923628342984
2022-03-20T18:19:11Z,SAP.FLOW.TOTAL.3,0.883,2343,TS,0.1289804265264388
2022-03-20T18:34:10Z,SAP.FLOW.TOTAL,0.111,2347,TS,0.1837748344370861
2022-03-20T18:34:10Z,SAP.FLOW.TOTAL.1,0.173,2346,TS,0.24573863636363635
2022-03-20T18:34:10Z,SAP.FLOW.TOTAL.2,1.357,2009,TS,0.37413840639647095
2022-03-20T18:34:10Z,SAP.FLOW.TOTAL.3,0.775,2343,TS,0.11320479111890155
2022-03-20T18:49:11Z,SAP.FLOW.TOTAL,0.106,2347,TS,0.17549668874172186
2022-03-20T18:49:11Z,SAP.FLOW.TOTAL.1,0.14,2346,TS,0.19886363636363638
2022-03-20T18:49:11Z,SAP.FLOW.TOTAL.2,1.391,2009,TS,0.3835125448028674
2022-03-20T18:49:11Z,SAP.FLOW.TOTAL.3,0.79,2343,TS,0.11539585159217061
2022-03-20T19:04:11Z,SAP.FLOW.TOTAL,0.109,2347,TS,0.1804635761589404
2022-03-20T19:04:11Z,SAP.FLOW.TOTAL.1,0.129,2346,TS,0.18323863636363638
2022-03-20T19:04:11Z,SAP.FLOW.TOTAL.2,1.344,2009,TS,0.37055417700578996
2022-03-20T19:04:11Z,SAP.FLOW.TOTAL.3,0.747,2343,TS,0.10911481156879929
2022-03-20T19:19:11Z,SAP.FLOW.TOTAL,0.104,2347,TS,0.17218543046357615
2022-03-20T19:19:11Z,SAP.FLOW.TOTAL.1,0.155,2346,TS,0.22017045454545456
2022-03-20T19:19:11Z,SAP.FLOW.TOTAL.2,1.333,2009,TS,0.36752136752136755
2022-03-20T19:19:11Z,SAP.FLOW.TOTAL.3,0.768,2343,TS,0.11218229623137599
2022-03-20T19:34:11Z,SAP.FLOW.TOTAL,0.107,2347,TS,0.1771523178807947
2022-03-20T19:34:11Z,SAP.FLOW.TOTAL.1,0.144,2346,TS,0.20454545454545453
2022-03-20T19:34:11Z,SAP.FLOW.TOTAL.2,1.317,2009,TS,0.3631100082712986
2022-03-20T19:34:11Z,SAP.FLOW.TOTAL.3,0.69,2343,TS,0.10078878177037685
2022-03-20T19:49:11Z,SAP.FLOW.TOTAL,0.116,2347,TS,0.19205298013245034
2022-03-20T19:49:11Z,SAP.FLOW.TOTAL.1,0.131,2346,TS,0.18607954545454547
2022-03-20T19:49:11Z,SAP.FLOW.TOTAL.2,1.213,2009,TS,0.3344361731458506
2022-03-20T19:49:11Z,SAP.FLOW.TOTAL.3,0.451,2343,TS,0.0658778848962898
2022-03-20T20:04:11Z,SAP.FLOW.TOTAL,0.034,2347,TS,0.056291390728476824
2022-03-20T20:04:11Z,SAP.FLOW.TOTAL.1,0.114,2346,TS,0.1619318181818182
2022-03-20T20:04:11Z,SAP.FLOW.TOTAL.2,1.25,2009,TS,0.344637441411635
2022-03-20T20:04:11Z,SAP.FLOW.TOTAL.3,0.518,2343,TS,0.07566462167689161
2022-03-20T20:19:11Z,SAP.FLOW.TOTAL,0.093,2347,TS,0.15397350993377484
2022-03-20T20:19:11Z,SAP.FLOW.TOTAL.1,0.163,2346,TS,0.23153409090909094
2022-03-20T20:19:11Z,SAP.FLOW.TOTAL.2,1.262,2009,TS,0.34794596084918666
2022-03-20T20:19:11Z,SAP.FLOW.TOTAL.3,0.455,2343,TS,0.06646216768916155
2022-03-20T20:34:11Z,SAP.FLOW.TOTAL,0.086,2347,TS,0.1423841059602649
2022-03-20T20:34:11Z,SAP.FLOW.TOTAL.1,0.112,2346,TS,0.15909090909090912
2022-03-20T20:34:11Z,SAP.FLOW.TOTAL.2,1.207,2009,TS,0.33278191342707475
2022-03-20T20:34:11Z,SAP.FLOW.TOTAL.3,0.482,2343,TS,0.07040607654104586
2022-03-20T20:49:11Z,SAP.FLOW.TOTAL,0.086,2347,TS,0.1423841059602649
2022-03-20T20:49:11Z,SAP.FLOW.TOTAL.1,0.071,2346,TS,0.10085227272727272
2022-03-20T20:49:11Z,SAP.FLOW.TOTAL.2,1.242,2009,TS,0.3424317617866005
2022-03-20T20:49:11Z,SAP.FLOW.TOTAL.3,0.467,2343,TS,0.0682150160677768
2022-03-20T21:04:11Z,SAP.FLOW.TOTAL,0.043,2347,TS,0.07119205298013245
2022-03-20T21:04:11Z,SAP.FLOW.TOTAL.1,0.079,2346,TS,0.1122159090909091
2022-03-20T21:04:11Z,SAP.FLOW.TOTAL.2,1.213,2009,TS,0.3344361731458506
2022-03-20T21:04:11Z,SAP.FLOW.TOTAL.3,0.444,2343,TS,0.06485539000876424
2022-03-20T21:19:10Z,SAP.FLOW.TOTAL,0.062,2347,TS,0.10264900662251655
2022-03-20T21:19:10Z,SAP.FLOW.TOTAL.1,0.122,2346,TS,0.17329545454545456
2022-03-20T21:19:10Z,SAP.FLOW.TOTAL.2,1.204,2009,TS,0.3319547835676868
2022-03-20T21:19:10Z,SAP.FLOW.TOTAL.3,0.433,2343,TS,0.06324861232836693
2022-03-20T21:34:11Z,SAP.FLOW.TOTAL,0.031,2347,TS,0.05132450331125828
2022-03-20T21:34:11Z,SAP.FLOW.TOTAL.1,0.014,2346,TS,0.01988636363636364
2022-03-20T21:34:11Z,SAP.FLOW.TOTAL.2,1.185,2009,TS,0.32671629445822997
2022-03-20T21:34:11Z,SAP.FLOW.TOTAL.3,0.385,2343,TS,0.056237218813905934
2022-03-20T21:49:10Z,SAP.FLOW.TOTAL,0.082,2347,TS,0.1357615894039735
2022-03-20T21:49:10Z,SAP.FLOW.TOTAL.1,0.146,2346,TS,0.20738636363636365
2022-03-20T21:49:10Z,SAP.FLOW.TOTAL.2,1.252,2009,TS,0.3451888613178936
2022-03-20T21:49:10Z,SAP.FLOW.TOTAL.3,0.61,2343,TS,0.08910312591294187
2022-03-20T22:04:11Z,SAP.FLOW.TOTAL,-0.026,2347,TS,-0.04304635761589404
2022-03-20T22:04:11Z,SAP.FLOW.TOTAL.1,0.066,2346,TS,0.09375000000000001
2022-03-20T22:04:11Z,SAP.FLOW.TOTAL.2,1.186,2009,TS,0.3269920044113592
2022-03-20T22:04:11Z,SAP.FLOW.TOTAL.3,0.538,2343,TS,0.07858603564125037
2022-03-20T22:19:11Z,SAP.FLOW.TOTAL,0.049,2347,TS,0.08112582781456955
2022-03-20T22:19:11Z,SAP.FLOW.TOTAL.1,0.093,2346,TS,0.13210227272727273
2022-03-20T22:19:11Z,SAP.FLOW.TOTAL.2,1.191,2009,TS,0.32837055417700584
2022-03-20T22:19:11Z,SAP.FLOW.TOTAL.3,0.477,2343,TS,0.06967572304995617
2022-03-20T22:34:11Z,SAP.FLOW.TOTAL,0.029,2347,TS,0.048013245033112585
2022-03-20T22:34:11Z,SAP.FLOW.TOTAL.1,0.083,2346,TS,0.11789772727272728
2022-03-20T22:34:11Z,SAP.FLOW.TOTAL.2,1.202,2009,TS,0.3314033636614282
2022-03-20T22:34:11Z,SAP.FLOW.TOTAL.3,0.448,2343,TS,0.065439672801636
2022-03-20T22:49:11Z,SAP.FLOW.TOTAL,0.115,2347,TS,0.19039735099337748
2022-03-20T22:49:11Z,SAP.FLOW.TOTAL.1,0.134,2346,TS,0.19034090909090912
2022-03-20T22:49:11Z,SAP.FLOW.TOTAL.2,1.202,2009,TS,0.3314033636614282
2022-03-20T22:49:11Z,SAP.FLOW.TOTAL.3,0.52,2343,TS,0.0759567630733275
2022-03-20T23:04:11Z,SAP.FLOW.TOTAL,0.132,2347,TS,0.2185430463576159
2022-03-20T23:04:11Z,SAP.FLOW.TOTAL.1,0.185,2346,TS,0.26278409090909094
2022-03-20T23:04:11Z,SAP.FLOW.TOTAL.2,1.224,2009,TS,0.337468982630273
2022-03-20T23:04:11Z,SAP.FLOW.TOTAL.3,0.535,2343,TS,0.07814782354659655
2022-03-20T23:19:10Z,SAP.FLOW.TOTAL,0.136,2347,TS,0.2251655629139073
2022-03-20T23:19:10Z,SAP.FLOW.TOTAL.1,0.144,2346,TS,0.20454545454545453
2022-03-20T23:19:10Z,SAP.FLOW.TOTAL.2,1.23,2009,TS,0.33912324234904884
2022-03-20T23:19:10Z,SAP.FLOW.TOTAL.3,0.522,2343,TS,0.07624890446976337
2022-03-20T23:34:11Z,SAP.FLOW.TOTAL,0.07,2347,TS,0.11589403973509935
2022-03-20T23:34:11Z,SAP.FLOW.TOTAL.1,0.101,2346,TS,0.14346590909090912
2022-03-20T23:34:11Z,SAP.FLOW.TOTAL.2,1.185,2009,TS,0.32671629445822997
2022-03-20T23:34:11Z,SAP.FLOW.TOTAL.3,0.442,2343,TS,0.06456324861232837
2022-03-20T23:49:11Z,SAP.FLOW.TOTAL,-0.03,2347,TS,-0.04966887417218543
2022-03-20T23:49:11Z,SAP.FLOW.TOTAL.1,-0.001,2346,TS,-0.0014204545454545455
2022-03-20T23:49:11Z,SAP.FLOW.TOTAL.2,1.051,2009,TS,0.2897711607389027
2022-03-20T23:49:11Z,SAP.FLOW.TOTAL.3,0.211,2343,TS,0.030820917323984807
2022-03-21T00:04:10Z,SAP.FLOW.TOTAL,0.115,2347,TS,0.19039735099337748
2022-03-21T00:04:10Z,SAP.FLOW.TOTAL.1,0.035,2346,TS,0.049715909090909095
2022-03-21T00:04:10Z,SAP.FLOW.TOTAL.2,1.159,2009,TS,0.31954783567686795
2022-03-21T00:04:10Z,SAP.FLOW.TOTAL.3,0.369,2343,TS,0.05390008764241893
2022-03-21T00:19:11Z,SAP.FLOW.TOTAL,0.077,2347,TS,0.12748344370860928
2022-03-21T00:19:11Z,SAP.FLOW.TOTAL.1,0.118,2346,TS,0.16761363636363635
2022-03-21T00:19:11Z,SAP.FLOW.TOTAL.2,1.168,2009,TS,0.3220292252550317
2022-03-21T00:19:11Z,SAP.FLOW.TOTAL.3,0.376,2343,TS,0.054922582529944496
2022-03-21T00:34:11Z,SAP.FLOW.TOTAL,0.003,2347,TS,0.004966887417218543
2022-03-21T00:34:11Z,SAP.FLOW.TOTAL.1,0.074,2346,TS,0.10511363636363637
2022-03-21T00:34:11Z,SAP.FLOW.TOTAL.2,1.164,2009,TS,0.32092638544251445
2022-03-21T00:34:11Z,SAP.FLOW.TOTAL.3,0.21,2343,TS,0.03067484662576687
2022-03-21T00:49:11Z,SAP.FLOW.TOTAL,0.081,2347,TS,0.13410596026490068
2022-03-21T00:49:11Z,SAP.FLOW.TOTAL.1,0.114,2346,TS,0.1619318181818182
2022-03-21T00:49:11Z,SAP.FLOW.TOTAL.2,1.137,2009,TS,0.3134822167080232
2022-03-21T00:49:11Z,SAP.FLOW.TOTAL.3,0.243,2343,TS,0.03549517966695881
2022-03-21T01:04:11Z,SAP.FLOW.TOTAL,0.062,2347,TS,0.10264900662251655
2022-03-21T01:04:11Z,SAP.FLOW.TOTAL.1,0.076,2346,TS,0.10795454545454546
2022-03-21T01:04:11Z,SAP.FLOW.TOTAL.2,1.092,2009,TS,0.30107526881720437
2022-03-21T01:04:11Z,SAP.FLOW.TOTAL.3,0.264,2343,TS,0.0385626643295355
2022-03-21T01:19:11Z,SAP.FLOW.TOTAL,0.038,2347,TS,0.06291390728476821
2022-03-21T01:19:11Z,SAP.FLOW.TOTAL.1,0.157,2346,TS,0.22301136363636365
2022-03-21T01:19:11Z,SAP.FLOW.TOTAL.2,1.012,2009,TS,0.2790184725668597
2022-03-21T01:19:11Z,SAP.FLOW.TOTAL.3,0.306,2343,TS,0.044697633654688866
2022-03-21T01:34:11Z,SAP.FLOW.TOTAL,0.058,2347,TS,0.09602649006622517
2022-03-21T01:34:11Z,SAP.FLOW.TOTAL.1,0.097,2346,TS,0.1377840909090909
2022-03-21T01:34:11Z,SAP.FLOW.TOTAL.2,1.069,2009,TS,0.2947339398952302
2022-03-21T01:34:11Z,SAP.FLOW.TOTAL.3,0.307,2343,TS,0.044843704352906806
2022-03-21T01:49:11Z,SAP.FLOW.TOTAL,-0.03,2347,TS,-0.04966887417218543
2022-03-21T01:49:11Z,SAP.FLOW.TOTAL.1,0.003,2346,TS,0.004261363636363637
2022-03-21T01:49:11Z,SAP.FLOW.TOTAL.2,1.122,2009,TS,0.3093465674110836
2022-03-21T01:49:11Z,SAP.FLOW.TOTAL.3,0.158,2343,TS,0.023079170318434122
2022-03-21T02:04:11Z,SAP.FLOW.TOTAL,0.069,2347,TS,0.1142384105960265
2022-03-21T02:04:11Z,SAP.FLOW.TOTAL.1,0.11,2346,TS,0.15625
2022-03-21T02:04:11Z,SAP.FLOW.TOTAL.2,1.088,2009,TS,0.2999724290046871
2022-03-21T02:04:11Z,SAP.FLOW.TOTAL.3,0.35,2343,TS,0.05112474437627811
2022-03-21T02:19:10Z,SAP.FLOW.TOTAL,0.07,2347,TS,0.11589403973509935
2022-03-21T02:19:10Z,SAP.FLOW.TOTAL.1,0.145,2346,TS,0.2059659090909091
2022-03-21T02:19:10Z,SAP.FLOW.TOTAL.2,1.078,2009,TS,0.297215329473394
2022-03-21T02:19:10Z,SAP.FLOW.TOTAL.3,0.28,2343,TS,0.0408997955010225
2022-03-21T02:34:11Z,SAP.FLOW.TOTAL,-0.002,2347,TS,-0.0033112582781456954
2022-03-21T02:34:11Z,SAP.FLOW.TOTAL.1,0.1,2346,TS,0.14204545454545456
2022-03-21T02:34:11Z,SAP.FLOW.TOTAL.2,1.084,2009,TS,0.2988695891921699
2022-03-21T02:34:11Z,SAP.FLOW.TOTAL.3,0.345,2343,TS,0.05039439088518843
2022-03-21T02:49:11Z,SAP.FLOW.TOTAL,0.097,2347,TS,0.16059602649006624
2022-03-21T02:49:11Z,SAP.FLOW.TOTAL.1,0.089,2346,TS,0.12642045454545456
2022-03-21T02:49:11Z,SAP.FLOW.TOTAL.2,1.103,2009,TS,0.3041080783016267
2022-03-21T02:49:11Z,SAP.FLOW.TOTAL.3,0.292,2343,TS,0.04265264387963774
2022-03-21T03:04:11Z,SAP.FLOW.TOTAL,0.09,2347,TS,0.1490066225165563
2022-03-21T03:04:11Z,SAP.FLOW.TOTAL.1,0.078,2346,TS,0.11079545454545456
2022-03-21T03:04:11Z,SAP.FLOW.TOTAL.2,1.082,2009,TS,0.29831816928591126
2022-03-21T03:04:11Z,SAP.FLOW.TOTAL.3,0.324,2343,TS,0.047326906222611743
2022-03-21T03:19:10Z,SAP.FLOW.TOTAL,0.123,2347,TS,0.20364238410596028
2022-03-21T03:19:10Z,SAP.FLOW.TOTAL.1,0.122,2346,TS,0.17329545454545456
2022-03-21T03:19:10Z,SAP.FLOW.TOTAL.2,1.061,2009,TS,0.29252826027019574
2022-03-21T03:19:10Z,SAP.FLOW.TOTAL.3,0.108,2343,TS,0.015775635407537247
2022-03-21T03:34:11Z,SAP.FLOW.TOTAL,-0.032,2347,TS,-0.052980132450331126
2022-03-21T03:34:11Z,SAP.FLOW.TOTAL.1,0.052,2346,TS,0.07386363636363637
2022-03-21T03:34:11Z,SAP.FLOW.TOTAL.2,1.081,2009,TS,0.2980424593327819
2022-03-21T03:34:11Z,SAP.FLOW.TOTAL.3,0.11,2343,TS,0.016067776803973123
2022-03-21T03:49:11Z,SAP.FLOW.TOTAL,-0.131,2347,TS,-0.21688741721854307
2022-03-21T03:49:11Z,SAP.FLOW.TOTAL.1,0.009,2346,TS,0.012784090909090908
2022-03-21T03:49:11Z,SAP.FLOW.TOTAL.2,0.854,2009,TS,0.235456299972429
2022-03-21T03:49:11Z,SAP.FLOW.TOTAL.3,0.031,2343,TS,0.004528191644756062
2022-03-21T04:04:11Z,SAP.FLOW.TOTAL,0.054,2347,TS,0.08940397350993377
2022-03-21T04:04:11Z,SAP.FLOW.TOTAL.1,0.063,2346,TS,0.08948863636363637
2022-03-21T04:04:11Z,SAP.FLOW.TOTAL.2,1.069,2009,TS,0.2947339398952302
2022-03-21T04:04:11Z,SAP.FLOW.TOTAL.3,0.235,2343,TS,0.034326614081215304
2022-03-21T04:19:11Z,SAP.FLOW.TOTAL,0.024,2347,TS,0.039735099337748346
2022-03-21T04:19:11Z,SAP.FLOW.TOTAL.1,0.072,2346,TS,0.10227272727272727
2022-03-21T04:19:11Z,SAP.FLOW.TOTAL.2,1.008,2009,TS,0.27791563275434245
2022-03-21T04:19:11Z,SAP.FLOW.TOTAL.3,0.082,2343,TS,0.011977797253870874
2022-03-21T04:34:11Z,SAP.FLOW.TOTAL,0.181,2347,TS,0.2996688741721854
2022-03-21T04:34:11Z,SAP.FLOW.TOTAL.1,0.099,2346,TS,0.14062500000000003
2022-03-21T04:34:11Z,SAP.FLOW.TOTAL.2,1.041,2009,TS,0.2870140612076096
2022-03-21T04:34:11Z,SAP.FLOW.TOTAL.3,0.164,2343,TS,0.023955594507741748
2022-03-21T04:49:11Z,SAP.FLOW.TOTAL,-0.409,2347,TS,-0.6771523178807947
2022-03-21T04:49:11Z,SAP.FLOW.TOTAL.1,-0.147,2346,TS,-0.20880681818181818
2022-03-21T04:49:11Z,SAP.FLOW.TOTAL.2,1.016,2009,TS,0.28012131237937693
2022-03-21T04:49:11Z,SAP.FLOW.TOTAL.3,0.153,2343,TS,0.022348816827344433
2022-03-21T05:04:10Z,SAP.FLOW.TOTAL,0.078,2347,TS,0.1291390728476821
2022-03-21T05:04:10Z,SAP.FLOW.TOTAL.1,0.079,2346,TS,0.1122159090909091
2022-03-21T05:04:10Z,SAP.FLOW.TOTAL.2,1.072,2009,TS,0.29556106975461816
2022-03-21T05:04:10Z,SAP.FLOW.TOTAL.3,0.202,2343,TS,0.029506281040023372
2022-03-21T05:19:11Z,SAP.FLOW.TOTAL,0.037,2347,TS,0.061258278145695365
2022-03-21T05:19:11Z,SAP.FLOW.TOTAL.1,0.058,2346,TS,0.08238636363636365
2022-03-21T05:19:11Z,SAP.FLOW.TOTAL.2,0.974,2009,TS,0.268541494347946
2022-03-21T05:19:11Z,SAP.FLOW.TOTAL.3,0.152,2343,TS,0.022202746129126497
2022-03-21T05:34:11Z,SAP.FLOW.TOTAL,0.019,2347,TS,0.03145695364238411
2022-03-21T05:34:11Z,SAP.FLOW.TOTAL.1,0.027,2346,TS,0.03835227272727273
2022-03-21T05:34:11Z,SAP.FLOW.TOTAL.2,1.04,2009,TS,0.28673835125448033
2022-03-21T05:34:11Z,SAP.FLOW.TOTAL.3,0.174,2343,TS,0.02541630148992112
2022-03-21T05:49:11Z,SAP.FLOW.TOTAL,0.058,2347,TS,0.09602649006622517
2022-03-21T05:49:11Z,SAP.FLOW.TOTAL.1,0.106,2346,TS,0.15056818181818182
2022-03-21T05:49:11Z,SAP.FLOW.TOTAL.2,0.982,2009,TS,0.2707471739729804
2022-03-21T05:49:11Z,SAP.FLOW.TOTAL.3,0.129,2343,TS,0.018843120070113937
2022-03-21T06:04:11Z,SAP.FLOW.TOTAL,0.057,2347,TS,0.09437086092715233
2022-03-21T06:04:11Z,SAP.FLOW.TOTAL.1,0.053,2346,TS,0.07528409090909091
2022-03-21T06:04:11Z,SAP.FLOW.TOTAL.2,1.071,2009,TS,0.29528535980148884
2022-03-21T06:04:11Z,SAP.FLOW.TOTAL.3,0.311,2343,TS,0.04542798714577856
2022-03-21T06:19:11Z,SAP.FLOW.TOTAL,0.052,2347,TS,0.08609271523178808
2022-03-21T06:19:11Z,SAP.FLOW.TOTAL.1,0.069,2346,TS,0.09801136363636365
2022-03-21T06:19:11Z,SAP.FLOW.TOTAL.2,1.033,2009,TS,0.2848083815825751
2022-03-21T06:19:11Z,SAP.FLOW.TOTAL.3,0.235,2343,TS,0.034326614081215304
2022-03-21T06:34:11Z,SAP.FLOW.TOTAL,-0.067,2347,TS,-0.1109271523178808
2022-03-21T06:34:11Z,SAP.FLOW.TOTAL.1,-0.008,2346,TS,-0.011363636363636364
2022-03-21T06:34:11Z,SAP.FLOW.TOTAL.2,0.816,2009,TS,0.2249793217535153
2022-03-21T06:34:11Z,SAP.FLOW.TOTAL.3,-0.044,2343,TS,-0.006427110721589249
2022-03-21T06:49:11Z,SAP.FLOW.TOTAL,0.054,2347,TS,0.08940397350993377
2022-03-21T06:49:11Z,SAP.FLOW.TOTAL.1,0,2346,TS,0
2022-03-21T06:49:11Z,SAP.FLOW.TOTAL.2,0.936,2009,TS,0.2580645161290323
2022-03-21T06:49:11Z,SAP.FLOW.TOTAL.3,0.102,2343,TS,0.014899211218229623
