"","tree","species","time","date_shift","date_wp","cwc","lwc_mean","lma_g_cm2","lwa_g_cm2","water_potential"
"875","2319",NA,NA,2022-04-20,NA,0.0251579,NA,NA,NA,NA
"876","2320",NA,NA,2022-02-24,NA,0.0262057,NA,NA,NA,NA
"877","2320",NA,NA,2022-02-28,NA,0.0494401,NA,NA,NA,NA
"878","2320",NA,NA,2022-05-17,NA,0.0035742,NA,NA,NA,NA
"879","2320",NA,NA,2022-09-14,NA,0.0027039,NA,NA,NA,NA
"880","2320",NA,NA,2022-03-08,NA,0.027638,NA,NA,NA,NA
"881","2320",NA,NA,2022-03-16,NA,0.0489541,NA,NA,NA,NA
"882","2320",NA,NA,2022-03-22,NA,0.0582618,NA,NA,NA,NA
"883","2320",NA,NA,2022-04-05,NA,0.0550388,NA,NA,NA,NA
"884","2320",NA,NA,2022-04-12,NA,0.0101792,NA,NA,NA,NA
"885","2320",NA,NA,2022-04-29,NA,0.0432139,NA,NA,NA,NA
"886","2320",NA,NA,2022-05-03,NA,0.0245593,NA,NA,NA,NA
"887","2320",NA,NA,2022-05-11,NA,0.0088689,NA,NA,NA,NA
"888","2320",NA,NA,2022-04-20,NA,0.0234996,NA,NA,NA,NA
"889","2321",NA,NA,2022-02-24,NA,0.029144,NA,NA,NA,NA
"890","2321",NA,NA,2022-02-28,NA,0.0580082,NA,NA,NA,NA
"891","2321",NA,NA,2022-05-17,NA,0.0120566,NA,NA,NA,NA
"892","2321",NA,NA,2022-09-14,NA,0.0027039,NA,NA,NA,NA
"893","2321",NA,NA,2022-03-08,NA,0.027638,NA,NA,NA,NA
"894","2321",NA,NA,2022-03-16,NA,0.0303957,NA,NA,NA,NA
"895","2321",NA,NA,2022-03-22,NA,0.0670309,NA,NA,NA,NA
"896","2321",NA,NA,2022-04-05,NA,0.0550388,NA,NA,NA,NA
"897","2321",NA,NA,2022-04-12,NA,0.0101792,NA,NA,NA,NA
"898","2321",NA,NA,2022-04-29,NA,0.0170212,NA,NA,NA,NA
"899","2321",NA,NA,2022-05-03,NA,0.0459353,NA,NA,NA,NA
"900","2321",NA,NA,2022-05-11,NA,0.0159788,NA,NA,NA,NA
"901","2321",NA,NA,2022-04-20,NA,0.0251579,NA,NA,NA,NA
"902","2322",NA,NA,2022-02-24,NA,0.0645495,NA,NA,NA,NA
"903","2322",NA,NA,2022-02-28,NA,0.0833661,NA,NA,NA,NA
"904","2322",NA,NA,2022-05-17,NA,0.024152,NA,NA,NA,NA
"905","2322",NA,NA,2022-09-14,NA,0.010024,NA,NA,NA,NA
"906","2322",NA,NA,2022-03-08,NA,0.0320282,NA,NA,NA,NA
"907","2322",NA,NA,2022-03-16,NA,0.0644113,NA,NA,NA,NA
"908","2322",NA,NA,2022-03-22,NA,0.0714106,NA,NA,NA,NA
"909","2322",NA,NA,2022-04-05,NA,0.0733488,NA,NA,NA,NA
"910","2322",NA,NA,2022-04-12,NA,0.0111735,NA,NA,NA,NA
"911","2322",NA,NA,2022-04-29,NA,0.0047194,NA,NA,NA,NA
"912","2322",NA,NA,2022-05-03,NA,0.0223545,NA,NA,NA,NA
"913","2322",NA,NA,2022-05-11,NA,0.0153385,NA,NA,NA,NA
"914","2322",NA,NA,2022-04-20,NA,0.0305921,NA,NA,NA,NA
"915","2323",NA,NA,2022-02-24,NA,0.0240124,NA,NA,NA,NA
"916","2323",NA,NA,2022-02-28,NA,0.0388222,NA,NA,NA,NA
"917","2323",NA,NA,2022-05-17,NA,0.0145719,NA,NA,NA,NA
"918","2323",NA,NA,2022-09-14,NA,0.0180846,NA,NA,NA,NA
"919","2323",NA,NA,2022-03-08,NA,0.0414128,NA,NA,NA,NA
"920","2323",NA,NA,2022-03-16,NA,0.029983,NA,NA,NA,NA
"921","2323",NA,NA,2022-03-22,NA,0.0525768,NA,NA,NA,NA
"922","2323",NA,NA,2022-04-05,NA,0.0582224,NA,NA,NA,NA
"923","2323",NA,NA,2022-04-12,NA,0.0209181,NA,NA,NA,NA
"924","2323",NA,NA,2022-04-29,NA,0.0210248,NA,NA,NA,NA
"925","2323",NA,NA,2022-05-03,NA,0.014246,NA,NA,NA,NA
"926","2323",NA,NA,2022-05-11,NA,0.0104437,NA,NA,NA,NA
"927","2323",NA,NA,2022-04-20,NA,0.0165248,NA,NA,NA,NA
"928","2324",NA,NA,2022-02-24,NA,0.0400071,NA,NA,NA,NA
"929","2324",NA,NA,2022-02-28,NA,0.0580082,NA,NA,NA,NA
"930","2324",NA,NA,2022-05-17,NA,0.024152,NA,NA,NA,NA
"931","2324",NA,NA,2022-09-14,NA,0.0302456,NA,NA,NA,NA
"932","2324",NA,NA,2022-03-08,NA,0.0386659,NA,NA,NA,NA
"933","2324",NA,NA,2022-03-16,NA,0.0344442,NA,NA,NA,NA
"934","2324",NA,NA,2022-03-22,NA,0.0551144,NA,NA,NA,NA
"935","2324",NA,NA,2022-04-05,NA,0.0653749,NA,NA,NA,NA
"936","2324",NA,NA,2022-04-12,NA,0.0201383,NA,NA,NA,NA
"937","2324",NA,NA,2022-04-29,NA,0.0152079,NA,NA,NA,NA
"938","2324",NA,NA,2022-05-03,NA,0,NA,NA,NA,NA
"939","2324",NA,NA,2022-05-11,NA,0.0044547,NA,NA,NA,NA
"940","2324",NA,NA,2022-04-20,NA,0.0016112,NA,NA,NA,NA
"941","2325",NA,NA,2022-02-24,NA,0.0240124,NA,NA,NA,NA
"942","2325",NA,NA,2022-02-28,NA,0.0388222,NA,NA,NA,NA
"943","2325",NA,NA,2022-05-17,NA,0.0145719,NA,NA,NA,NA
"944","2325",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"945","2325",NA,NA,2022-03-08,NA,0.0414128,NA,NA,NA,NA
"946","2325",NA,NA,2022-03-16,NA,0.029983,NA,NA,NA,NA
"947","2325",NA,NA,2022-03-22,NA,0.0525768,NA,NA,NA,NA
"948","2325",NA,NA,2022-04-05,NA,0.0582224,NA,NA,NA,NA
"949","2325",NA,NA,2022-04-12,NA,0.0209181,NA,NA,NA,NA
"950","2325",NA,NA,2022-04-29,NA,0.0210248,NA,NA,NA,NA
"951","2325",NA,NA,2022-05-03,NA,0.014246,NA,NA,NA,NA
"952","2325",NA,NA,2022-05-11,NA,0.0104437,NA,NA,NA,NA
"953","2325",NA,NA,2022-04-20,NA,0.0165248,NA,NA,NA,NA
"954","2326",NA,NA,2022-02-24,NA,0.0317217,NA,NA,NA,NA
"955","2326",NA,NA,2022-02-28,NA,0.044312,NA,NA,NA,NA
"956","2326",NA,NA,2022-05-17,NA,0.0016224,NA,NA,NA,NA
"957","2326",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"958","2326",NA,NA,2022-03-08,NA,0.0173835,NA,NA,NA,NA
"959","2326",NA,NA,2022-03-16,NA,0.0360267,NA,NA,NA,NA
"960","2326",NA,NA,2022-03-22,NA,0.0518838,NA,NA,NA,NA
"961","2326",NA,NA,2022-04-05,NA,0.0623618,NA,NA,NA,NA
"962","2326",NA,NA,2022-04-12,NA,0.0048968,NA,NA,NA,NA
"963","2326",NA,NA,2022-04-29,NA,0.018793,NA,NA,NA,NA
"964","2326",NA,NA,2022-05-03,NA,0.0159219,NA,NA,NA,NA
"965","2326",NA,NA,2022-05-11,NA,0.0045367,NA,NA,NA,NA
"966","2326",NA,NA,2022-04-20,NA,0.0132805,NA,NA,NA,NA
"967","2327","blue oak","pd",NA,2022-04-25,NA,0.944149876281372,NA,NA,-1.235
"968","2328",NA,NA,2022-02-24,NA,0.0448385,NA,NA,NA,NA
"969","2328",NA,NA,2022-02-28,NA,0.0593431,NA,NA,NA,NA
"970","2328",NA,NA,2022-05-17,NA,1e-07,NA,NA,NA,NA
"971","2328",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"972","2328",NA,NA,2022-03-08,NA,0.0299447,NA,NA,NA,NA
"973","2328",NA,NA,2022-03-16,NA,0.0585125,NA,NA,NA,NA
"974","2328",NA,NA,2022-03-22,NA,0.0492542,NA,NA,NA,NA
"975","2328",NA,NA,2022-04-05,NA,0.050757,NA,NA,NA,NA
"976","2328",NA,NA,2022-04-12,NA,0.0011641,NA,NA,NA,NA
"977","2328",NA,NA,2022-04-29,NA,0.0459623,NA,NA,NA,NA
"978","2328",NA,NA,2022-05-03,NA,0,NA,NA,NA,NA
"979","2328",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"980","2328",NA,NA,2022-04-20,NA,0.0224179,NA,NA,NA,NA
"981","2330","blue oak",NA,2022-02-24,NA,0.0687792,NA,NA,NA,NA
"982","2330","blue oak",NA,2022-02-28,NA,0.0848847,NA,NA,NA,NA
"983","2330","blue oak",NA,2022-05-17,NA,0.0083885,NA,NA,NA,NA
"984","2330","blue oak",NA,2022-09-14,NA,0.0002412,NA,NA,NA,NA
"985","2330","blue oak",NA,2022-03-08,NA,0.0299447,NA,NA,NA,NA
"986","2330","blue oak",NA,2022-03-16,NA,0.0593623,NA,NA,NA,NA
"987","2330","blue oak",NA,2022-03-22,NA,0.0571093,NA,NA,NA,NA
"988","2330","blue oak",NA,2022-04-05,NA,0.0623618,NA,NA,NA,NA
"989","2330","blue oak",NA,2022-04-12,NA,0.0049676,NA,NA,NA,NA
"990","2330","blue oak",NA,2022-04-29,NA,0.0394968,NA,NA,NA,NA
"991","2330","blue oak",NA,2022-05-03,NA,0.0332584,NA,NA,NA,NA
"992","2330","blue oak",NA,2022-05-11,NA,1.2e-06,NA,NA,NA,NA
"993","2330","blue oak","pd",NA,2022-08-18,NA,0.465376879609233,NA,NA,-2.85233333333333
"994","2330","blue oak",NA,2022-04-20,NA,0.0262922,NA,NA,NA,NA
"995","2331",NA,NA,2022-02-24,NA,0.0990347,NA,NA,NA,NA
"996","2331",NA,NA,2022-02-28,NA,0.135697,NA,NA,NA,NA
"997","2331",NA,NA,2022-05-17,NA,0,NA,NA,NA,NA
"998","2331",NA,NA,2022-09-14,NA,0.0055023,NA,NA,NA,NA
"999","2331",NA,NA,2022-03-08,NA,0.0808372,NA,NA,NA,NA
"1000","2331",NA,NA,2022-03-16,NA,0.0593623,NA,NA,NA,NA
"1001","2331",NA,NA,2022-03-22,NA,0.0571093,NA,NA,NA,NA
"1002","2331",NA,NA,2022-04-05,NA,0.0618328,NA,NA,NA,NA
"1003","2331",NA,NA,2022-04-12,NA,0.0268911,NA,NA,NA,NA
"1004","2331",NA,NA,2022-04-29,NA,0.007462,NA,NA,NA,NA
"1005","2331",NA,NA,2022-05-03,NA,0,NA,NA,NA,NA
"1006","2331",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"1007","2331",NA,NA,2022-04-20,NA,0.007491,NA,NA,NA,NA
"1008","2332",NA,NA,2022-02-24,NA,0.0639464,NA,NA,NA,NA
"1009","2332",NA,NA,2022-02-28,NA,0.0697835,NA,NA,NA,NA
"1010","2332",NA,NA,2022-05-17,NA,3.78e-05,NA,NA,NA,NA
"1011","2332",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"1012","2332",NA,NA,2022-03-08,NA,0.0406783,NA,NA,NA,NA
"1013","2332",NA,NA,2022-03-16,NA,0.103857,NA,NA,NA,NA
"1014","2332",NA,NA,2022-03-22,NA,0.0819186,NA,NA,NA,NA
"1015","2332",NA,NA,2022-04-05,NA,0.0759405,NA,NA,NA,NA
"1016","2332",NA,NA,2022-04-12,NA,0.0206551,NA,NA,NA,NA
"1017","2332",NA,NA,2022-04-29,NA,1e-07,NA,NA,NA,NA
"1018","2332",NA,NA,2022-05-03,NA,0.0471703,NA,NA,NA,NA
"1019","2332",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"1020","2332",NA,NA,2022-04-20,NA,0.0318804,NA,NA,NA,NA
"1021","2333",NA,NA,2022-02-24,NA,0.077038,NA,NA,NA,NA
"1022","2333",NA,NA,2022-02-28,NA,0.106954,NA,NA,NA,NA
"1023","2333",NA,NA,2022-05-17,NA,0.0121064,NA,NA,NA,NA
"1024","2333",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"1025","2333",NA,NA,2022-03-08,NA,0.0472994,NA,NA,NA,NA
"1026","2333",NA,NA,2022-03-16,NA,0.071648,NA,NA,NA,NA
"1027","2333",NA,NA,2022-03-22,NA,0.066856,NA,NA,NA,NA
"1028","2333",NA,NA,2022-04-05,NA,0.0555671,NA,NA,NA,NA
"1029","2333",NA,NA,2022-04-12,NA,0.0191006,NA,NA,NA,NA
"1030","2333",NA,NA,2022-04-29,NA,0.022431,NA,NA,NA,NA
"1031","2333",NA,NA,2022-05-03,NA,0.0199922,NA,NA,NA,NA
"1032","2333",NA,NA,2022-05-11,NA,0.0156947,NA,NA,NA,NA
"1033","2333",NA,NA,2022-04-20,NA,0.0268904,NA,NA,NA,NA
"1034","2337",NA,NA,2022-02-24,NA,0.0921239,NA,NA,NA,NA
"1035","2337",NA,NA,2022-02-28,NA,0.0948334,NA,NA,NA,NA
"1036","2337",NA,NA,2022-05-17,NA,0,NA,NA,NA,NA
"1037","2337",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"1038","2337",NA,NA,2022-03-08,NA,0.137016,NA,NA,NA,NA
"1039","2337",NA,NA,2022-03-16,NA,0.0851121,NA,NA,NA,NA
"1040","2337",NA,NA,2022-03-22,NA,0.0553656,NA,NA,NA,NA
"1041","2337",NA,NA,2022-04-05,NA,0.0850091,NA,NA,NA,NA
"1042","2337",NA,NA,2022-04-12,NA,0.0278928,NA,NA,NA,NA
"1043","2337",NA,NA,2022-04-29,NA,0,NA,NA,NA,NA
"1044","2337",NA,NA,2022-05-03,NA,0.0024927,NA,NA,NA,NA
"1045","2337",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"1046","2337",NA,NA,2022-04-20,NA,0.0136215,NA,NA,NA,NA
"1047","2338",NA,NA,2022-02-24,NA,0.0556519,NA,NA,NA,NA
"1048","2338",NA,NA,2022-02-28,NA,0.0612269,NA,NA,NA,NA
"1049","2338",NA,NA,2022-05-17,NA,0,NA,NA,NA,NA
"1050","2338",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"1051","2338",NA,NA,2022-03-08,NA,0.0501011,NA,NA,NA,NA
"1052","2338",NA,NA,2022-03-16,NA,0.0538554,NA,NA,NA,NA
"1053","2338",NA,NA,2022-03-22,NA,0.0526484,NA,NA,NA,NA
"1054","2338",NA,NA,2022-04-05,NA,0.0616748,NA,NA,NA,NA
"1055","2338",NA,NA,2022-04-12,NA,0,NA,NA,NA,NA
"1056","2338",NA,NA,2022-04-29,NA,0,NA,NA,NA,NA
"1057","2338",NA,NA,2022-05-03,NA,0,NA,NA,NA,NA
"1058","2338",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"1059","2338",NA,NA,2022-04-20,NA,0,NA,NA,NA,NA
"1060","2339",NA,NA,2022-02-24,NA,0.136983,NA,NA,NA,NA
"1061","2339",NA,NA,2022-02-28,NA,0.13952,NA,NA,NA,NA
"1062","2339",NA,NA,2022-05-17,NA,0,NA,NA,NA,NA
"1063","2339",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"1064","2339",NA,NA,2022-03-08,NA,0.178567,NA,NA,NA,NA
"1065","2339",NA,NA,2022-03-16,NA,0.0851121,NA,NA,NA,NA
"1066","2339",NA,NA,2022-03-22,NA,0.115421,NA,NA,NA,NA
"1067","2339",NA,NA,2022-04-05,NA,0.101728,NA,NA,NA,NA
"1068","2339",NA,NA,2022-04-12,NA,0.0387452,NA,NA,NA,NA
"1069","2339",NA,NA,2022-04-29,NA,0.0168342,NA,NA,NA,NA
"1070","2339",NA,NA,2022-05-03,NA,0,NA,NA,NA,NA
"1071","2339",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"1072","2339",NA,NA,2022-04-20,NA,0.0226551,NA,NA,NA,NA
"1073","2340",NA,NA,2022-02-24,NA,0.0856853,NA,NA,NA,NA
"1074","2340",NA,NA,2022-02-28,NA,0.0751142,NA,NA,NA,NA
"1075","2340",NA,NA,2022-05-17,NA,0,NA,NA,NA,NA
"1076","2340",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"1077","2340",NA,NA,2022-03-08,NA,0.082503,NA,NA,NA,NA
"1078","2340",NA,NA,2022-03-16,NA,0.0851121,NA,NA,NA,NA
"1079","2340",NA,NA,2022-03-22,NA,0.0447595,NA,NA,NA,NA
"1080","2340",NA,NA,2022-04-05,NA,0.0568523,NA,NA,NA,NA
"1081","2340",NA,NA,2022-04-12,NA,0.0112712,NA,NA,NA,NA
"1082","2340",NA,NA,2022-04-29,NA,0,NA,NA,NA,NA
"1083","2340",NA,NA,2022-05-03,NA,1.7e-06,NA,NA,NA,NA
"1084","2340",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"1085","2340",NA,NA,2022-04-20,NA,0.006638,NA,NA,NA,NA
"1086","2341",NA,NA,2022-02-24,NA,0.0556519,NA,NA,NA,NA
"1087","2341",NA,NA,2022-02-28,NA,0.0612269,NA,NA,NA,NA
"1088","2341",NA,NA,2022-05-17,NA,0,NA,NA,NA,NA
"1089","2341",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"1090","2341",NA,NA,2022-03-08,NA,0.0501011,NA,NA,NA,NA
"1091","2341",NA,NA,2022-03-16,NA,0.0538554,NA,NA,NA,NA
"1092","2341",NA,NA,2022-03-22,NA,0.0526484,NA,NA,NA,NA
"1093","2341",NA,NA,2022-04-05,NA,0.0616748,NA,NA,NA,NA
"1094","2341",NA,NA,2022-04-12,NA,0,NA,NA,NA,NA
"1095","2341",NA,NA,2022-04-29,NA,0,NA,NA,NA,NA
"1096","2341",NA,NA,2022-05-03,NA,0,NA,NA,NA,NA
"1097","2341",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"1098","2341",NA,NA,2022-04-20,NA,0,NA,NA,NA,NA
"1099","2342",NA,NA,2022-02-24,NA,0.101368,NA,NA,NA,NA
"1100","2342",NA,NA,2022-02-28,NA,0.128848,NA,NA,NA,NA
"1101","2342",NA,NA,2022-05-17,NA,0,NA,NA,NA,NA
"1102","2342",NA,NA,2022-09-14,NA,0,NA,NA,NA,NA
"1103","2342",NA,NA,2022-03-08,NA,0.148015,NA,NA,NA,NA
"1104","2342",NA,NA,2022-03-16,NA,0.119016,NA,NA,NA,NA
"1105","2342",NA,NA,2022-03-22,NA,0.0978041,NA,NA,NA,NA
"1106","2342",NA,NA,2022-04-05,NA,0.0883675,NA,NA,NA,NA
"1107","2342",NA,NA,2022-04-12,NA,0.0377593,NA,NA,NA,NA
"1108","2342",NA,NA,2022-04-29,NA,0.0026921,NA,NA,NA,NA
"1109","2342",NA,NA,2022-05-03,NA,0,NA,NA,NA,NA
"1110","2342",NA,NA,2022-05-11,NA,0,NA,NA,NA,NA
"1111","2342",NA,NA,2022-04-20,NA,0.023984,NA,NA,NA,NA
"1112","2343","blue oak",NA,2022-02-24,NA,0.0679512,NA,NA,NA,NA
"1113","2343","blue oak","pd",2022-02-28,2022-02-28,0.0824172,0.823007988767514,NA,NA,-1.15
"1114","2343","blue oak",NA,2022-05-17,NA,0.0241679,NA,NA,NA,NA
"1115","2343","blue oak","pd",NA,2022-05-23,NA,1.24627875507442,NA,NA,-1.9245
"1116","2343","blue oak","md",NA,2022-05-23,NA,0.683516483516484,NA,NA,-3.721
"1117","2343","blue oak","pd",2022-09-14,2022-09-15,0,0.744446170576355,0.0135389928080086,0.0100790513493828,-2.38916666666667
"1118","2343","blue oak","md",2022-09-14,2022-09-15,0,0.625556104794859,0.0135389928080086,0.00846939960382345,-2.989
"1119","2343","blue oak","pd",2022-03-08,2022-03-08,0.0923277,2.07234042553192,NA,NA,-1.23933333333333
"1120","2343","blue oak",NA,2022-03-16,NA,0.0600099,NA,NA,NA,NA
"1121","2343","blue oak","pd",2022-03-22,2022-03-23,0.0638143,2.135,0.00883367882131014,0.0188599042834972,-1.26666666666667
"1122","2343","blue oak","md",2022-03-22,2022-03-23,0.0638143,1.65564738292011,0.00883367882131014,0.0146254572220589,-2.12675
"1123","2343","blue oak","md",2022-04-05,2022-04-06,0.0689302,1.01152737498592,0.00883367882131014,NA,-2.65
"1124","2343","blue oak","md",2022-04-12,2022-04-13,0.0109444,1.36743545030926,NA,NA,-1.88633333333333
"1125","2343","blue oak","pd",2022-04-12,2022-04-11,0.0109444,0.868382224763773,NA,NA,-1.45
"1126","2343","blue oak","pd",2022-04-29,2022-04-27,0.0297935,0.939163498098859,0.0141467237572071,0.0132860865704568,-1.15466666666667
"1127","2343","blue oak","md",2022-04-29,2022-04-25,0.0297935,0.86150409530901,0.0141467237572071,0.0121874604520392,-2.6195
"1128","2343","blue oak","pd",2022-04-29,2022-04-25,0.0297935,0.939163498098859,0.0141467237572071,0.0132860865704568,-1.15466666666667
"1129","2343","blue oak","md",2022-04-29,2022-04-27,0.0297935,0.86150409530901,0.0141467237572071,0.0121874604520392,-2.6195
"1130","2343","blue oak",NA,2022-05-03,NA,0.0224684,NA,NA,NA,NA
"1131","2343","blue oak","pd",2022-05-11,2022-05-09,0.0215256,0.776223776223776,NA,NA,-1.48633333333333
"1132","2343","blue oak","md",2022-05-11,2022-05-09,0.0215256,0.817787950625358,NA,NA,-2.27533333333333
"1133","2343","blue oak","pd",NA,2022-07-19,NA,0.665217391304348,0.0155648109605605,0.0103539829433294,-3.15
"1134","2343","blue oak","md",NA,2022-07-19,NA,0.651623119556611,0.0155648109605605,0.0101423906734294,-3.2
"1135","2343","blue oak","md",NA,2022-08-18,NA,0.671194153337011,0.0135389928080086,0.00908729281480719,-4.00233333333333
"1136","2343","blue oak","pd",NA,2022-08-18,NA,NA,0.0135389928080086,NA,-3.085
"1137","2343","blue oak","pd",NA,2022-03-30,NA,NA,0.00883367882131014,NA,-0.906666666666667
"1138","2343","blue oak",NA,2022-04-20,NA,0.0319907,NA,NA,NA,NA
"1139","2343","blue oak","pd",NA,2022-05-25,NA,1.24627875507442,NA,NA,-1.9245
"1140","2344","blue oak",NA,2022-02-24,NA,0.0729068,NA,NA,NA,NA
"1141","2344","blue oak","pd",2022-02-28,2022-02-28,0.135748,NA,NA,NA,-1.4
"1142","2344","blue oak",NA,2022-05-17,NA,0,NA,NA,NA,NA
"1143","2344","blue oak",NA,2022-09-14,NA,0,NA,NA,NA,NA
"1144","2344","blue oak",NA,2022-03-08,NA,0.0924298,NA,NA,NA,NA
"1145","2344","blue oak",NA,2022-03-16,NA,0.0829578,NA,NA,NA,NA
"1146","2344","blue oak",NA,2022-03-22,NA,0.10885,NA,NA,NA,NA
"1147","2344","blue oak",NA,2022-04-05,NA,0.0712468,NA,NA,NA,NA
"1148","2344","blue oak",NA,2022-04-12,NA,0.0183695,NA,NA,NA,NA
"1149","2344","blue oak",NA,2022-04-29,NA,0.0348877,NA,NA,NA,NA
"1150","2344","blue oak",NA,2022-05-03,NA,0.0217467,NA,NA,NA,NA
"1151","2344","blue oak",NA,2022-05-11,NA,0,NA,NA,NA,NA
"1152","2344","blue oak",NA,2022-04-20,NA,0.0286799,NA,NA,NA,NA
"1153","2345",NA,NA,2022-02-24,NA,0.058714,NA,NA,NA,NA
"1154","2345",NA,NA,2022-02-28,NA,0.0732797,NA,NA,NA,NA
"1155","2345",NA,NA,2022-05-17,NA,0.0466964,NA,NA,NA,NA
"1156","2345",NA,NA,2022-09-14,NA,0.0584446,NA,NA,NA,NA
"1157","2345",NA,NA,2022-03-08,NA,0.0815203,NA,NA,NA,NA
"1158","2345",NA,NA,2022-03-16,NA,0.0668557,NA,NA,NA,NA
"1159","2345",NA,NA,2022-03-22,NA,0.0641068,NA,NA,NA,NA
"1160","2345",NA,NA,2022-04-05,NA,0.085,NA,NA,NA,NA
"1161","2345",NA,NA,2022-04-12,NA,0.0464891,NA,NA,NA,NA
"1162","2345",NA,NA,2022-04-29,NA,0.0358432,NA,NA,NA,NA
"1163","2345",NA,NA,2022-05-03,NA,0.0328335,NA,NA,NA,NA
"1164","2345",NA,NA,2022-05-11,NA,0.0447855,NA,NA,NA,NA
"1165","2345",NA,NA,2022-04-20,NA,0.0169765,NA,NA,NA,NA
"1166","2346","blue oak",NA,2022-02-24,NA,0.0937751,NA,NA,NA,NA
"1167","2346","blue oak","pd",2022-02-28,2022-02-28,0.0826427,NA,NA,NA,-1.00875
"1168","2346","blue oak",NA,2022-05-17,NA,0,NA,NA,NA,NA
"1169","2346","blue oak","pd",NA,2022-05-23,NA,0.819505094614265,0.0133466707232087,0.0109376646538086,-2.0605
"1170","2346","blue oak","md",NA,2022-05-23,NA,0.674863387978142,0.0133466707232087,0.00900717942249328,-3.3165
"1171","2346","blue oak","md",2022-09-14,2022-09-15,0,0.535292574127526,0.01231100720462,0.00658999073666358,NA
"1172","2346","blue oak","pd",2022-09-14,2022-09-15,0,0.929184023523646,0.01231100720462,0.0114391912080174,-3.06666666666667
"1173","2346","blue oak","pd",2022-03-08,2022-03-08,0.0359278,NA,NA,NA,-1.478875
"1174","2346","blue oak","md",2022-03-08,2022-03-08,0.0359278,0.799590920751336,NA,NA,-2.50195833333333
"1175","2346","blue oak","pd",NA,2022-03-15,NA,NA,NA,NA,-1.478875
"1176","2346","blue oak","md",NA,2022-03-15,NA,0.799590920751336,NA,NA,-2.50195833333333
"1177","2346","blue oak",NA,2022-03-16,NA,0.0382594,NA,NA,NA,NA
"1178","2346","blue oak","md",2022-03-22,2022-03-23,0.0339503,1.18421052631579,0.0125963399111819,0.0149167183158733,-2.7125
"1179","2346","blue oak","pd",2022-03-22,2022-03-23,0.0339503,1.71511627906977,0.0125963399111819,0.0216041876383643,-1.78333333333333
"1180","2346","blue oak","md",2022-04-05,2022-04-06,0.0476447,0.977872205362876,0.0125963399111819,NA,-3.03333333333333
"1181","2346","blue oak","md",2022-04-12,2022-04-13,0.0060438,0.889205850151968,NA,NA,-1.98133333333333
"1182","2346","blue oak","pd",2022-04-12,2022-04-11,0.0060438,1.11004184100418,NA,NA,-1.77575
"1183","2346","blue oak","pd",2022-04-29,2022-04-25,2e-07,0.844660194174757,0.0125061015164839,0.0105634061352825,-2.00033333333333
"1184","2346","blue oak","pd",2022-04-29,2022-04-27,2e-07,0.844660194174757,0.0125061015164839,0.0105634061352825,-2.00033333333333
"1185","2346","blue oak","md",2022-04-29,2022-04-27,2e-07,0.838321942022154,0.0125061015164839,0.010484139310425,-2.211
"1186","2346","blue oak","md",2022-04-29,2022-04-25,2e-07,0.838321942022154,0.0125061015164839,0.010484139310425,-2.211
"1187","2346","blue oak",NA,2022-05-03,NA,0,NA,NA,NA,NA
"1188","2346","blue oak","pd",2022-05-11,2022-05-09,0,0.748837209302326,0.0133466707232087,0.00999448365784463,-1.90625
"1189","2346","blue oak","md",2022-05-11,2022-05-09,0,0.792486415589283,0.0133466707232087,0.0105770552414861,-2.48133333333333
"1190","2346","blue oak","pd",NA,2022-07-19,NA,0.585975609756098,0.0151330287784511,0.00886758576590946,-3.8
"1191","2346","blue oak","md",NA,2022-07-19,NA,0.515032679738562,0.0151330287784511,0.00779400436432645,-4.7
"1192","2346","blue oak","md",NA,2022-08-18,NA,0.552876712328767,0.01231100720462,0.00680646918874609,-5.112
"1193","2346","blue oak","pd",NA,2022-03-30,NA,NA,0.0125963399111819,NA,-1.05
"1194","2346","blue oak",NA,2022-04-20,NA,0.0058255,NA,NA,NA,NA
"1195","2346","blue oak","pd",NA,2022-05-25,NA,0.819505094614265,0.0133466707232087,0.0109376646538086,-2.0605
"1196","2347","blue oak",NA,2022-02-24,NA,0.0478336,NA,NA,NA,NA
"1197","2347","blue oak","pd",2022-02-28,2022-02-28,0.0735763,NA,NA,NA,-1.786
"1198","2347","blue oak",NA,2022-05-17,NA,0.008127,NA,NA,NA,NA
