tree,date_wc,time,lwc_bulk,lwc_leaf,rep,dm_g
2369,2022-03-25,md,1.33101045296167,1.33101045296167,2,NA
2369,2022-03-25,md,1.33101045296167,1.33101045296167,3,NA
2369,2022-03-30,pd,1.09925,NA,1,NA
2369,2022-03-30,pd,1.09925,NA,2,NA
2369,2022-03-30,pd,1.09925,NA,3,NA
2369,2022-03-30,pd,1.09925,NA,4,NA
2369,2022-04-06,md,NA,0.933080808080808,1,NA
2369,2022-04-06,md,NA,0.997319034852547,2,NA
2369,2022-04-06,md,NA,0.977853492333901,3,NA
2369,2022-04-11,pd,0.870022371364653,0.805172413793103,1,NA
2369,2022-04-11,pd,0.870022371364653,0.844827586206897,2,NA
2369,2022-04-11,pd,0.870022371364653,0.830909090909091,3,NA
2369,2022-04-27,md,0.819589624467673,NA,1,NA
2369,2022-04-25,md,0.819589624467673,NA,1,NA
2369,2022-04-27,pd,0.876603213176725,NA,1,NA
2369,2022-04-25,pd,0.876603213176725,NA,1,NA
2369,2022-04-25,md,0.819589624467673,NA,2,NA
2369,2022-04-27,md,0.819589624467673,NA,2,NA
2369,2022-04-27,pd,0.876603213176725,NA,2,NA
2369,2022-04-25,pd,0.876603213176725,NA,2,NA
2369,2022-04-25,md,0.819589624467673,NA,3,NA
2369,2022-04-27,md,0.819589624467673,NA,3,NA
2369,2022-04-27,pd,0.876603213176725,NA,3,NA
2369,2022-04-25,pd,0.876603213176725,NA,3,NA
2369,2022-05-04,md,0.737671056028918,NA,1,NA
2369,2022-05-04,md,0.737671056028918,NA,2,NA
2369,2022-05-04,md,0.737671056028918,NA,3,NA
2369,2022-05-04,md,0.737671056028918,NA,4,NA
2369,2022-05-04,md,0.737671056028918,NA,5,NA
2369,2022-05-04,md,0.737671056028918,NA,6,NA
2369,2022-05-09,md,0.815533980582524,NA,1,NA
2369,2022-05-09,pd,0.733800350262697,NA,1,NA
2369,2022-05-09,md,0.815533980582524,NA,2,NA
2369,2022-05-09,pd,0.733800350262697,NA,2,NA
2369,2022-05-09,md,0.815533980582524,NA,3,NA
2369,2022-05-09,pd,0.733800350262697,NA,3,NA
2369,2022-05-23,md,0.796042617960426,NA,1,NA
2369,2022-05-23,pd,0.835518474374255,NA,1,NA
2369,2022-05-23,md,0.796042617960426,NA,2,NA
2369,2022-05-23,pd,0.835518474374255,NA,2,NA
2369,2022-05-23,md,0.796042617960426,NA,3,NA
2369,2022-05-23,pd,0.835518474374255,NA,3,NA
2369,2022-07-19,pd,0.521282798833819,NA,1,NA
2369,2022-07-19,pd,0.521282798833819,NA,2,NA
2369,2022-07-19,pd,0.521282798833819,NA,3,NA
2369,2022-07-19,pd,0.521282798833819,NA,4,NA
2369,NA,pd,NA,0.870022371364653,NA,NA
2369,NA,pd,NA,1.41083099906629,NA,NA
2369,NA,pd,NA,-0.34453781512605,NA,NA
2369,NA,pd,NA,0.213818860877685,NA,NA
2369,NA,pd,NA,-0.251167133520075,NA,NA
2369,NA,pd,NA,-0.0756302521008403,NA,NA
2370,2022-03-30,pd,1.60430107526882,NA,1,NA
2370,2022-03-30,pd,1.60430107526882,NA,2,NA
2370,2022-03-30,pd,1.60430107526882,NA,3,NA
2370,2022-04-06,md,NA,1.23241590214067,3,NA
2370,2022-04-13,md,0.947399527186761,0.909090909090909,1,NA
2370,2022-04-11,pd,1.19261744966443,0.964102564102564,1,NA
2370,2022-04-13,md,0.947399527186761,0.940340909090909,2,NA
2370,2022-04-11,pd,1.19261744966443,0.957575757575758,2,NA
2370,2022-04-13,md,0.947399527186761,0.967213114754098,3,NA
2370,2022-04-25,md,0.932712956335004,NA,1,NA
2370,2022-04-25,pd,0.94393727848781,NA,1,NA
2370,2022-04-25,md,0.932712956335004,NA,2,NA
2370,2022-04-25,pd,0.94393727848781,NA,2,NA
2370,2022-04-25,md,0.932712956335004,NA,3,NA
2370,2022-04-25,md,0.932712956335004,NA,4,NA
2370,2022-05-04,md,0.803758847937515,NA,1,NA
2370,2022-05-04,md,0.803758847937515,NA,2,NA
2370,2022-05-04,md,0.803758847937515,NA,3,NA
2370,2022-05-09,md,0.863404526617788,NA,1,NA
2370,2022-05-09,md,0.863404526617788,NA,2,NA
2370,2022-05-09,md,0.863404526617788,NA,3,NA
2370,2022-05-23,pd,0.690821256038647,NA,1,NA
2370,2022-05-23,pd,0.690821256038647,NA,2,NA
2370,2022-05-23,pd,0.690821256038647,NA,3,NA
2370,2022-07-19,md,1.11228070175439,NA,1,NA
2370,2022-07-19,pd,0.596811594202899,NA,1,NA
2370,2022-07-19,md,1.11228070175439,NA,2,NA
2370,2022-07-19,pd,0.596811594202899,NA,2,NA
2370,2022-07-19,md,1.11228070175439,NA,3,NA
2370,2022-07-19,pd,0.596811594202899,NA,3,NA
2370,NA,md,NA,1.16689098250336,1,NA
2370,NA,md,NA,1.03205128205128,2,NA
2370,NA,pd,NA,1.19261744966443,NA,NA
2371,2022-03-25,pd,2.17894736842105,2.17894736842105,1,NA
2371,2022-03-25,pd,2.17894736842105,2.17894736842105,2,NA
2371,2022-03-25,pd,2.17894736842105,2.17894736842105,3,NA
2371,2022-03-30,pd,1.73909090909091,NA,1,NA
2371,2022-03-30,pd,1.73909090909091,NA,2,NA
2371,2022-03-30,pd,1.73909090909091,NA,3,NA
2371,2022-03-30,pd,1.73909090909091,NA,4,NA
2371,2022-04-06,md,NA,1.16564417177914,1,NA
2371,2022-04-06,md,NA,1.36021505376344,2,NA
2371,2022-04-13,md,1.08941119457233,1.07050092764378,1,NA
2371,2022-04-11,pd,1.09682926829268,1.13513513513514,1,NA
2371,2022-04-13,md,1.08941119457233,1.04743083003953,2,NA
2371,2022-04-11,pd,1.09682926829268,1.0304347826087,2,NA
2371,2022-04-13,md,1.08941119457233,1.07553366174056,3,NA
2371,2022-04-11,pd,1.09682926829268,1.14626865671642,3,NA
2371,2022-04-25,md,0.917525773195876,NA,1,NA
2371,2022-04-25,pd,1.05661467359908,NA,1,NA
2371,2022-04-25,md,0.917525773195876,NA,2,NA
2371,2022-04-25,pd,1.05661467359908,NA,2,NA
2371,2022-04-25,pd,1.05661467359908,NA,3,NA
2371,2022-05-04,md,0.755898366606171,NA,1,NA
2371,2022-05-04,md,0.755898366606171,NA,2,NA
2371,2022-05-04,md,0.755898366606171,NA,3,NA
2371,2022-05-09,md,0.864293659621802,NA,1,NA
2371,2022-05-09,pd,0.84964200477327,NA,1,NA
2371,2022-05-09,md,0.864293659621802,NA,2,NA
2371,2022-05-09,pd,0.84964200477327,NA,2,NA
2371,2022-05-09,md,0.864293659621802,NA,3,NA
2371,2022-05-09,pd,0.84964200477327,NA,3,NA
2371,2022-05-09,pd,0.84964200477327,NA,4,NA
2371,2022-05-23,pd,0.864904552129222,NA,1,NA
2371,2022-05-23,pd,0.864904552129222,NA,2,NA
2371,2022-07-19,md,0.611168831168831,NA,1,NA
2371,2022-07-19,pd,0.66074074074074,NA,1,NA
2371,2022-07-19,md,0.611168831168831,NA,2,NA
2371,2022-07-19,pd,0.66074074074074,NA,2,NA
2371,2022-07-19,md,0.611168831168831,NA,3,NA
2371,2022-07-19,pd,0.66074074074074,NA,3,NA
2371,NA,pd,NA,1.09682926829268,NA,NA
2372,2022-03-25,pd,1.98327759197324,1.98327759197324,1,NA
2372,2022-03-25,pd,1.98327759197324,1.98327759197324,2,NA
2372,2022-03-25,pd,1.98327759197324,1.98327759197324,3,NA
2372,2022-03-30,pd,1.70778443113772,NA,1,NA
2372,2022-03-30,pd,1.70778443113772,NA,2,NA
2372,2022-03-30,pd,1.70778443113772,NA,3,NA
2372,2022-04-06,md,NA,0.909706546275395,1,NA
2372,2022-04-06,md,NA,1.0374531835206,2,NA
2372,2022-04-06,md,NA,0.968102073365231,3,NA
2372,2022-04-11,pd,1.35625,0.945161290322581,1,NA
2372,2022-04-11,pd,1.35625,0.91875,2,NA
2372,2022-04-11,pd,1.35625,0.895238095238095,3,NA
2372,2022-04-25,md,0.84493227463802,NA,1,NA
2372,2022-04-25,pd,0.918851618573312,NA,1,NA
2372,2022-04-25,md,0.84493227463802,NA,2,NA
2372,2022-04-25,pd,0.918851618573312,NA,2,NA
2372,2022-04-25,pd,0.918851618573312,NA,3,NA
2372,2022-05-04,md,0.752823920265781,NA,1,NA
2372,2022-05-04,md,0.752823920265781,NA,2,NA
2372,2022-05-04,md,0.752823920265781,NA,3,NA
2372,2022-05-04,md,0.752823920265781,NA,4,NA
2372,2022-05-04,md,0.752823920265781,NA,5,NA
2372,2022-05-04,md,0.752823920265781,NA,6,NA
2372,2022-05-09,md,0.836102564102564,NA,1,NA
2372,2022-05-09,pd,0.69811320754717,NA,1,NA
2372,2022-05-09,md,0.836102564102564,NA,2,NA
2372,2022-05-09,pd,0.69811320754717,NA,2,NA
2372,2022-05-23,pd,0.883656509695291,NA,1,NA
2372,2022-05-23,pd,0.883656509695291,NA,2,NA
2372,2022-05-23,pd,0.883656509695291,NA,3,NA
2372,2022-07-19,md,0.597413793103448,NA,1,NA
2372,2022-07-19,pd,0.608551483420593,NA,1,NA
2372,2022-07-19,md,0.597413793103448,NA,2,NA
2372,2022-07-19,pd,0.608551483420593,NA,2,NA
2372,2022-07-19,md,0.597413793103448,NA,3,NA
2372,2022-07-19,pd,0.608551483420593,NA,3,NA
2372,2022-07-19,md,0.597413793103448,NA,4,NA
2372,2022-07-19,md,0.597413793103448,NA,5,NA
2372,NA,pd,NA,1.35625,NA,NA
2373,2022-03-08,pd,1.93650793650794,NA,1,NA
2373,2022-03-08,pd,1.93650793650794,NA,2,NA
2373,2022-03-25,pd,2.22522522522523,2.22522522522523,1,NA
2373,2022-03-25,pd,2.22522522522523,2.22522522522523,2,NA
2373,2022-03-25,pd,2.22522522522523,2.22522522522523,3,NA
2374,2022-03-08,pd,1.37008547008547,NA,1,NA
2374,2022-03-08,pd,1.37008547008547,NA,2,NA
2374,2022-03-08,pd,1.37008547008547,NA,3,NA
2374,2022-03-08,pd,1.37008547008547,NA,4,NA
2374,2022-04-13,md,1.00503144654088,0.926395939086294,1,NA
2374,2022-04-13,md,1.00503144654088,0.944170771756979,2,NA
2375,2022-03-30,pd,1.71105527638191,NA,1,NA
2375,2022-03-30,pd,1.71105527638191,NA,2,NA
2375,2022-03-30,pd,1.71105527638191,NA,3,NA
2375,2022-04-06,md,NA,1.09774436090226,1,NA
2375,2022-04-06,md,NA,1.03958333333333,2,NA
2375,2022-04-13,md,0.991921150428179,0.927512355848435,1,NA
2375,2022-04-11,pd,1.09973684210526,1.08383838383838,1,NA
2375,2022-04-13,md,0.991921150428179,0.936378466557912,2,NA
2375,2022-04-11,pd,1.09973684210526,1.09818181818182,2,NA
2375,2022-04-13,md,0.991921150428179,0.91657010428737,3,NA
2375,2022-04-11,pd,1.09973684210526,1.06708860759494,3,NA
2375,2022-04-25,pd,0.95943623238226206,NA,1,NA
2375,2022-04-25,pd,0.95943623238226206,NA,2,NA
2375,2022-05-04,md,0.780154713016904,NA,1,NA
2375,2022-05-04,md,0.780154713016904,NA,2,NA
2375,2022-05-04,md,0.780154713016904,NA,3,NA
2375,2022-05-09,md,0.852332746478873,NA,1,NA
2375,2022-05-09,md,0.852332746478873,NA,2,NA
2375,2022-05-09,md,0.852332746478873,NA,3,NA
2375,2022-05-23,md,0.763187588152327,NA,1,NA
2375,2022-05-23,pd,0.851851851851852,NA,1,NA
2375,2022-05-23,md,0.763187588152327,NA,2,NA
2375,2022-05-23,pd,0.851851851851852,NA,2,NA
2375,2022-05-23,pd,0.851851851851852,NA,3,NA
2375,2022-07-19,md,0.576752767527675,NA,1,NA
2375,2022-07-19,pd,0.701626016260163,NA,1,NA
2375,2022-07-19,md,0.576752767527675,NA,2,NA
2375,2022-07-19,pd,0.701626016260163,NA,2,NA
2375,2022-07-19,md,0.576752767527675,NA,3,NA
2375,2022-07-19,pd,0.701626016260163,NA,3,NA
2375,NA,md,NA,1.11143695014663,3,NA
2375,NA,pd,NA,1.09973684210526,NA,NA
2376,2022-03-08,md,0.676859504132232,0.68581560283688,1,NA
2376,2022-03-08,pd,0.685633116883117,0.705202312138728,1,NA
2376,2022-03-08,md,0.676859504132232,0.672395833333333,2,NA
2376,2022-03-08,pd,0.685633116883117,0.707816711590297,2,NA
2376,2022-03-08,md,0.676859504132232,0.698297872340426,3,NA
2376,2022-03-08,pd,0.685633116883117,0.693840579710145,3,NA
2376,2022-03-08,md,0.676859504132232,0.557004830917874,4,NA
2376,2022-03-08,md,0.676859504132232,0.703963414634146,5,NA
2376,2022-03-08,md,0.676859504132232,0.690977443609022,6,NA
2376,2022-03-25,md,0.672386895475819,0.672386895475819,1,NA
2376,2022-03-25,pd,0.726568867155664,0.726568867155664,1,NA
2376,2022-03-25,pd,0.726568867155664,-0.816625916870416,1,NA
2376,2022-03-25,pd,0.726568867155664,-0.806438467807661,1,NA
2376,2022-03-25,pd,0.726568867155664,-0.837000814995925,1,NA
2376,2022-03-25,md,0.672386895475819,0.672386895475819,2,NA
2376,2022-03-25,pd,0.726568867155664,-0.816625916870416,2,NA
2376,2022-03-25,pd,0.726568867155664,-0.837000814995925,2,NA
2376,2022-03-25,pd,0.726568867155664,0.726568867155664,2,NA
2376,2022-03-25,pd,0.726568867155664,-0.806438467807661,2,NA
2376,2022-03-25,md,0.672386895475819,0.672386895475819,3,NA
2376,2022-03-25,pd,0.726568867155664,-0.806438467807661,3,NA
2376,2022-03-25,pd,0.726568867155664,0.726568867155664,3,NA
2376,2022-03-25,pd,0.726568867155664,-0.837000814995925,3,NA
2376,2022-03-25,pd,0.726568867155664,-0.816625916870416,3,NA
2376,2022-03-30,pd,0.631536231884058,NA,1,NA
2376,2022-03-30,pd,0.631536231884058,NA,2,NA
2376,2022-03-30,pd,0.631536231884058,NA,3,NA
2376,2022-04-06,md,NA,0.622591006423983,1,NA
2376,2022-04-06,md,NA,0.63,2,NA
2376,2022-04-06,md,NA,0.661804430037817,3,NA
2376,2022-04-13,md,0.634905434522384,0.695308083663086,1,NA
2376,2022-04-11,pd,0.582518210197711,0.584971098265896,1,NA
2376,2022-04-13,md,0.634905434522384,0.59504132231405,2,NA
2376,2022-04-11,pd,0.582518210197711,0.585326086956522,2,NA
2376,2022-04-13,md,0.634905434522384,0.6225614927905,3,NA
2376,2022-04-11,pd,0.582518210197711,0.57952380952381,3,NA
2376,2022-04-25,md,0.628071594701183,NA,1,NA
2376,2022-04-25,pd,0.661490214998643,NA,1,NA
2376,2022-04-25,md,0.628071594701183,NA,2,NA
2376,2022-04-25,pd,0.661490214998643,NA,2,NA
2376,2022-04-25,md,0.628071594701183,NA,3,NA
2376,2022-04-25,pd,0.661490214998643,NA,3,NA
2376,2022-04-25,md,0.628071594701183,NA,4,NA
2376,2022-05-04,md,0.58828469452026,NA,1,NA
2376,2022-05-04,md,0.58828469452026,NA,2,NA
2376,2022-05-09,md,0.62862783810464,NA,1,NA
2376,2022-05-09,pd,0.578112609040444,NA,1,NA
2376,2022-05-09,md,0.62862783810464,NA,2,NA
2376,2022-05-09,pd,0.578112609040444,NA,2,NA
2376,2022-05-09,md,0.62862783810464,NA,3,NA
2376,2022-05-09,pd,0.578112609040444,NA,3,NA
2376,2022-05-09,pd,0.578112609040444,NA,4,NA
2376,2022-05-23,md,0.58600129617628,NA,1,NA
2376,2022-05-23,pd,0.659090909090909,NA,1,NA
2376,2022-05-23,md,0.58600129617628,NA,2,NA
2376,2022-05-23,pd,0.659090909090909,NA,2,NA
2376,2022-05-23,md,0.58600129617628,NA,3,NA
2376,2022-05-23,pd,0.659090909090909,NA,3,NA
2376,2022-05-23,md,0.58600129617628,NA,4,NA
2376,2022-05-23,pd,0.659090909090909,NA,4,NA
2376,2022-05-23,pd,0.659090909090909,NA,5,NA
2376,2022-07-19,md,0.561129568106312,NA,1,NA
2376,2022-07-19,md,0.561129568106312,NA,2,NA
2376,2022-07-19,md,0.561129568106312,NA,3,NA
2376,2022-02-28,md,NA,0.685483870967742,1,NA
2376,2022-02-28,md,NA,0.692982456140351,2,NA
2376,2022-02-28,md,NA,0.683673469387755,3,NA
2376,2022-02-28,md,NA,0.714285714285714,4,NA
2376,2022-02-28,md,NA,0.695652173913043,5,NA
2376,NA,pd,NA,0.582518210197711,NA,NA
2377,2022-03-08,md,1.23463035019455,1.86036036036036,1,NA
2377,2022-03-08,md,1.23463035019455,2.09655172413793,2,NA
2377,2022-03-08,md,1.23463035019455,0.670769230769231,3,NA
2377,2022-03-08,md,1.23463035019455,0.639583333333334,4,NA
2377,2022-03-08,md,1.23463035019455,2.11190476190476,5,NA
2377,2022-03-08,md,1.23463035019455,0.548529411764706,6,NA
2377,2022-03-25,md,0.815217391304348,0.815217391304348,1,NA
2377,2022-03-25,md,0.815217391304348,0.815217391304348,2,NA
2377,2022-03-25,md,0.815217391304348,0.815217391304348,3,NA
2377,2022-03-25,md,0.815217391304348,0.815217391304348,4,NA
2377,2022-03-25,md,0.815217391304348,0.815217391304348,5,NA
2377,2022-03-25,md,0.815217391304348,0.815217391304348,6,NA
2377,2022-03-30,pd,0.5585931254996,NA,1,NA
2377,2022-03-30,pd,0.5585931254996,NA,2,NA
2377,2022-03-30,pd,0.5585931254996,NA,3,NA
2377,2022-04-06,md,NA,0.663492063492064,1,NA
2377,2022-04-06,md,NA,0.651973684210526,2,NA
2377,2022-04-13,md,0.847369893676553,0.842967244701349,1,NA
2377,2022-04-11,pd,0.596911898274296,0.519452887537994,1,NA
2377,2022-04-13,md,0.847369893676553,0.81,2,NA
2377,2022-04-11,pd,0.596911898274296,0.604145077720207,2,NA
2377,2022-04-13,md,0.847369893676553,0.801783944499504,3,NA
2377,2022-04-11,pd,0.596911898274296,0.596240601503759,3,NA
2377,2022-04-13,md,0.847369893676553,0.767772511848341,4,NA
2377,2022-04-11,pd,0.596911898274296,0.551479289940828,4,NA
2377,2022-04-13,md,0.847369893676553,0.825622775800712,5,NA
2377,2022-04-25,md,0.624129930394431,NA,1,NA
2377,2022-04-25,pd,0.639235465887975,NA,1,NA
2377,2022-04-25,md,0.624129930394431,NA,2,NA
2377,2022-04-25,pd,0.639235465887975,NA,2,NA
2377,2022-04-25,md,0.624129930394431,NA,3,NA
2377,2022-04-25,pd,0.639235465887975,NA,3,NA
2377,2022-05-04,md,0.5875,NA,1,NA
2377,2022-05-04,md,0.5875,NA,2,NA
2377,2022-05-04,md,0.5875,NA,3,NA
2377,2022-05-04,md,0.5875,NA,4,NA
2377,2022-05-04,md,0.5875,NA,5,NA
2377,2022-05-04,md,0.5875,NA,6,NA
2377,2022-05-04,md,0.5875,NA,7,NA
2377,2022-05-09,md,0.745815602836879,NA,1,NA
2377,2022-05-09,pd,0.572750210260723,NA,1,NA
2377,2022-05-09,md,0.745815602836879,NA,2,NA
2377,2022-05-09,pd,0.572750210260723,NA,2,NA
2377,2022-05-09,md,0.745815602836879,NA,3,NA
2377,2022-05-09,pd,0.572750210260723,NA,3,NA
2377,2022-05-09,md,0.745815602836879,NA,4,NA
2377,2022-05-09,md,0.745815602836879,NA,5,NA
2377,2022-05-09,md,0.745815602836879,NA,6,NA
2377,2022-05-23,md,0.56870026525199,NA,1,NA
2377,2022-05-23,pd,0.547619047619048,NA,1,NA
2377,2022-05-23,md,0.56870026525199,NA,2,NA
2377,2022-05-23,pd,0.547619047619048,NA,2,NA
2377,2022-05-23,md,0.56870026525199,NA,3,NA
2377,2022-05-23,pd,0.547619047619048,NA,3,NA
2377,2022-05-23,md,0.56870026525199,NA,4,NA
2377,2022-05-23,pd,0.547619047619048,NA,4,NA
2377,2022-05-23,pd,0.547619047619048,NA,5,NA
2377,2022-05-23,pd,0.547619047619048,NA,6,NA
2377,2022-07-19,pd,0.536885245901639,NA,1,NA
2377,2022-07-19,pd,0.536885245901639,NA,2,NA
2377,2022-07-19,pd,0.536885245901639,NA,3,NA
2377,2022-02-28,md,NA,0.689473684210526,1,NA
2377,2022-02-28,md,NA,0.652482269503546,2,NA
2377,2022-02-28,md,NA,0.617834394904459,3,NA
2377,2022-02-28,md,NA,0.75,4,NA
2377,2022-02-28,md,NA,0.676190476190476,5,NA
2377,NA,pd,NA,0.596911898274296,NA,NA
2377,NA,pd,NA,-0.738850944154279,NA,NA
2377,NA,pd,NA,-0.71876255524307,NA,NA
2377,NA,pd,NA,0.901968662113299,NA,NA
2378,2022-03-08,md,1.39304347826087,1.47258064516129,1,NA
2378,2022-03-08,pd,1.37874617737003,1.36031746031746,1,NA
2378,2022-03-08,md,1.39304347826087,1.38,2,NA
2378,2022-03-08,pd,1.37874617737003,1.3247311827957,2,NA
2378,2022-03-08,md,1.39304347826087,1.38714285714286,3,NA
2378,2022-03-08,pd,1.37874617737003,1.33768115942029,3,NA
2378,2022-03-08,md,1.39304347826087,1.34722222222222,4,NA
2378,2022-03-25,md,1.10111317254174,1.10111317254174,1,NA
2378,2022-03-25,pd,1.18927444794953,-0.0799158780231335,1,NA
2378,2022-03-25,pd,1.18927444794953,1.18927444794953,1,NA
2378,2022-03-25,pd,1.18927444794953,0.10410094637224,1,NA
2378,2022-03-25,md,1.10111317254174,1.10111317254174,2,NA
2378,2022-03-25,pd,1.18927444794953,0.10410094637224,2,NA
2378,2022-03-25,pd,1.18927444794953,1.18927444794953,2,NA
2378,2022-03-25,pd,1.18927444794953,-0.0799158780231335,2,NA
2378,2022-03-25,md,1.10111317254174,1.10111317254174,3,NA
2378,2022-03-25,pd,1.18927444794953,1.18927444794953,3,NA
2378,2022-03-25,pd,1.18927444794953,0.10410094637224,3,NA
2378,2022-03-25,pd,1.18927444794953,-0.0799158780231335,3,NA
2378,2022-03-30,pd,1.02553802008608,NA,1,NA
2378,2022-03-30,pd,1.02553802008608,NA,2,NA
2378,2022-03-30,pd,1.02553802008608,NA,3,NA
2378,2022-03-30,pd,1.02553802008608,NA,4,NA
2378,2022-04-06,md,NA,0.896296296296296,1,NA
2378,2022-04-06,md,NA,0.870886075949367,2,NA
2378,2022-04-06,md,NA,0.879012345679012,3,NA
2378,2022-04-13,md,0.867350157728706,0.881977671451355,1,NA
2378,2022-04-11,pd,0.866971279373368,0.81078431372549,1,NA
2378,2022-04-13,md,0.867350157728706,0.88785046728972,2,NA
2378,2022-04-11,pd,0.866971279373368,0.830769230769231,2,NA
2378,2022-04-11,pd,0.866971279373368,0.804819277108433,3,NA
2378,2022-04-25,md,0.844955991875423,NA,1,NA
2378,2022-04-25,pd,0.910086186815746,NA,1,NA
2378,2022-04-25,md,0.844955991875423,NA,2,NA
2378,2022-04-25,pd,0.910086186815746,NA,2,NA
2378,2022-04-25,md,0.844955991875423,NA,3,NA
2378,2022-04-25,md,0.844955991875423,NA,4,NA
2378,2022-04-25,md,0.844955991875423,NA,5,NA
2378,2022-05-04,md,0.806794267962722,NA,1,NA
2378,2022-05-04,md,0.806794267962722,NA,2,NA
2378,2022-05-09,pd,0.796276013143483,NA,1,NA
2378,2022-05-09,pd,0.796276013143483,NA,2,NA
2378,2022-05-09,pd,0.796276013143483,NA,3,NA
2378,2022-05-23,md,0.760397830018083,NA,1,NA
2378,2022-05-23,pd,0.856899488926746,NA,1,NA
2378,2022-05-23,md,0.760397830018083,NA,2,NA
2378,2022-05-23,pd,0.856899488926746,NA,2,NA
2378,2022-05-23,md,0.760397830018083,NA,3,NA
2378,2022-05-23,pd,0.856899488926746,NA,3,NA
2378,2022-05-23,md,0.760397830018083,NA,4,NA
2378,2022-05-23,md,0.760397830018083,NA,5,NA
2378,2022-07-19,md,0.613399503722084,NA,1,NA
2378,2022-07-19,pd,0.659913793103448,NA,1,NA
2378,2022-07-19,md,0.613399503722084,NA,2,NA
2378,2022-07-19,pd,0.659913793103448,NA,2,NA
2378,2022-07-19,md,0.613399503722084,NA,3,NA
2378,2022-07-19,pd,0.659913793103448,NA,3,NA
2378,2022-07-19,md,0.613399503722084,NA,4,NA
2378,2022-07-19,pd,0.659913793103448,NA,4,NA
2378,NA,md,NA,1.46174863387978,4,NA
2378,NA,pd,NA,0.866971279373368,NA,NA
2379,2022-03-25,md,1.01785714285714,1.01785714285714,1,NA
2379,2022-03-25,pd,1.19028340080972,0.0789473684210527,1,NA
2379,2022-03-25,pd,1.19028340080972,1.19028340080972,1,NA
2379,2022-03-25,pd,1.19028340080972,-0.0698380566801619,1,NA
2379,2022-03-25,pd,1.19028340080972,0.0708502024291499,1,NA
2379,2022-03-25,pd,1.19028340080972,0.0981781376518218,1,NA
2379,2022-03-25,md,1.01785714285714,1.01785714285714,2,NA
2379,2022-03-25,pd,1.19028340080972,-0.0698380566801619,2,NA
2379,2022-03-25,pd,1.19028340080972,0.0708502024291499,2,NA
2379,2022-03-25,pd,1.19028340080972,0.0789473684210527,2,NA
2379,2022-03-25,pd,1.19028340080972,0.0981781376518218,2,NA
2379,2022-03-25,pd,1.19028340080972,1.19028340080972,2,NA
2379,2022-03-25,md,1.01785714285714,1.01785714285714,3,NA
2379,2022-03-25,pd,1.19028340080972,0.0708502024291499,3,NA
2379,2022-03-25,pd,1.19028340080972,0.0981781376518218,3,NA
2379,2022-03-25,pd,1.19028340080972,-0.0698380566801619,3,NA
2379,2022-03-25,pd,1.19028340080972,0.0789473684210527,3,NA
2379,2022-03-25,pd,1.19028340080972,1.19028340080972,3,NA
2379,2022-03-25,md,1.01785714285714,1.01785714285714,4,NA
2379,2022-03-25,pd,1.19028340080972,0.0789473684210527,4,NA
2379,2022-03-25,pd,1.19028340080972,1.19028340080972,4,NA
2379,2022-03-25,pd,1.19028340080972,0.0708502024291499,4,NA
2379,2022-03-25,pd,1.19028340080972,0.0981781376518218,4,NA
2379,2022-03-25,pd,1.19028340080972,-0.0698380566801619,4,NA
2379,2022-03-30,pd,1.0042328042328,NA,1,NA
2379,2022-03-30,pd,1.0042328042328,NA,2,NA
2379,2022-03-30,pd,1.0042328042328,NA,3,NA
2379,2022-03-30,pd,1.0042328042328,NA,4,NA
2379,2022-03-30,pd,1.0042328042328,NA,5,NA
2379,2022-04-06,md,NA,0.837704918032787,1,NA
2379,2022-04-06,md,NA,0.876595744680851,2,NA
2379,2022-04-13,md,0.81229429875783,0.788951841359773,1,NA
2379,2022-04-11,pd,0.831128404669261,0.808333333333334,1,NA
2379,2022-04-13,md,0.81229429875783,0.74979079497908,2,NA
2379,2022-04-11,pd,0.831128404669261,0.8,2,NA
2379,2022-04-13,md,0.81229429875783,0.770197486535009,3,NA
2379,2022-04-11,pd,0.831128404669261,0.7625,3,NA
2379,2022-04-13,md,0.81229429875783,0.752721617418352,4,NA
2379,2022-04-13,md,0.81229429875783,0.758553274682307,5,NA
2379,2022-04-25,md,0.851531406817789,NA,1,NA
2379,2022-04-25,pd,0.849383538820394,NA,1,NA
2379,2022-04-25,md,0.851531406817789,NA,2,NA
2379,2022-04-25,pd,0.849383538820394,NA,2,NA
2379,2022-04-25,md,0.851531406817789,NA,3,NA
2379,2022-04-25,md,0.851531406817789,NA,4,NA
2379,2022-05-04,md,0.739221431561323,NA,1,NA
2379,2022-05-04,md,0.739221431561323,NA,2,NA
2379,2022-05-04,md,0.739221431561323,NA,3,NA
2379,2022-05-04,md,0.739221431561323,NA,4,NA
2379,2022-05-09,md,0.840024580090127,NA,1,NA
2379,2022-05-09,pd,0.7621776504298,NA,1,NA
2379,2022-05-09,md,0.840024580090127,NA,2,NA
2379,2022-05-09,pd,0.7621776504298,NA,2,NA
2379,2022-05-09,md,0.840024580090127,NA,3,NA
2379,2022-05-09,pd,0.7621776504298,NA,3,NA
2379,2022-05-23,md,0.698007033997655,NA,1,NA
2379,2022-05-23,pd,0.880687563195147,NA,1,NA
2379,2022-05-23,md,0.698007033997655,NA,2,NA
2379,2022-05-23,pd,0.880687563195147,NA,2,NA
2379,2022-07-19,md,0.568361581920904,NA,1,NA
2379,2022-07-19,md,0.568361581920904,NA,2,NA
