date,species,site,plot,tree,time,water_potential,lma_g_cm2,alas_cm2_per_mm2,year
2022-05-04,blue oak,LL,Hobbiton,2346,md,2.271,0.0125061015164839,30.0443059708095,2022
2022-05-23,blue oak,LL,Hobbiton,2346,pd,2.0605,0.0133466707232087,19.5570877791098,2022
2022-03-15,blue oak,LL,Hobbiton,2346,pd,1.51528571428571,NA,NA,2022
2022-03-23,blue oak,LL,Hobbiton,2346,pd,1.78333333333333,0.0125963399111819,28.7748701984588,2022
2022-05-25,blue oak,LL,Hobbiton,2346,pd,2.0605,0.0133466707232087,19.5570877791098,2022
2022-05-23,blue oak,LL,Hobbiton,2346,md,3.3165,0.0133466707232087,19.5570877791098,2022
2022-08-18,blue oak,LL,Hobbiton,2346,md,5.112,0.01231100720462,29.6511608235196,2022
2022-04-27,blue oak,LL,Hobbiton,2346,pd,2.00033333333333,0.0125061015164839,30.0443059708095,2022
2022-05-09,blue oak,LL,Hobbiton,2346,md,2.48133333333333,0.0133466707232087,19.5570877791098,2022
2022-05-09,blue oak,LL,Hobbiton,2346,pd,1.90625,0.0133466707232087,19.5570877791098,2022
2022-04-25,blue oak,LL,Hobbiton,2346,md,2.211,0.0125061015164839,30.0443059708095,2022
2022-04-13,blue oak,LL,Hobbiton,2346,md,1.98133333333333,NA,NA,2022
2022-04-27,blue oak,LL,Hobbiton,2346,md,2.211,0.0125061015164839,30.0443059708095,2022
2022-03-25,blue oak,LL,Hobbiton,2346,md,2.7125,0.0125963399111819,28.7748701984588,2022
2022-03-23,blue oak,LL,Hobbiton,2346,md,2.7125,0.0125963399111819,28.7748701984588,2022
2022-04-04,blue oak,LL,Hobbiton,2346,md,3.03333333333333,0.0125963399111819,NA,2022
2022-03-30,blue oak,LL,Hobbiton,2346,pd,1.05,0.0125963399111819,28.7748701984588,2022
2022-04-13,blue oak,LL,Hobbiton,2346,pd,1.77575,NA,NA,2022
2022-09-15,blue oak,LL,Hobbiton,2346,md,NA,0.01231100720462,29.6511608235196,2022
2022-03-08,blue oak,LL,Hobbiton,2346,md,2.53085714285714,NA,NA,2022
2022-03-25,blue oak,LL,Hobbiton,2346,pd,1.78333333333333,0.0125963399111819,28.7748701984588,2022
2022-07-19,blue oak,LL,Hobbiton,2346,pd,3.8,0.0151330287784511,22.1742279368529,2022
2022-07-19,blue oak,LL,Hobbiton,2346,md,4.7,0.0151330287784511,22.1742279368529,2022
2022-02-28,blue oak,LL,Hobbiton,2346,pd,1.00875,NA,NA,2022
2022-03-08,blue oak,LL,Hobbiton,2346,pd,1.51528571428571,NA,NA,2022
2022-05-23,blue oak,LL,Hobbiton,2347,pd,1.934,0.013623789711923,27.2242494326599,2022
2022-03-15,blue oak,LL,Hobbiton,2347,md,2.114625,NA,NA,2022
2022-05-04,blue oak,LL,Hobbiton,2347,md,2.87285714285714,0.0136788066608218,39.3426553691991,2022
2022-03-30,blue oak,LL,Hobbiton,2347,pd,1.23233333333333,0.0107126865471518,28.3272671549731,2022
2022-03-25,blue oak,LL,Hobbiton,2347,md,2.3125,0.0107126865471518,28.3272671549731,2022
2022-03-08,blue oak,LL,Hobbiton,2347,md,2.114625,NA,NA,2022
2022-03-23,blue oak,LL,Hobbiton,2347,pd,1.2,0.0107126865471518,28.3272671549731,2022
2022-02-28,blue oak,LL,Hobbiton,2347,pd,1.786,NA,NA,2022
2022-04-25,blue oak,LL,Hobbiton,2347,pd,1.36066666666667,0.0136788066608218,39.3426553691991,2022
2022-03-23,blue oak,LL,Hobbiton,2347,md,2.3125,0.0107126865471518,28.3272671549731,2022
2022-05-04,blue oak,LL,Hobbiton,2347,pd,1.5664,0.0136788066608218,39.3426553691991,2022
2022-05-25,blue oak,LL,Hobbiton,2347,md,2.86,0.013623789711923,27.2242494326599,2022
2022-05-23,blue oak,LL,Hobbiton,2347,md,2.86,0.013623789711923,27.2242494326599,2022
2022-05-25,blue oak,LL,Hobbiton,2347,pd,1.934,0.013623789711923,27.2242494326599,2022
2022-05-09,blue oak,LL,Hobbiton,2347,pd,1.5556,0.013623789711923,27.2242494326599,2022
2022-05-09,blue oak,LL,Hobbiton,2347,md,2.86033333333333,0.013623789711923,27.2242494326599,2022
2022-03-25,blue oak,LL,Hobbiton,2347,pd,1.2,0.0107126865471518,28.3272671549731,2022
2022-04-13,blue oak,LL,Hobbiton,2347,md,1.559,NA,NA,2022
2022-04-25,blue oak,LL,Hobbiton,2347,md,2.35985714285714,0.0136788066608218,39.3426553691991,2022
2022-04-27,blue oak,LL,Hobbiton,2347,md,2.35985714285714,0.0136788066608218,39.3426553691991,2022
2022-04-27,blue oak,LL,Hobbiton,2347,pd,1.36066666666667,0.0136788066608218,39.3426553691991,2022
2022-04-13,blue oak,LL,Hobbiton,2347,pd,1.65,NA,NA,2022
2022-07-19,blue oak,LL,Hobbiton,2347,md,4.2,0.0144683100323099,25.0096379186575,2022
2022-07-19,blue oak,LL,Hobbiton,2347,pd,3.43333333333333,0.0144683100323099,25.0096379186575,2022
2022-04-04,blue oak,LL,Hobbiton,2347,md,2.36666666666667,0.0107126865471518,NA,2022
2022-09-15,blue oak,LL,Hobbiton,2347,md,3.5525,0.0107845330006073,12.5142202663724,2022
2022-09-15,blue oak,LL,Hobbiton,2347,pd,2.62333333333333,0.0107845330006073,12.5142202663724,2022
2022-03-08,blue oak,LL,Hobbiton,2348,pd,1.89171428571429,NA,NA,2022
2022-03-15,blue oak,LL,Hobbiton,2348,pd,1.89171428571429,NA,NA,2022
2022-03-15,blue oak,LL,Hobbiton,2349,md,3.355,NA,NA,2022
2022-03-15,blue oak,LL,Hobbiton,2349,pd,1.98833333333333,NA,NA,2022
2022-02-28,blue oak,LL,Hobbiton,2349,pd,1.89,NA,NA,2022
2022-03-08,blue oak,LL,Hobbiton,2349,pd,1.98833333333333,NA,NA,2022
2022-04-25,live oak,LL,MiddleEarth,2352,md,2.734,0.0153166485871493,15.6882546312102,2022
2022-04-25,live oak,LL,MiddleEarth,2352,pd,1.64725,0.0153166485871493,15.6882546312102,2022
2022-05-04,live oak,LL,MiddleEarth,2352,md,2.04925,0.0153166485871493,15.6882546312102,2022
2022-03-08,live oak,LL,MiddleEarth,2352,md,2.44166666666667,NA,NA,2022
2022-03-23,live oak,LL,MiddleEarth,2352,pd,1.0125,0.0127359352360972,NA,2022
2022-03-30,live oak,LL,MiddleEarth,2352,pd,0.78975,0.0127359352360972,NA,2022
2022-03-08,live oak,LL,MiddleEarth,2352,pd,1.40666666666667,NA,NA,2022
2022-03-25,live oak,LL,MiddleEarth,2352,pd,1.0125,0.0127359352360972,NA,2022
2022-02-28,live oak,LL,MiddleEarth,2352,md,2.274,NA,NA,2022
2022-04-13,live oak,LL,MiddleEarth,2352,md,2.82125,NA,NA,2022
2022-09-15,live oak,LL,MiddleEarth,2352,pd,1.002,NA,NA,2022
2022-08-18,live oak,LL,MiddleEarth,2352,pd,3.25825,NA,NA,2022
2022-08-18,live oak,LL,MiddleEarth,2352,md,4.201,NA,NA,2022
2022-05-23,live oak,LL,MiddleEarth,2352,md,4.1634,0.018858287387711,18.2182011394252,2022
2022-09-15,live oak,LL,MiddleEarth,2352,md,5.033,NA,NA,2022
2022-05-09,live oak,LL,MiddleEarth,2352,pd,1.75383333333333,NA,NA,2022
2022-05-09,live oak,LL,MiddleEarth,2352,md,2.216,NA,NA,2022
2022-05-23,live oak,LL,MiddleEarth,2352,pd,1.412,0.018858287387711,18.2182011394252,2022
2022-07-19,live oak,LL,MiddleEarth,2352,pd,2.5425,0.0159344962211968,17.0066812526567,2022
2022-07-19,live oak,LL,MiddleEarth,2352,pd,2.5425,0.0159344962211968,17.0066812526567,2022
2022-04-04,live oak,LL,MiddleEarth,2353,md,3.34,NA,NA,2022
2022-03-25,live oak,LL,MiddleEarth,2353,md,2.3,NA,NA,2022
2022-03-23,live oak,LL,MiddleEarth,2353,md,2.3,NA,NA,2022
2022-03-25,live oak,LL,MiddleEarth,2354,md,2.755,0.0136343583203397,24.0539365795772,2022
2022-04-04,live oak,LL,MiddleEarth,2354,md,3.86666666666667,0.0136343583203397,NA,2022
2022-03-30,live oak,LL,MiddleEarth,2354,pd,0.8164,0.0136343583203397,24.0539365795772,2022
2022-02-28,live oak,LL,MiddleEarth,2354,md,1.7684,0.0125850746221595,33.094485400032,2022
2022-03-08,live oak,LL,MiddleEarth,2354,pd,2.47975,0.0125850746221595,33.094485400032,2022
2022-03-23,live oak,LL,MiddleEarth,2354,md,2.755,0.0136343583203397,24.0539365795772,2022
2022-03-25,live oak,LL,MiddleEarth,2354,pd,0.973333333333333,0.0136343583203397,24.0539365795772,2022
2022-03-23,live oak,LL,MiddleEarth,2354,pd,0.973333333333333,0.0136343583203397,24.0539365795772,2022
2022-04-13,live oak,LL,MiddleEarth,2354,md,1.63733333333333,NA,NA,2022
2022-04-25,live oak,LL,MiddleEarth,2354,pd,1.4596,0.0148758013110787,25.2081303222584,2022
2022-05-04,live oak,LL,MiddleEarth,2354,md,2.70733333333333,0.0148758013110787,25.2081303222584,2022
2022-03-08,live oak,LL,MiddleEarth,2354,md,1.985,0.0125850746221595,33.094485400032,2022
2022-04-25,live oak,LL,MiddleEarth,2354,pd,1.4596,0.0148758013110787,25.2081303222584,2022
2022-05-04,live oak,LL,MiddleEarth,2354,md,2.70733333333333,0.0148758013110787,25.2081303222584,2022
2022-05-09,live oak,LL,MiddleEarth,2354,pd,1.98933333333333,NA,NA,2022
2022-05-09,live oak,LL,MiddleEarth,2354,md,2.83775,NA,NA,2022
2022-05-23,live oak,LL,MiddleEarth,2354,md,3.67633333333333,0.0193849607892707,21.7342419501216,2022
2022-05-23,live oak,LL,MiddleEarth,2354,pd,1.3375,0.0193849607892707,21.7342419501216,2022
2022-03-25,live oak,LL,MiddleEarth,2354,pd,0.973333333333333,0.0136343583203397,24.0539365795772,2022
2022-03-25,live oak,LL,MiddleEarth,2354,md,2.755,0.0136343583203397,24.0539365795772,2022
2022-03-30,live oak,LL,MiddleEarth,2354,pd,0.8164,0.0136343583203397,24.0539365795772,2022
2022-03-23,live oak,LL,MiddleEarth,2354,md,2.755,0.0136343583203397,24.0539365795772,2022
2022-04-04,live oak,LL,MiddleEarth,2354,md,3.86666666666667,0.0136343583203397,NA,2022
2022-08-18,live oak,LL,MiddleEarth,2354,md,3.49833333333333,0.0127563111786896,20.2577415570459,2022
2022-09-15,live oak,LL,MiddleEarth,2354,pd,1.74375,0.0127563111786896,20.2577415570459,2022
2022-09-15,live oak,LL,MiddleEarth,2354,md,4.433,0.0127563111786896,20.2577415570459,2022
2022-08-18,live oak,LL,MiddleEarth,2354,pd,2.42166666666667,0.0127563111786896,20.2577415570459,2022
2022-07-19,live oak,LL,MiddleEarth,2354,pd,2.65,0.0171786927784804,23.5544990597447,2022
2022-07-19,live oak,LL,MiddleEarth,2354,md,4.1,0.0171786927784804,23.5544990597447,2022
2022-03-23,live oak,LL,MiddleEarth,2354,pd,0.973333333333333,0.0136343583203397,24.0539365795772,2022
2022-05-23,blue oak,LL,MiddleEarth,2360,pd,2.13425,0.0136197455806765,20.5762933720064,2022
2022-04-25,blue oak,LL,MiddleEarth,2360,md,2.75833333333333,0.0128763986494468,29.0063473169437,2022
2022-05-23,blue oak,LL,MiddleEarth,2360,md,3.27725,0.0136197455806765,20.5762933720064,2022
2022-05-04,blue oak,LL,MiddleEarth,2360,md,2.96966666666667,0.0128763986494468,29.0063473169437,2022
2022-04-25,blue oak,LL,MiddleEarth,2360,pd,1.485,0.0128763986494468,29.0063473169437,2022
2022-03-30,blue oak,LL,MiddleEarth,2360,pd,1.08133333333333,0.0112440020524027,37.8677931861507,2022
2022-04-13,blue oak,LL,MiddleEarth,2360,pd,1.35,NA,NA,2022
2022-04-04,blue oak,LL,MiddleEarth,2360,md,3.13333333333333,0.0112440020524027,NA,2022
2022-08-18,blue oak,LL,MiddleEarth,2360,md,4.88075,0.0112363608223489,40.6083287772054,2022
2022-09-15,blue oak,LL,MiddleEarth,2360,pd,2.67333333333333,0.0112363608223489,40.6083287772054,2022
2022-04-13,blue oak,LL,MiddleEarth,2360,md,2.52025,NA,NA,2022
2022-08-18,blue oak,LL,MiddleEarth,2360,pd,3.8955,0.0112363608223489,40.6083287772054,2022
NA,blue oak,LL,MiddleEarth,2360,pd,NA,NA,NA,2022
2022-07-19,blue oak,LL,MiddleEarth,2360,pd,3.83333333333333,0.0144731957165508,19.1400229220988,2022
2022-07-19,blue oak,LL,MiddleEarth,2360,md,4.55,0.0144731957165508,19.1400229220988,2022
2022-03-15,blue oak,LL,MiddleEarth,2361,pd,1.61333333333333,NA,NA,2022
2022-05-09,blue oak,LL,MiddleEarth,2364,md,2.862,NA,NA,2022
2022-05-09,blue oak,LL,MiddleEarth,2364,pd,1.53,NA,NA,2022
2022-05-04,blue oak,LL,MiddleEarth,2365,pd,1.35666666666667,0.0130847234902771,23.5375725104545,2022
2022-05-04,blue oak,LL,MiddleEarth,2365,md,2.7922,0.0130847234902771,23.5375725104545,2022
2022-03-25,blue oak,LL,MiddleEarth,2365,pd,1.98666666666667,NA,NA,2022
2022-04-27,blue oak,LL,MiddleEarth,2365,pd,1.402,0.0130847234902771,23.5375725104545,2022
2022-03-23,blue oak,LL,MiddleEarth,2365,md,2.2,NA,NA,2022
2022-04-27,blue oak,LL,MiddleEarth,2365,md,3.18333333333333,0.0130847234902771,23.5375725104545,2022
2022-09-15,blue oak,LL,MiddleEarth,2365,pd,2.48333333333333,0.0139472860212211,9.29221759666848,2022
2022-03-30,blue oak,LL,MiddleEarth,2365,pd,1.10333333333333,NA,NA,2022
2022-03-25,blue oak,LL,MiddleEarth,2365,md,2.2,NA,NA,2022
2022-09-15,blue oak,LL,MiddleEarth,2365,md,4.308,0.0139472860212211,9.29221759666848,2022
2022-05-09,blue oak,LL,MiddleEarth,2365,md,2.6145,NA,NA,2022
2022-05-25,blue oak,LL,MiddleEarth,2365,pd,1.87766666666667,NA,NA,2022
2022-05-09,blue oak,LL,MiddleEarth,2365,pd,1.35666666666667,NA,NA,2022
2022-04-25,blue oak,LL,MiddleEarth,2365,pd,1.402,0.0130847234902771,23.5375725104545,2022
2022-08-18,blue oak,LL,MiddleEarth,2365,md,5.1675,0.0139472860212211,9.29221759666848,2022
2022-04-13,blue oak,LL,MiddleEarth,2365,md,1.80033333333333,NA,NA,2022
2022-04-04,blue oak,LL,MiddleEarth,2365,md,2.4,NA,NA,2022
2022-04-25,blue oak,LL,MiddleEarth,2365,md,3.18333333333333,0.0130847234902771,23.5375725104545,2022
2022-03-23,blue oak,LL,MiddleEarth,2365,pd,1.98666666666667,NA,NA,2022
2022-07-19,blue oak,LL,MiddleEarth,2365,md,3.85,0.0153125938271432,23.9848167073476,2022
2022-07-19,blue oak,LL,MiddleEarth,2365,pd,3.9,0.0153125938271432,23.9848167073476,2022
2022-03-08,blue oak,LL,MiddleEarth,2365,md,2.204625,NA,NA,2022
2022-08-18,blue oak,LL,MiddleEarth,2365,pd,3.82,0.0139472860212211,9.29221759666848,2022
2022-05-23,blue oak,LL,MiddleEarth,2365,pd,1.87766666666667,NA,NA,2022
2022-05-23,blue oak,LL,MiddleEarth,2365,md,2.97266666666667,NA,NA,2022
2022-04-13,blue oak,LL,MiddleEarth,2365,pd,1.4,NA,NA,2022
NA,blue oak,LL,MiddleEarth,2365,pd,NA,0.0144397513905518,NA,2022
2022-03-15,blue oak,LL,MiddleEarth,2365,md,2.204625,NA,NA,2022
2022-03-08,blue oak,LL,MiddleEarth,2365,pd,1.39175,NA,NA,2022
2022-03-15,blue oak,LL,MiddleEarth,2365,pd,1.39175,NA,NA,2022
2022-03-08,blue oak,LL,MiddleEarth,2366,md,2.28666666666667,NA,NA,2022
2022-03-08,blue oak,LL,MiddleEarth,2366,pd,1.508,NA,NA,2022
2022-04-13,blue oak,LL,MiddleEarth,2367,md,2.07175,NA,NA,2022
2022-04-13,blue oak,LL,MiddleEarth,2367,pd,1.23333333333333,NA,NA,2022
2022-04-04,blue oak,LL,MiddleEarth,2367,md,2.25,NA,NA,2022
2022-07-19,blue oak,LL,MiddleEarth,2367,md,3.88333333333333,0.0150551100631075,29.3862211141589,2022
2022-03-25,blue oak,LL,MiddleEarth,2367,md,1.65,NA,NA,2022
2022-03-23,blue oak,LL,MiddleEarth,2367,md,1.65,NA,NA,2022
2022-03-25,blue oak,LL,MiddleEarth,2367,pd,0.9,NA,NA,2022
2022-03-30,blue oak,LL,MiddleEarth,2367,pd,1.11,NA,NA,2022
2022-08-18,blue oak,LL,MiddleEarth,2367,pd,3.507,0.0132616353041509,10.8110523808801,2022
2022-09-15,blue oak,LL,MiddleEarth,2367,pd,3.48366666666667,0.0132616353041509,10.8110523808801,2022
2022-08-18,blue oak,LL,MiddleEarth,2367,md,5.2685,0.0132616353041509,10.8110523808801,2022
2022-03-08,blue oak,LL,MiddleEarth,2367,md,2.40314285714286,NA,NA,2022
2022-05-04,blue oak,LL,MiddleEarth,2367,pd,1.688,0.0135040343400606,31.3022114714259,2022
2022-04-25,blue oak,LL,MiddleEarth,2367,pd,1.546,0.0135040343400606,31.3022114714259,2022
2022-05-04,blue oak,LL,MiddleEarth,2367,md,2.976,0.0135040343400606,31.3022114714259,2022
2022-04-25,blue oak,LL,MiddleEarth,2367,md,2.71266666666667,0.0135040343400606,31.3022114714259,2022
2022-04-27,blue oak,LL,MiddleEarth,2367,pd,1.546,0.0135040343400606,31.3022114714259,2022
2022-04-27,blue oak,LL,MiddleEarth,2367,md,2.71266666666667,0.0135040343400606,31.3022114714259,2022
2022-07-19,blue oak,LL,MiddleEarth,2367,pd,3.3,0.0150551100631075,29.3862211141589,2022
2022-03-23,blue oak,LL,MiddleEarth,2367,pd,0.9,NA,NA,2022
2022-05-23,blue oak,LL,MiddleEarth,2367,md,2.96033333333333,0.0152293049162157,19.7739265777888,2022
2022-05-09,blue oak,LL,MiddleEarth,2367,pd,1.688,0.0152293049162157,19.7739265777888,2022
2022-05-23,blue oak,LL,MiddleEarth,2367,pd,2.01425,0.0152293049162157,19.7739265777888,2022
2022-05-09,blue oak,LL,MiddleEarth,2367,md,2.584,0.0152293049162157,19.7739265777888,2022
2022-05-25,blue oak,LL,MiddleEarth,2367,pd,2.01425,0.0152293049162157,19.7739265777888,2022
2022-09-15,blue oak,LL,MiddleEarth,2367,md,NA,0.0132616353041509,10.8110523808801,2022
NA,blue oak,LL,MiddleEarth,2367,md,NA,NA,NA,2022
NA,blue oak,LL,MiddleEarth,2367,pd,NA,NA,NA,2022
2022-03-15,blue oak,LL,MiddleEarth,2367,md,2.40314285714286,NA,NA,2022
2022-03-08,blue oak,LL,MiddleEarth,2367,pd,1.4865,NA,NA,2022
2022-04-04,blue oak,LL,MiddleEarth,2369,md,2.63333333333333,NA,NA,2022
2022-03-08,blue oak,LL,MiddleEarth,2369,md,2.329,NA,NA,2022
2022-04-13,blue oak,LL,MiddleEarth,2369,pd,1.46666666666667,NA,NA,2022
2022-03-15,blue oak,LL,MiddleEarth,2369,md,2.329,NA,NA,2022
2022-03-08,blue oak,LL,MiddleEarth,2369,pd,1.3674,NA,NA,2022
2022-05-04,blue oak,LL,MiddleEarth,2369,md,3.0355,0.014049460830122,31.8919740688194,2022
2022-04-25,blue oak,LL,MiddleEarth,2369,pd,1.50533333333333,0.014049460830122,31.8919740688194,2022
2022-09-15,blue oak,LL,MiddleEarth,2369,pd,2.21,0.0119516693260289,8.88912867300283,2022
2022-09-15,blue oak,LL,MiddleEarth,2369,pd,2.21,0.0119516693260289,8.88912867300283,2022
2022-08-18,blue oak,LL,MiddleEarth,2369,md,4.926,0.0119516693260289,8.88912867300283,2022
2022-08-18,blue oak,LL,MiddleEarth,2369,pd,3.314,0.0119516693260289,8.88912867300283,2022
2022-03-25,blue oak,LL,MiddleEarth,2369,md,2.8,NA,NA,2022
2022-03-23,blue oak,LL,MiddleEarth,2369,md,2.8,NA,NA,2022
2022-03-30,blue oak,LL,MiddleEarth,2369,pd,1.045,NA,NA,2022
2022-04-27,blue oak,LL,MiddleEarth,2369,md,3.36,0.014049460830122,31.8919740688194,2022
2022-04-27,blue oak,LL,MiddleEarth,2369,pd,1.50533333333333,0.014049460830122,31.8919740688194,2022
2022-08-18,blue oak,LL,MiddleEarth,2369,md,4.926,0.0119516693260289,8.88912867300283,2022
2022-08-18,blue oak,LL,MiddleEarth,2369,pd,3.314,0.0119516693260289,8.88912867300283,2022
2022-05-04,blue oak,LL,MiddleEarth,2369,pd,1.693,0.014049460830122,31.8919740688194,2022
2022-04-25,blue oak,LL,MiddleEarth,2369,md,3.36,0.014049460830122,31.8919740688194,2022
2022-05-25,blue oak,LL,MiddleEarth,2369,pd,1.898,NA,NA,2022
2022-05-23,blue oak,LL,MiddleEarth,2369,pd,1.898,NA,NA,2022
2022-03-15,blue oak,LL,MiddleEarth,2369,pd,1.3674,NA,NA,2022
2022-05-23,blue oak,LL,MiddleEarth,2369,md,3.72,NA,NA,2022
2022-07-19,blue oak,LL,MiddleEarth,2369,pd,4.63,0.0177349740294912,20.0044861820921,2022
2022-05-09,blue oak,LL,MiddleEarth,2369,pd,1.693,NA,NA,2022
2022-05-09,blue oak,LL,MiddleEarth,2369,md,2.803,NA,NA,2022
NA,blue oak,LL,MiddleEarth,2369,pd,NA,NA,NA,2022
2022-03-08,blue oak,LL,Weathertop,2370,pd,1.45033333333333,NA,NA,2022
2022-08-18,blue oak,LL,Weathertop,2370,pd,3.744,0.0138963061733713,18.9760102287119,2022
2022-09-15,blue oak,LL,Weathertop,2370,pd,2.4,0.0138963061733713,18.9760102287119,2022
2022-04-25,blue oak,LL,Weathertop,2370,md,2.28725,0.0152547613006815,23.8721742021368,2022
2022-04-25,blue oak,LL,Weathertop,2370,pd,1.3795,0.0152547613006815,23.8721742021368,2022
2022-04-13,blue oak,LL,Weathertop,2370,md,1.40433333333333,NA,NA,2022
2022-05-04,blue oak,LL,Weathertop,2370,md,2.68366666666667,0.0152547613006815,23.8721742021368,2022
2022-05-25,blue oak,LL,Weathertop,2370,md,3.2,0.0153980844721982,24.6485407405653,2022
2022-05-23,blue oak,LL,Weathertop,2370,pd,1.92933333333333,0.0153980844721982,24.6485407405653,2022
2022-03-30,blue oak,LL,Weathertop,2370,pd,1.16133333333333,0.0140109134842144,NA,2022
2022-03-25,blue oak,LL,Weathertop,2370,pd,1.25,0.0140109134842144,NA,2022
2022-03-23,blue oak,LL,Weathertop,2370,pd,1.25,0.0140109134842144,NA,2022
2022-05-09,blue oak,LL,Weathertop,2370,md,2.34533333333333,0.0153980844721982,24.6485407405653,2022
2022-09-15,blue oak,LL,Weathertop,2370,md,4.005,0.0138963061733713,18.9760102287119,2022
2022-08-18,blue oak,LL,Weathertop,2370,md,4.79925,0.0138963061733713,18.9760102287119,2022
2022-04-04,blue oak,LL,Weathertop,2370,md,3.1,0.0140109134842144,NA,2022
2022-07-19,blue oak,LL,Weathertop,2370,pd,3.53333333333333,NA,NA,2022
2022-04-13,blue oak,LL,Weathertop,2370,pd,1.433,NA,NA,2022
2022-05-23,blue oak,LL,Weathertop,2371,pd,1.5165,0.0132979939546231,21.2825761738988,2022
2022-05-25,blue oak,LL,Weathertop,2371,md,2.55666666666667,0.0132979939546231,21.2825761738988,2022
2022-05-09,blue oak,LL,Weathertop,2371,pd,1.265,0.0132979939546231,21.2825761738988,2022
2022-09-15,blue oak,LL,Weathertop,2371,md,3.87375,0.0156517094832119,12.8441934268098,2022
2022-05-09,blue oak,LL,Weathertop,2371,md,2.298,0.0132979939546231,21.2825761738988,2022
2022-08-18,blue oak,LL,Weathertop,2371,pd,2.98575,0.0156517094832119,12.8441934268098,2022
2022-05-04,blue oak,LL,Weathertop,2371,md,2.97433333333333,0.0129146971345244,28.0469447370995,2022
2022-09-15,blue oak,LL,Weathertop,2371,pd,2.015,0.0156517094832119,12.8441934268098,2022
2022-03-30,blue oak,LL,Weathertop,2371,pd,0.945,0.00908003950098767,57.9349073010651,2022
2022-04-25,blue oak,LL,Weathertop,2371,pd,0.952333333333333,0.0129146971345244,28.0469447370995,2022
2022-03-25,blue oak,LL,Weathertop,2371,pd,1.15,0.00908003950098767,57.9349073010651,2022
2022-08-18,blue oak,LL,Weathertop,2371,md,4.72,0.0156517094832119,12.8441934268098,2022
2022-03-08,blue oak,LL,Weathertop,2371,pd,1.2455,NA,NA,2022
2022-03-23,blue oak,LL,Weathertop,2371,pd,1.15,0.00908003950098767,57.9349073010651,2022
2022-04-13,blue oak,LL,Weathertop,2371,md,1.413,NA,NA,2022
2022-04-25,blue oak,LL,Weathertop,2371,md,2.696,0.0129146971345244,28.0469447370995,2022
2022-07-19,blue oak,LL,Weathertop,2371,pd,3.1,0.0144517032344165,23.5274046835185,2022
2022-02-28,blue oak,LL,Weathertop,2371,pd,1.642,NA,NA,2022
2022-04-04,blue oak,LL,Weathertop,2371,md,2.65,0.00908003950098767,NA,2022
2022-04-13,blue oak,LL,Weathertop,2371,pd,1.002,NA,NA,2022
2022-07-19,blue oak,LL,Weathertop,2371,md,3.475,0.0144517032344165,23.5274046835185,2022
2022-08-18,blue oak,LL,Weathertop,2372,md,4.97566666666667,0.0149683648575522,20.2620550826209,2022
2022-04-13,blue oak,LL,Weathertop,2372,pd,1.211,NA,NA,2022
2022-04-04,blue oak,LL,Weathertop,2372,md,3.08333333333333,0.00881123672346144,NA,2022
2022-09-15,blue oak,LL,Weathertop,2372,pd,2.04166666666667,0.0149683648575522,20.2620550826209,2022
2022-05-25,blue oak,LL,Weathertop,2372,md,2.18,0.0147981468539721,21.3748713031111,2022
2022-08-18,blue oak,LL,Weathertop,2372,pd,3.6175,0.0149683648575522,20.2620550826209,2022
2022-05-04,blue oak,LL,Weathertop,2372,md,3.519,0.0144544336112727,34.2621510115824,2022
2022-02-28,blue oak,LL,Weathertop,2372,pd,1.302,NA,NA,2022
2022-04-25,blue oak,LL,Weathertop,2372,md,1.9765,0.0144544336112727,34.2621510115824,2022
2022-03-23,blue oak,LL,Weathertop,2372,md,1.8625,0.00881123672346144,NA,2022
2022-03-25,blue oak,LL,Weathertop,2372,md,1.8625,0.00881123672346144,NA,2022
2022-04-25,blue oak,LL,Weathertop,2372,pd,1.307,0.0144544336112727,34.2621510115824,2022
2022-03-30,blue oak,LL,Weathertop,2372,pd,1.28333333333333,0.00881123672346144,NA,2022
2022-03-08,blue oak,LL,Weathertop,2372,pd,1.485,NA,NA,2022
2022-05-23,blue oak,LL,Weathertop,2372,pd,1.78833333333333,0.0147981468539721,21.3748713031111,2022
2022-03-23,blue oak,LL,Weathertop,2372,pd,1.725,0.00881123672346144,NA,2022
2022-03-25,blue oak,LL,Weathertop,2372,pd,1.725,0.00881123672346144,NA,2022
2022-05-09,blue oak,LL,Weathertop,2372,md,1.9765,0.0147981468539721,21.3748713031111,2022
2022-07-19,blue oak,LL,Weathertop,2372,pd,2.8,0.015324652812067,19.227498313593,2022
2022-07-19,blue oak,LL,Weathertop,2372,md,3.92,0.015324652812067,19.227498313593,2022
2022-09-15,blue oak,LL,Weathertop,2372,md,3.533,0.0149683648575522,20.2620550826209,2022
2022-05-09,blue oak,LL,Weathertop,2372,pd,1.851,0.0147981468539721,21.3748713031111,2022
2022-02-28,blue oak,LL,Weathertop,2373,pd,1.31,NA,NA,2022
2022-03-23,blue oak,LL,Weathertop,2373,pd,1.04166666666667,0.0145057985936384,17.6270144995293,2022
2022-03-25,blue oak,LL,Weathertop,2373,pd,1.04166666666667,0.0145057985936384,17.6270144995293,2022
2022-03-08,blue oak,LL,Weathertop,2373,pd,1.43,NA,NA,2022
2022-04-13,blue oak,LL,Ridge,2374,md,1.6905,NA,NA,2022
2022-03-08,blue oak,LL,Ridge,2374,pd,1.1375,NA,NA,2022
