tree,time,rep,date_wc,dry_scan_area,dm_leaf_g,wm_leaf_g,dm_bulk_g,wm_bulk_g
2371,md,1,2022-05-04,NA,NA,NA,0.8816,1.548
2371,md,2,2022-05-04,NA,NA,NA,0.8816,1.548
2371,md,3,2022-05-04,NA,NA,NA,0.8816,1.548
2371,md,1,2022-05-09,60.272,NA,NA,0.899,1.676
2371,md,2,2022-05-09,60.272,NA,NA,0.899,1.676
2371,md,3,2022-05-09,60.272,NA,NA,0.899,1.676
2371,pd,1,2022-05-09,57.539,NA,NA,0.838,1.55
2371,pd,2,2022-05-09,57.539,NA,NA,0.838,1.55
2371,pd,3,2022-05-09,57.539,NA,NA,0.838,1.55
2371,pd,4,2022-05-09,57.539,NA,NA,0.838,1.55
2371,md,1,2022-05-23,NA,NA,NA,NA,NA
2371,md,2,2022-05-23,NA,NA,NA,NA,NA
2371,md,3,2022-05-23,NA,NA,NA,NA,NA
2371,md,NA,2022-05-23,28.273,NA,NA,NA,NA
2371,pd,1,2022-05-23,47.815,NA,NA,0.681,1.27
2371,pd,2,2022-05-23,47.815,NA,NA,0.681,1.27
2371,md,1,2022-07-19,NA,NA,NA,0.385,0.6203
2371,md,2,2022-07-19,NA,NA,NA,0.385,0.6203
2371,md,3,2022-07-19,NA,NA,NA,0.385,0.6203
2371,pd,1,2022-07-19,NA,NA,NA,0.405,0.6726
2371,pd,2,2022-07-19,NA,NA,NA,0.405,0.6726
2371,pd,3,2022-07-19,NA,NA,NA,0.405,0.6726
2371,md,1,2022-08-18,NA,NA,NA,NA,NA
2371,md,2,2022-08-18,NA,NA,NA,NA,NA
2371,pd,1,2022-08-18,NA,NA,NA,NA,NA
2371,pd,2,2022-08-18,NA,NA,NA,NA,NA
2371,pd,3,2022-08-18,NA,NA,NA,NA,NA
2371,pd,4,2022-08-18,NA,NA,NA,NA,NA
2371,pd,NA,2022-08-18,NA,NA,NA,0.6819,1.16
2371,pd,NA,2022-09-12,NA,NA,NA,1.3304,2.4725
2371,md,NA,2022-09-16,NA,NA,NA,0.4057,0.6613
2371,md,1,NA,NA,NA,NA,NA,NA
2371,md,2,NA,NA,NA,NA,NA,NA
2371,md,3,NA,NA,NA,NA,NA,NA
2371,md,4,NA,NA,NA,NA,NA,NA
2371,md,5,NA,NA,NA,NA,NA,NA
2371,md,NA,NA,NA,NA,NA,NA,NA
2371,pd,1,NA,NA,NA,NA,NA,NA
2371,pd,2,NA,NA,NA,NA,NA,NA
2371,pd,3,NA,NA,NA,NA,NA,NA
2371,pd,NA,NA,NA,0.41,0.8597,NA,NA
2372,pd,1,2022-03-08,NA,NA,NA,NA,NA
2372,pd,2,2022-03-08,NA,NA,NA,NA,NA
2372,md,1,2022-03-25,NA,NA,NA,NA,NA
2372,md,2,2022-03-25,NA,NA,NA,NA,NA
2372,md,3,2022-03-25,NA,NA,NA,NA,NA
2372,md,4,2022-03-25,NA,NA,NA,NA,NA
2372,md,5,2022-03-25,NA,NA,NA,NA,NA
2372,pd,1,2022-03-25,NA,0.299,0.892,0.299,0.892
2372,pd,2,2022-03-25,NA,0.299,0.892,0.299,0.892
2372,pd,3,2022-03-25,NA,0.299,0.892,0.299,0.892
2372,pd,1,2022-03-30,NA,NA,0.7638,0.167,0.4522
2372,pd,2,2022-03-30,NA,NA,0.8885,0.167,0.4522
2372,pd,3,2022-03-30,NA,NA,1.5595,0.167,0.4522
2372,md,1,2022-04-06,3.233,0.0443,0.0846,NA,NA
2372,md,2,2022-04-06,4.144,0.0534,0.1088,NA,NA
2372,md,3,2022-04-06,4.282,0.0627,0.1234,NA,NA
2372,pd,1,2022-04-11,37.4,0.062,0.1206,0.288,0.6786
2372,pd,2,2022-04-11,37.4,0.064,0.1228,0.288,0.6786
2372,pd,3,2022-04-11,37.4,0.063,0.1194,0.288,0.6786
2372,md,1,2022-04-25,NA,NA,NA,0.8564,1.58
2372,md,2,2022-04-25,NA,NA,NA,0.8564,1.58
2372,pd,1,2022-04-25,NA,NA,NA,0.6827,1.31
2372,pd,2,2022-04-25,NA,NA,NA,0.6827,1.31
2372,pd,3,2022-04-25,NA,NA,NA,0.6827,1.31
2372,md,1,2022-05-04,NA,NA,NA,0.7525,1.319
2372,md,2,2022-05-04,NA,NA,NA,0.7525,1.319
2372,md,3,2022-05-04,NA,NA,NA,0.7525,1.319
2372,md,4,2022-05-04,NA,NA,NA,0.7525,1.319
2372,md,5,2022-05-04,NA,NA,NA,0.7525,1.319
2372,md,6,2022-05-04,NA,NA,NA,0.7525,1.319
2372,md,1,2022-05-09,33.447,NA,NA,0.4875,0.8951
2372,md,2,2022-05-09,33.447,NA,NA,0.4875,0.8951
2372,pd,1,2022-05-09,49.425,NA,NA,0.795,1.35
2372,pd,2,2022-05-09,49.425,NA,NA,0.795,1.35
2372,md,1,2022-05-23,NA,NA,NA,NA,NA
2372,md,2,2022-05-23,NA,NA,NA,NA,NA
2372,md,3,2022-05-23,NA,NA,NA,NA,NA
2372,md,NA,2022-05-23,37.469,NA,NA,NA,NA
2372,pd,1,2022-05-23,25.198,NA,NA,0.361,0.68
2372,pd,2,2022-05-23,25.198,NA,NA,0.361,0.68
2372,pd,3,2022-05-23,25.198,NA,NA,0.361,0.68
2372,md,1,2022-07-19,NA,NA,NA,0.464,0.7412
2372,md,2,2022-07-19,NA,NA,NA,0.464,0.7412
2372,md,3,2022-07-19,NA,NA,NA,0.464,0.7412
2372,md,4,2022-07-19,NA,NA,NA,0.464,0.7412
2372,md,5,2022-07-19,NA,NA,NA,0.464,0.7412
2372,pd,1,2022-07-19,NA,NA,NA,0.573,0.9217
2372,pd,2,2022-07-19,NA,NA,NA,0.573,0.9217
2372,pd,3,2022-07-19,NA,NA,NA,0.573,0.9217
2372,md,1,2022-08-18,NA,NA,NA,NA,NA
2372,md,2,2022-08-18,NA,NA,NA,NA,NA
2372,md,3,2022-08-18,NA,NA,NA,NA,NA
2372,pd,1,2022-08-18,NA,NA,NA,NA,NA
2372,pd,2,2022-08-18,NA,NA,NA,NA,NA
2372,pd,NA,2022-08-18,NA,NA,NA,0.8655,1.5
2372,pd,NA,2022-09-12,NA,NA,NA,2.1479,3.8426
2372,md,NA,2022-09-16,NA,NA,NA,0.4282,0.6967
2372,md,1,NA,NA,NA,NA,NA,NA
2372,md,2,NA,NA,NA,NA,NA,NA
2372,md,3,NA,NA,NA,NA,NA,NA
2372,md,4,NA,NA,NA,NA,NA,NA
2372,md,5,NA,NA,NA,NA,NA,NA
2372,md,NA,NA,NA,NA,NA,NA,NA
2372,pd,1,NA,NA,NA,NA,NA,NA
2372,pd,2,NA,NA,NA,NA,NA,NA
2372,pd,3,NA,NA,NA,NA,NA,NA
2372,pd,4,NA,NA,NA,NA,NA,NA
2372,pd,5,NA,NA,NA,NA,NA,NA
2372,pd,6,NA,NA,NA,NA,NA,NA
2372,pd,NA,NA,NA,0.288,0.6786,NA,NA
2373,pd,1,2022-03-08,NA,NA,0.0137,0.315,0.925
2373,pd,2,2022-03-08,NA,NA,0.0072,0.315,0.925
2373,pd,NA,2022-03-11,16.722,NA,NA,NA,NA
2373,pd,1,2022-03-25,NA,0.333,1.074,0.333,1.074
2373,pd,2,2022-03-25,NA,0.333,1.074,0.333,1.074
2373,pd,3,2022-03-25,NA,0.333,1.074,0.333,1.074
2373,md,1,NA,NA,NA,NA,NA,NA
2373,md,2,NA,NA,NA,NA,NA,NA
2373,md,3,NA,NA,NA,NA,NA,NA
2373,md,4,NA,NA,NA,NA,NA,NA
2373,md,5,NA,NA,NA,NA,NA,NA
2373,md,6,NA,NA,NA,NA,NA,NA
2374,pd,1,2022-03-08,NA,NA,0.0401,0.0351,0.08319
2374,pd,2,2022-03-08,NA,NA,0.0167,0.0351,0.08319
2374,pd,3,2022-03-08,NA,NA,0.0285,0.0351,0.08319
2374,pd,4,2022-03-08,NA,NA,0.0196,0.0351,0.08319
2374,pd,NA,2022-03-11,16.825,NA,NA,NA,NA
2374,md,1,2022-04-13,39.819,0.0788,0.1518,0.3975,0.797
2374,md,2,2022-04-13,39.819,0.0609,0.1184,0.3975,0.797
2374,md,1,NA,NA,NA,NA,NA,NA
2374,md,2,NA,NA,NA,NA,NA,NA
2374,md,3,NA,NA,NA,NA,NA,NA
2374,md,4,NA,NA,NA,NA,NA,NA
2374,pd,1,NA,NA,NA,NA,NA,NA
2374,pd,2,NA,NA,NA,NA,NA,NA
2375,pd,1,2022-03-25,NA,NA,NA,NA,NA
2375,pd,2,2022-03-25,NA,NA,NA,NA,NA
2375,pd,3,2022-03-25,NA,NA,NA,NA,NA
2375,pd,4,2022-03-25,NA,NA,NA,NA,NA
2375,pd,1,2022-03-30,NA,NA,0.4871,0.199,0.5395
2375,pd,2,2022-03-30,NA,NA,0.4551,0.199,0.5395
2375,pd,3,2022-03-30,NA,NA,0.7933,0.199,0.5395
2375,md,1,2022-04-06,2.539,0.0399,0.0837,NA,NA
2375,md,2,2022-04-06,3.382,0.048,0.0979,NA,NA
2375,md,3,2022-04-07,2.607,NA,NA,NA,NA
2375,pd,1,2022-04-11,42.188,0.099,0.2063,0.38,0.7979
2375,pd,2,2022-04-11,42.188,0.055,0.1154,0.38,0.7979
2375,pd,3,2022-04-11,42.188,0.079,0.1633,0.38,0.7979
2375,md,1,2022-04-13,NA,0.0607,0.117,0.6189,1.2328
2375,md,2,2022-04-13,NA,0.0613,0.1187,0.6189,1.2328
2375,md,3,2022-04-13,NA,0.0863,0.1654,0.6189,1.2328
2375,pd,1,2022-04-25,NA,NA,NA,0.5818,1.14
2375,pd,2,2022-04-25,NA,NA,NA,0.5818,1.14
2375,md,1,2022-05-04,NA,NA,NA,1.0471,1.864
2375,md,2,2022-05-04,NA,NA,NA,1.0471,1.864
2375,md,3,2022-05-04,NA,NA,NA,1.0471,1.864
2375,md,1,2022-05-09,53.149,NA,NA,0.9088,1.6834
2375,md,2,2022-05-09,53.149,NA,NA,0.9088,1.6834
2375,md,3,2022-05-09,53.149,NA,NA,0.9088,1.6834
2375,pd,1,2022-05-09,NA,NA,NA,NA,NA
2375,pd,2,2022-05-09,NA,NA,NA,NA,NA
2375,pd,3,2022-05-09,NA,NA,NA,NA,NA
2375,pd,4,2022-05-09,NA,NA,NA,NA,NA
2375,pd,5,2022-05-09,NA,NA,NA,NA,NA
2375,pd,6,2022-05-09,NA,NA,NA,NA,NA
2375,md,1,2022-05-23,NA,NA,NA,0.709,1.2501
2375,md,2,2022-05-23,NA,NA,NA,0.709,1.2501
2375,pd,1,2022-05-23,21.528,NA,NA,0.378,0.7
2375,pd,2,2022-05-23,21.528,NA,NA,0.378,0.7
2375,pd,3,2022-05-23,21.528,NA,NA,0.378,0.7
2375,md,1,2022-07-19,NA,NA,NA,0.271,0.4273
2375,md,2,2022-07-19,NA,NA,NA,0.271,0.4273
2375,md,3,2022-07-19,NA,NA,NA,0.271,0.4273
2375,pd,1,2022-07-19,NA,NA,NA,0.615,1.0465
2375,pd,2,2022-07-19,NA,NA,NA,0.615,1.0465
2375,pd,3,2022-07-19,NA,NA,NA,0.615,1.0465
2375,md,1,2022-08-18,NA,NA,NA,NA,NA
2375,md,2,2022-08-18,NA,NA,NA,NA,NA
2375,md,3,2022-08-18,NA,NA,NA,NA,NA
2375,md,4,2022-08-18,NA,NA,NA,NA,NA
2375,md,NA,2022-08-18,NA,NA,NA,1.0494,1.6816
2375,pd,1,2022-08-18,NA,NA,NA,NA,NA
2375,pd,2,2022-08-18,NA,NA,NA,NA,NA
2375,pd,3,2022-08-18,NA,NA,NA,NA,NA
2375,pd,NA,2022-08-18,NA,NA,NA,0.6262,1.05
2375,pd,NA,2022-09-12,NA,NA,NA,0.9104,1.8241
2375,md,NA,2022-09-16,NA,NA,NA,0.7662,1.2783
2375,md,1,NA,NA,NA,NA,NA,NA
2375,md,2,NA,NA,NA,NA,NA,NA
2375,md,3,NA,NA,NA,NA,NA,NA
2375,md,3,NA,NA,0.0341,0.072,NA,NA
2375,md,4,NA,NA,NA,NA,NA,NA
2375,md,5,NA,NA,NA,NA,NA,NA
2375,md,6,NA,NA,NA,NA,NA,NA
2375,md,NA,NA,NA,NA,NA,NA,NA
2375,pd,1,NA,NA,NA,NA,NA,NA
2375,pd,2,NA,NA,NA,NA,NA,NA
2375,pd,3,NA,NA,NA,NA,NA,NA
2375,pd,4,NA,NA,NA,NA,NA,NA
2375,pd,NA,NA,NA,0.38,0.7979,NA,NA
2376,md,1,2022-03-08,56.063,0.141,0.2377,1.089,1.8261
2376,md,2,2022-03-08,56.063,0.192,0.3211,1.089,1.8261
2376,md,3,2022-03-08,56.063,0.235,0.3991,1.089,1.8261
2376,md,4,2022-03-08,56.063,0.207,0.3223,1.089,1.8261
2376,md,5,2022-03-08,56.063,0.328,0.5589,1.089,1.8261
2376,md,6,2022-03-08,56.063,0.133,0.2249,1.089,1.8261
2376,md,NA,2022-03-08,63.243,NA,NA,NA,NA
2376,pd,1,2022-03-08,NA,0.173,0.295,1.232,2.0767
2376,pd,2,2022-03-08,NA,0.371,0.6336,1.232,2.0767
2376,pd,3,2022-03-08,NA,0.276,0.4675,1.232,2.0767
2376,pd,NA,2022-03-11,116.846,NA,NA,NA,NA
2376,md,1,2022-03-25,NA,0.641,1.072,0.641,1.072
2376,md,2,2022-03-25,NA,0.641,1.072,0.641,1.072
2376,md,3,2022-03-25,NA,0.641,1.072,0.641,1.072
2376,pd,1,2022-03-25,NA,2.454,4.237,2.454,4.237
2376,pd,1,2022-03-25,NA,2.454,0.45,2.454,4.237
2376,pd,1,2022-03-25,NA,2.454,0.475,2.454,4.237
2376,pd,1,2022-03-25,NA,2.454,0.4,2.454,4.237
2376,pd,2,2022-03-25,NA,2.454,0.4,2.454,4.237
2376,pd,2,2022-03-25,NA,2.454,4.237,2.454,4.237
2376,pd,2,2022-03-25,NA,2.454,0.45,2.454,4.237
2376,pd,2,2022-03-25,NA,2.454,0.475,2.454,4.237
2376,pd,3,2022-03-25,NA,2.454,0.45,2.454,4.237
2376,pd,3,2022-03-25,NA,2.454,0.475,2.454,4.237
2376,pd,3,2022-03-25,NA,2.454,0.4,2.454,4.237
2376,pd,3,2022-03-25,NA,2.454,4.237,2.454,4.237
2376,pd,1,2022-03-30,NA,NA,3.3447,1.725,2.8144
2376,pd,2,2022-03-30,NA,NA,0.6154,1.725,2.8144
2376,pd,3,2022-03-30,NA,NA,1.4186,1.725,2.8144
2376,md,1,2022-04-06,9.438,0.1868,0.3031,NA,NA
2376,md,2,2022-04-06,6.901,0.14,0.2282,NA,NA
2376,md,3,2022-04-06,18.018,0.3702,0.6152,NA,NA
2376,pd,1,2022-04-11,31.022,0.173,0.2742,0.961,1.5208
2376,pd,2,2022-04-11,31.022,0.184,0.2917,0.961,1.5208
2376,pd,3,2022-04-11,31.022,0.21,0.3317,0.961,1.5208
2376,md,1,2022-04-13,71.621,0.1769,0.2999,1.2531,2.0487
2376,md,2,2022-04-13,71.621,0.1089,0.1737,1.2531,2.0487
2376,md,3,2022-04-13,71.621,0.1179,0.1913,1.2531,2.0487
2376,md,1,2022-04-25,NA,NA,NA,0.9889,1.61
2376,md,2,2022-04-25,NA,NA,NA,0.9889,1.61
2376,md,3,2022-04-25,NA,NA,NA,0.9889,1.61
2376,md,4,2022-04-25,NA,NA,NA,0.9889,1.61
2376,pd,1,2022-04-25,NA,NA,NA,3.3163,5.51
2376,pd,2,2022-04-25,NA,NA,NA,3.3163,5.51
2376,pd,3,2022-04-25,NA,NA,NA,3.3163,5.51
2376,md,1,2022-05-04,NA,NA,NA,1.9052,3.026
2376,md,2,2022-05-04,NA,NA,NA,1.9052,3.026
2376,md,1,2022-05-09,NA,NA,NA,0.5065,0.8249
2376,md,2,2022-05-09,NA,NA,NA,0.5065,0.8249
2376,md,3,2022-05-09,NA,NA,NA,0.5065,0.8249
2376,md,NA,2022-05-09,41.566,NA,NA,NA,NA
2376,md,NA,2022-05-09,24.748,NA,NA,NA,NA
2376,pd,1,2022-05-09,NA,NA,NA,1.261,1.99
2376,pd,2,2022-05-09,NA,NA,NA,1.261,1.99
2376,pd,3,2022-05-09,NA,NA,NA,1.261,1.99
2376,pd,4,2022-05-09,NA,NA,NA,1.261,1.99
2376,md,1,2022-05-23,NA,NA,NA,1.543,2.4472
2376,md,2,2022-05-23,NA,NA,NA,1.543,2.4472
2376,md,3,2022-05-23,NA,NA,NA,1.543,2.4472
2376,md,4,2022-05-23,NA,NA,NA,1.543,2.4472
2376,pd,1,2022-05-23,47.042,NA,NA,0.88,1.46
2376,pd,2,2022-05-23,47.042,NA,NA,0.88,1.46
2376,pd,3,2022-05-23,47.042,NA,NA,0.88,1.46
2376,pd,4,2022-05-23,47.042,NA,NA,0.88,1.46
2376,pd,5,2022-05-23,47.042,NA,NA,0.88,1.46
2376,md,1,2022-07-19,NA,NA,NA,1.204,1.8796
2376,md,2,2022-07-19,NA,NA,NA,1.204,1.8796
2376,md,3,2022-07-19,NA,NA,NA,1.204,1.8796
2376,pd,1,2022-07-19,NA,NA,NA,NA,NA
2376,pd,2,2022-07-19,NA,NA,NA,NA,NA
2376,pd,3,2022-07-19,NA,NA,NA,NA,NA
2376,md,1,2022-08-18,NA,NA,NA,NA,NA
2376,md,2,2022-08-18,NA,NA,NA,NA,NA
2376,md,3,2022-08-18,NA,NA,NA,NA,NA
2376,md,NA,2022-08-18,NA,NA,NA,2.1501,3.3304
2376,pd,1,2022-08-18,NA,NA,NA,NA,NA
2376,pd,2,2022-08-18,NA,NA,NA,NA,NA
2376,pd,3,2022-08-18,NA,NA,NA,NA,NA
2376,pd,NA,2022-08-18,NA,NA,NA,1.1963,1.86
2376,pd,NA,2022-09-12,NA,NA,NA,1.8557,2.9082
2376,md,NA,2022-09-16,NA,NA,NA,1.0273,1.574
2376,md,1,NA,NA,NA,NA,NA,NA
2376,md,2,NA,NA,NA,NA,NA,NA
2376,md,3,NA,NA,NA,NA,NA,NA
2376,md,4,NA,NA,NA,NA,NA,NA
2376,md,5,NA,NA,NA,NA,NA,NA
2376,md,NA,NA,NA,NA,NA,NA,NA
2376,pd,1,NA,NA,NA,NA,NA,NA
2376,pd,2,NA,NA,NA,NA,NA,NA
2376,pd,3,NA,NA,NA,NA,NA,NA
2376,pd,4,NA,NA,NA,NA,NA,NA
2376,pd,5,NA,NA,NA,NA,NA,NA
2376,pd,6,NA,NA,NA,NA,NA,NA
2376,pd,NA,NA,NA,0.961,1.5208,NA,NA
2377,md,1,2022-03-08,52.907,0.111,0.3175,0.257,0.5743
2377,md,2,2022-03-08,52.907,0.174,0.5388,0.257,0.5743
2377,md,3,2022-03-08,52.907,0.13,0.2172,0.257,0.5743
2377,md,4,2022-03-08,52.907,0.144,0.2361,0.257,0.5743
2377,md,5,2022-03-08,52.907,0.084,0.2614,0.257,0.5743
2377,md,6,2022-03-08,52.907,0.136,0.2106,0.257,0.5743
2377,pd,1,2022-03-08,NA,0.136,NA,NA,NA
2377,pd,2,2022-03-08,NA,0.143,NA,NA,NA
2377,pd,NA,2022-03-08,36.375,NA,NA,NA,NA
2377,pd,NA,2022-03-11,91.918,NA,NA,NA,NA
2377,md,1,2022-03-25,NA,1.472,2.672,1.472,2.672
2377,md,2,2022-03-25,NA,1.472,2.672,1.472,2.672
2377,md,3,2022-03-25,NA,1.472,2.672,1.472,2.672
2377,md,4,2022-03-25,NA,1.472,2.672,1.472,2.672
2377,md,5,2022-03-25,NA,1.472,2.672,1.472,2.672
2377,md,6,2022-03-25,NA,1.472,2.672,1.472,2.672
2377,pd,1,2022-03-30,NA,NA,0.9263,1.251,1.9498
2377,pd,2,2022-03-30,NA,NA,0.6756,1.251,1.9498
2377,pd,3,2022-03-30,NA,NA,1.7253,1.251,1.9498
2377,md,1,2022-04-06,6.823,0.126,0.2096,NA,NA
2377,md,2,2022-04-06,6.832,0.152,0.2511,NA,NA
2377,pd,1,2022-04-11,75.317,0.329,0.4999,1.101,1.7582
2377,pd,2,2022-04-11,75.317,0.193,0.3096,1.101,1.7582
2377,pd,3,2022-04-11,75.317,0.399,0.6369,1.101,1.7582
2377,pd,4,2022-04-11,75.317,0.169,0.2622,1.101,1.7582
2377,md,1,2022-04-13,65.612,0.1038,0.1913,0.7148,1.3205
2377,md,2,2022-04-13,65.612,0.23,0.4163,0.7148,1.3205
2377,md,3,2022-04-13,65.612,0.1009,0.1818,0.7148,1.3205
2377,md,4,2022-04-13,65.612,0.0633,0.1119,0.7148,1.3205
2377,md,5,2022-04-13,65.612,0.0843,0.1539,0.7148,1.3205
2377,md,NA,2022-04-13,29.053,NA,NA,NA,NA
2377,md,1,2022-04-25,NA,NA,NA,1.2068,1.96
2377,md,2,2022-04-25,NA,NA,NA,1.2068,1.96
2377,md,3,2022-04-25,NA,NA,NA,1.2068,1.96
2377,pd,1,2022-04-25,NA,NA,NA,1.5068,2.47
2377,pd,2,2022-04-25,NA,NA,NA,1.5068,2.47
2377,pd,3,2022-04-25,NA,NA,NA,1.5068,2.47
2377,md,1,2022-05-04,NA,NA,NA,1.12,1.778
2377,md,2,2022-05-04,NA,NA,NA,1.12,1.778
2377,md,3,2022-05-04,NA,NA,NA,1.12,1.778
2377,md,4,2022-05-04,NA,NA,NA,1.12,1.778
2377,md,5,2022-05-04,NA,NA,NA,1.12,1.778
2377,md,6,2022-05-04,NA,NA,NA,1.12,1.778
2377,md,7,2022-05-04,NA,NA,NA,1.12,1.778
2377,md,1,2022-05-09,53.665,NA,NA,1.0575,1.8462
2377,md,2,2022-05-09,53.665,NA,NA,1.0575,1.8462
2377,md,3,2022-05-09,53.665,NA,NA,1.0575,1.8462
2377,md,4,2022-05-09,53.665,NA,NA,1.0575,1.8462
2377,md,5,2022-05-09,53.665,NA,NA,1.0575,1.8462
2377,md,6,2022-05-09,53.665,NA,NA,1.0575,1.8462
2377,pd,1,2022-05-09,56.593,NA,NA,1.189,1.87
2377,pd,2,2022-05-09,56.593,NA,NA,1.189,1.87
2377,pd,3,2022-05-09,56.593,NA,NA,1.189,1.87
2377,md,1,2022-05-23,NA,NA,NA,0.754,1.1828
2377,md,2,2022-05-23,NA,NA,NA,0.754,1.1828
2377,md,3,2022-05-23,NA,NA,NA,0.754,1.1828
2377,md,4,2022-05-23,NA,NA,NA,0.754,1.1828
2377,pd,1,2022-05-23,29.619,NA,NA,0.672,1.04
2377,pd,2,2022-05-23,29.619,NA,NA,0.672,1.04
2377,pd,3,2022-05-23,29.619,NA,NA,0.672,1.04
2377,pd,4,2022-05-23,29.619,NA,NA,0.672,1.04
2377,pd,5,2022-05-23,29.619,NA,NA,0.672,1.04
2377,pd,6,2022-05-23,29.619,NA,NA,0.672,1.04
2377,pd,1,2022-07-19,NA,NA,NA,0.488,0.75
2377,pd,2,2022-07-19,NA,NA,NA,0.488,0.75
2377,pd,3,2022-07-19,NA,NA,NA,0.488,0.75
2377,md,1,2022-08-18,NA,NA,NA,NA,NA
2377,md,2,2022-08-18,NA,NA,NA,NA,NA
2377,md,NA,2022-08-18,NA,NA,NA,0.5927,0.8438
2377,pd,1,2022-08-18,NA,NA,NA,NA,NA
2377,pd,2,2022-08-18,NA,NA,NA,NA,NA
2377,pd,3,2022-08-18,NA,NA,NA,NA,NA
2377,pd,NA,2022-09-12,NA,NA,NA,1.0241,1.6427
2377,md,NA,2022-09-15,NA,NA,NA,0.9714,1.497
2377,md,1,NA,NA,NA,NA,NA,NA
2377,md,2,NA,NA,NA,NA,NA,NA
2377,md,3,NA,NA,NA,NA,NA,NA
2377,md,5,NA,NA,NA,NA,NA,NA
2377,md,6,NA,NA,NA,NA,NA,NA
2377,md,NA,NA,NA,NA,NA,NA,NA
2377,pd,1,NA,NA,NA,NA,NA,NA
2377,pd,2,NA,NA,NA,NA,NA,NA
2377,pd,3,NA,NA,NA,NA,NA,NA
2377,pd,4,NA,NA,NA,NA,NA,NA
2377,pd,5,NA,NA,NA,NA,NA,NA
2377,pd,6,NA,NA,NA,NA,NA,NA
2377,pd,7,NA,NA,NA,NA,NA,NA
2377,pd,NA,NA,NA,2.489,0.65,NA,NA
2377,pd,NA,NA,NA,1.101,4.734,NA,NA
2377,pd,NA,NA,NA,1.101,1.7582,NA,NA
2377,pd,NA,NA,NA,2.489,0.7,NA,NA
2377,pd,NA,NA,NA,2.489,1.7582,NA,NA
2377,pd,NA,NA,NA,1.101,0.65,NA,NA
2377,pd,NA,NA,NA,2.489,4.734,NA,NA
2377,pd,NA,NA,NA,1.101,0.7,NA,NA
2378,md,1,2022-03-08,51.556,0.062,0.1533,0.345,0.8256
2378,md,2,2022-03-08,51.556,0.075,0.1785,0.345,0.8256
2378,md,3,2022-03-08,51.556,0.07,0.1671,0.345,0.8256
2378,md,4,2022-03-08,51.556,0.072,0.169,0.345,0.8256
2378,pd,1,2022-03-08,NA,0.063,0.1487,1.308,3.1114
2378,pd,2,2022-03-08,NA,0.093,0.2162,1.308,3.1114
2378,pd,3,2022-03-08,NA,0.069,0.1613,1.308,3.1114
2378,pd,NA,2022-03-11,128.096,NA,NA,NA,NA
2378,md,1,2022-03-25,NA,1.078,2.265,1.078,2.265
2378,md,2,2022-03-25,NA,1.078,2.265,1.078,2.265
2378,md,3,2022-03-25,NA,1.078,2.265,1.078,2.265
2378,pd,1,2022-03-25,NA,0.951,0.875,0.951,2.082
2378,pd,1,2022-03-25,NA,0.951,2.082,0.951,2.082
2378,pd,1,2022-03-25,NA,0.951,1.05,0.951,2.082
2378,pd,2,2022-03-25,NA,0.951,2.082,0.951,2.082
2378,pd,2,2022-03-25,NA,0.951,1.05,0.951,2.082
2378,pd,2,2022-03-25,NA,0.951,0.875,0.951,2.082
2378,pd,3,2022-03-25,NA,0.951,2.082,0.951,2.082
2378,pd,3,2022-03-25,NA,0.951,0.875,0.951,2.082
2378,pd,3,2022-03-25,NA,0.951,1.05,0.951,2.082
2378,pd,1,2022-03-30,NA,NA,0.9152,0.697,1.4118
2378,pd,2,2022-03-30,NA,NA,1.1207,0.697,1.4118
2378,pd,3,2022-03-30,NA,NA,0.273,0.697,1.4118
2378,pd,4,2022-03-30,NA,NA,NA,0.697,1.4118
2378,md,1,2022-04-06,5.671,0.081,0.1536,NA,NA
2378,md,2,2022-04-06,5.249,0.079,0.1478,NA,NA
2378,md,3,2022-04-06,5.586,0.081,0.1522,NA,NA
2378,md,4,2022-04-07,2.943,NA,NA,NA,NA
2378,pd,1,2022-04-11,67.871,0.102,0.1847,0.766,1.4301
2378,pd,2,2022-04-11,67.871,0.091,0.1666,0.766,1.4301
2378,pd,3,2022-04-11,67.871,0.083,0.1498,0.766,1.4301
2378,md,1,2022-04-13,NA,0.0627,0.118,0.634,1.1839
2378,md,2,2022-04-13,NA,0.0535,0.101,0.634,1.1839
2378,md,1,2022-04-25,NA,NA,NA,1.1816,2.18
2378,md,2,2022-04-25,NA,NA,NA,1.1816,2.18
2378,md,3,2022-04-25,NA,NA,NA,1.1816,2.18
2378,md,4,2022-04-25,NA,NA,NA,1.1816,2.18
2378,md,5,2022-04-25,NA,NA,NA,1.1816,2.18
2378,pd,1,2022-04-25,NA,NA,NA,0.8586,1.64
2378,pd,2,2022-04-25,NA,NA,NA,0.8586,1.64
2378,md,1,2022-05-04,NA,NA,NA,0.9979,1.803
2378,md,2,2022-05-04,NA,NA,NA,0.9979,1.803
2378,md,NA,2022-05-09,63.255,NA,NA,NA,NA
2378,pd,1,2022-05-09,69.452,NA,NA,0.913,1.64
2378,pd,2,2022-05-09,69.452,NA,NA,0.913,1.64
2378,pd,3,2022-05-09,69.452,NA,NA,0.913,1.64
2378,md,1,2022-05-23,NA,NA,NA,1.106,1.947
2378,md,2,2022-05-23,NA,NA,NA,1.106,1.947
2378,md,3,2022-05-23,NA,NA,NA,1.106,1.947
