"","X","date","tree","swc_g","swc_per_dry_g","swc_percent","year","week","swc_ww_g","swc_dw_g","type","rep","timing"
"932",932,"2022-05-09",2080,0.9632,1.23124121181133,123.124121181133,0,19,1.7455,0.7823,"leaf",1,"late"
"933",933,"2022-05-09",2027,0.1616,1.24307692307692,124.307692307692,0,19,0.2916,0.13,"stem",3,"late"
"934",934,"2022-05-09",2027,0.0877,1.24573863636364,124.573863636364,1,19,0.1581,0.0704,"stem",2,"late"
"935",935,"2022-05-09",2088,0.0435,1.24641833810888,124.641833810888,0,19,0.0784,0.0349,"stem",2,"late"
"936",936,"2022-05-09",2013,0.0424,1.24705882352941,124.705882352941,0,19,0.0764,0.034,"stem",1,"late"
"937",937,"2022-05-09",2027,0.1303,1.25288461538462,125.288461538462,0,19,0.2343,0.104,"stem",2,"late"
"938",938,"2022-05-09",2086,0.1232,1.25971370143149,125.971370143149,1,19,0.221,0.0978,"stem",2,"late"
"939",939,"2022-05-09",2089,0.6447,1.26759732599292,126.759732599292,0,19,1.1533,0.5086,"leaf",1,"late"
"940",940,"2022-05-09",2088,0.2243,1.26794799321651,126.794799321651,1,19,0.4012,0.1769,"stem",2,"late"
"941",941,"2022-05-09",2088,0.0767,1.28260869565217,128.260869565217,0,19,0.1365,0.0598,"stem",1,"late"
"942",942,"2022-05-09",2022,0.0977,1.29232804232804,129.232804232804,0,19,0.1733,0.0756,"stem",2,"late"
"943",943,"2022-05-09",2015,0.0727,1.29821428571429,129.821428571429,0,19,0.1287,0.056,"stem",3,"late"
"944",944,"2022-05-09",2021,0.0709,1.30570902394107,130.570902394107,0,19,0.1252,0.0543,"stem",3,"late"
"945",945,"2022-05-09",2026,0.1025,1.30573248407643,130.573248407643,0,19,0.181,0.0785,"stem",3,"late"
"946",946,"2022-05-09",1478,0.2134,1.31484904497843,131.484904497844,1,19,0.3757,0.1623,"stem",1,"late"
"947",947,"2022-05-09",2086,0.2166,1.31912302070646,131.912302070646,1,19,0.3808,0.1642,"stem",1,"late"
"948",948,"2022-05-09",2092,0.0106,1.325,132.5,0,19,0.0186,0.008,"stem",2,"late"
"949",949,"2022-05-09",2089,0.076,1.32635253054101,132.635253054101,1,19,0.1333,0.0573,"stem",1,"late"
"950",950,"2022-05-09",2085,0.0559,1.33412887828162,133.412887828162,0,19,0.0978,0.0419,"stem",2,"late"
"951",951,"2022-05-09",2088,0.0419,1.3343949044586,133.43949044586,0,19,0.0733,0.0314,"stem",3,"late"
"952",952,"2022-05-09",2091,0.1057,1.35512820512821,135.512820512821,0,19,0.1837,0.078,"stem",1,"late"
"953",953,"2022-05-09",2020,0.1452,1.35700934579439,135.700934579439,0,19,0.2522,0.107,"stem",2,"late"
"954",954,"2022-05-09",2024,0.071,1.35755258126195,135.755258126195,0,19,0.1233,0.0523,"stem",2,"late"
"955",955,"2022-05-09",2006,0.0749,1.36181818181818,136.181818181818,0,19,0.1299,0.055,"stem",2,"late"
"956",956,"2022-05-09",2004,0.2717,1.36738802214394,136.738802214394,0,19,0.4704,0.1987,"stem",1,"late"
"957",957,"2022-05-09",2025,0.0807,1.36779661016949,136.779661016949,0,19,0.1397,0.059,"stem",2,"late"
"958",958,"2022-05-09",2004,0.1902,1.38026124818578,138.026124818578,0,19,0.328,0.1378,"stem",2,"late"
"959",959,"2022-05-09",2004,0.108,1.38639281129653,138.639281129653,0,19,0.1859,0.0779,"stem",3,"late"
"960",960,"2022-05-09",2085,0.1099,1.39290240811153,139.290240811153,0,19,0.1888,0.0789,"stem",1,"late"
"961",961,"2022-05-09",2090,0.0272,1.39487179487179,139.487179487179,0,19,0.0467,0.0195,"stem",2,"late"
"962",962,"2022-05-09",2012,0.0698,1.396,139.6,0,19,0.1198,0.05,"stem",2,"late"
"963",963,"2022-05-09",2093,0.1166,1.39640718562874,139.640718562874,0,19,0.2001,0.0835,"stem",2,"late"
"964",964,"2022-05-09",2007,0.0531,1.4047619047619,140.47619047619,0,19,0.0909,0.0378,"stem",1,"late"
"965",965,"2022-05-09",2090,0.0659,1.40811965811966,140.811965811966,0,19,0.1127,0.0468,"stem",3,"late"
"966",966,"2022-05-09",2090,0.0485,1.41399416909621,141.399416909621,0,19,0.0828,0.0343,"stem",1,"late"
"967",967,"2022-05-09",2013,0.1081,1.42236842105263,142.236842105263,0,19,0.1841,0.076,"stem",2,"late"
"968",968,"2022-05-09",2006,0.0467,1.42378048780488,142.378048780488,0,19,0.0795,0.0328,"stem",1,"late"
"969",969,"2022-05-09",2015,0.18598,1.42404287901991,142.404287901991,0,19,0.31658,0.1306,"stem",2,"late"
"970",970,"2022-05-09",2093,0.1038,1.44166666666667,144.166666666667,0,19,0.1758,0.072,"stem",1,"late"
"971",971,"2022-05-09",2093,0.0994,1.45321637426901,145.321637426901,0,19,0.1678,0.0684,"stem",3,"late"
"972",972,"2022-05-09",2013,0.1433,1.46224489795918,146.224489795918,0,19,0.2413,0.098,"stem",3,"late"
"973",973,"2022-05-09",2012,0.0399,1.46691176470588,146.691176470588,0,19,0.0671,0.0272,"stem",3,"late"
"974",974,"2022-05-09",2087,0.1707,1.47664359861592,147.664359861592,0,19,0.2863,0.1156,"stem",1,"late"
"975",975,"2022-05-09",2086,0.2603,1.48150256118384,148.150256118384,0,19,0.436,0.1757,"stem",1,"late"
"976",976,"2022-05-09",2086,0.3452,1.48857266062958,148.857266062958,0,19,0.5771,0.2319,"stem",2,"late"
"977",977,"2022-05-09",2091,0.107,1.50704225352113,150.704225352113,0,19,0.178,0.071,"stem",3,"late"
"978",978,"2022-05-09",2023,0.0472,1.52258064516129,152.258064516129,0,19,0.0782,0.031,"stem",1,"late"
"979",979,"2022-05-09",2089,0.051,1.52694610778443,152.694610778443,0,19,0.0844,0.0334,"stem",1,"late"
"980",980,"2022-05-09",2087,0.1651,1.53438661710037,153.438661710037,0,19,0.2727,0.1076,"stem",2,"late"
"981",981,"2022-05-09",1478,0.2596,1.54800238521169,154.800238521169,0,19,0.4273,0.1677,"stem",3,"late"
"982",982,"2022-05-09",2031,0.1552,1.61666666666667,161.666666666667,0,19,0.2512,0.096,"stem",2,"late"
"983",983,"2022-05-09",1478,0.1283,1.61790668348045,161.790668348045,0,19,0.2076,0.0793,"stem",2,"late"
"984",984,"2022-05-09",2086,0.0934,1.61871750433276,161.871750433276,0,19,0.1511,0.0577,"stem",3,"late"
"985",985,"2022-05-09",2022,0.0208,1.664,166.4,0,19,0.0333,0.0125,"stem",3,"late"
"986",986,"2022-05-09",2087,0.3479,1.67259615384615,167.259615384615,0,19,0.5559,0.208,"stem",3,"late"
"987",987,"2022-05-09",1478,0.052,1.71617161716172,171.617161716172,0,19,0.0823,0.0303,"stem",1,"late"
"988",988,"2022-05-09",2090,0.1146,2.1622641509434,216.22641509434,1,19,0.1676,0.053,"stem",1,"late"
"989",989,"2022-05-09",2030,0.4565,3.17013888888889,317.013888888889,1,19,0.6005,0.144,"stem",2,"late"
"990",990,"2022-05-09",2021,0.0678,3.39,339,0,19,0.0878,0.02,"stem",2,"late"
"991",991,"2022-05-09",2005,0.3226,3.88674698795181,388.674698795181,1,19,0.4056,0.083,"stem",1,"late"
"992",992,"2022-05-09",2031,0.2454,5.01840490797546,501.840490797546,0,19,0.2943,0.0489,"stem",3,"late"
"993",993,"2022-05-09",2088,0.8837,5.73831168831169,573.831168831169,1,19,1.0377,0.154,"stem",1,"late"
"994",994,"2022-05-09",2031,2.4146,10.7794642857143,1077.94642857143,1,19,2.6386,0.224,"stem",2,"late"
"995",995,"2022-05-09",2030,2.5505,26.8473684210526,2684.73684210526,0,19,2.6455,0.095,"stem",2,"late"
"996",996,"2022-05-23",2022,-0.09529,-0.800756302521008,-80.0756302521009,0,21,0.02371,0.119,"stem",1,"late"
"997",997,"2022-05-23",2376,0.8705,0.631712626995646,63.1712626995646,1,21,2.2485,1.378,"leaf",3,"late"
"998",998,"2022-05-23",2354,0.7712,0.638199271764317,63.8199271764317,1,21,1.9796,1.2084,"leaf",3,"late"
"999",999,"2022-05-23",2354,0.6156,0.648,64.8,1,21,1.5656,0.95,"leaf",1,"late"
"1000",1000,"2022-05-23",2030,0.8039,0.650404530744336,65.0404530744336,1,21,2.0399,1.236,"leaf",3,"late"
"1001",1001,"2022-05-23",2354,0.6873,0.675147347740668,67.5147347740668,1,21,1.7053,1.018,"leaf",2,"late"
"1002",1002,"2022-05-23",2377,0.4088,0.675702479338843,67.5702479338843,1,21,1.0138,0.605,"leaf",3,"late"
"1003",1003,"2022-05-23",2377,0.1842,0.677205882352941,67.7205882352941,1,21,0.4562,0.272,"leaf",2,"late"
"1004",1004,"2022-05-23",2376,0.9133,0.686175807663411,68.6175807663411,1,21,2.2443,1.331,"leaf",2,"late"
"1005",1005,"2022-05-23",2029,0.0782,0.696969696969697,69.6969696969697,1,21,0.1904,0.1122,"leaf",2,"late"
"1006",1006,"2022-05-23",2022,0.6508,0.699033297529538,69.9033297529538,1,21,1.5818,0.931,"leaf",3,"late"
"1007",1007,"2022-05-23",2377,1.217,0.69982748706153,69.9827487061529,1,21,2.956,1.739,"leaf",1,"late"
"1008",1008,"2022-05-23",2083,0.2695,0.709210526315789,70.9210526315789,1,21,0.6495,0.38,"stem",3,"late"
"1009",1009,"2022-05-23",2376,0.3158,0.717727272727273,71.7727272727273,1,21,0.7558,0.44,"leaf",1,"late"
"1010",1010,"2022-05-23",2029,0.1692,0.72618025751073,72.618025751073,1,21,0.4022,0.233,"leaf",1,"late"
"1011",1011,"2022-05-23",2029,0.3408,0.74410480349345,74.410480349345,1,21,0.7988,0.458,"leaf",3,"late"
"1012",1012,"2022-05-23",2022,0.5635,0.74537037037037,74.537037037037,1,21,1.3195,0.756,"leaf",2,"late"
"1013",1013,"2022-05-23",2029,0.7883,0.750047573739296,75.0047573739296,0,21,1.8393,1.051,"leaf",1,"late"
"1014",1014,"2022-05-23",2083,0.5427,0.759764804703906,75.9764804703906,0,21,1.257,0.7143,"leaf",3,"late"
"1015",1015,"2022-05-23",2022,0.1902,0.760495801679328,76.0495801679328,1,21,0.4403,0.2501,"leaf",1,"late"
"1016",1016,"2022-05-23",2028,0.3406,0.766771724448447,76.6771724448447,0,21,0.7848,0.4442,"leaf",2,"late"
"1017",1017,"2022-05-23",2030,0.4289,0.781238615664845,78.1238615664845,0,21,0.9779,0.549,"leaf",1,"late"
"1018",1018,"2022-05-23",2029,0.6265,0.781952071892162,78.1952071892162,0,21,1.4277,0.8012,"leaf",3,"late"
"1019",1019,"2022-05-23",2380,0.1027,0.783969465648855,78.3969465648855,0,21,0.2337,0.131,"stem",3,"late"
"1020",1020,"2022-05-23",2028,0.3866,0.790593047034765,79.0593047034765,0,21,0.8756,0.489,"leaf",1,"late"
"1021",1021,"2022-05-23",2376,0.2764,0.791296879473232,79.1296879473232,1,21,0.6257,0.3493,"stem",2,"late"
"1022",1022,"2022-05-23",2022,0.0943,0.792436974789916,79.2436974789916,1,21,0.2133,0.119,"stem",1,"late"
"1023",1023,"2022-05-23",2028,0.825,0.796178343949045,79.6178343949044,0,21,1.8612,1.0362,"leaf",3,"late"
"1024",1024,"2022-05-23",2022,1.5972,0.801807228915663,80.1807228915663,0,21,3.5892,1.992,"leaf",1,"late"
"1025",1025,"2022-05-23",2030,0.2893,0.805849582172702,80.5849582172702,0,21,0.6483,0.359,"leaf",2,"late"
"1026",1026,"2022-05-23",2384,0.1328,0.808769792935444,80.8769792935444,1,21,0.297,0.1642,"stem",2,"late"
"1027",1027,"2022-05-23",2026,0.4083,0.813346613545817,81.3346613545817,0,21,0.9103,0.502,"leaf",1,"late"
"1028",1028,"2022-05-23",2083,0.044,0.814814814814815,81.4814814814815,1,21,0.098,0.054,"stem",2,"late"
"1029",1029,"2022-05-23",2029,1.2872,0.814889845530514,81.4889845530514,0,21,2.8668,1.5796,"leaf",2,"late"
"1030",1030,"2022-05-23",2083,0.1574,0.815544041450777,81.5544041450777,1,21,0.3504,0.193,"stem",1,"late"
"1031",1031,"2022-05-23",2083,0.7004,0.818224299065421,81.8224299065421,0,21,1.5564,0.856,"leaf",1,"late"
"1032",1032,"2022-05-23",2384,0.4274,0.819716148830073,81.9716148830073,0,21,0.9488,0.5214,"leaf",2,"late"
"1033",1033,"2022-05-23",2029,0.1469,0.820670391061453,82.0670391061453,1,21,0.3259,0.179,"stem",2,"late"
"1034",1034,"2022-05-23",2384,0.0922,0.826164874551971,82.6164874551971,1,21,0.2038,0.1116,"stem",1,"late"
"1035",1035,"2022-05-23",2022,0.1863,0.828,82.8,0,21,0.4113,0.225,"leaf",3,"late"
"1036",1036,"2022-05-23",2384,0.4682,0.833096085409253,83.3096085409253,0,21,1.0302,0.562,"leaf",1,"late"
"1037",1037,"2022-05-23",2027,0.1315,0.837046467218333,83.7046467218333,1,21,0.2886,0.1571,"stem",1,"late"
"1038",1038,"2022-05-23",2354,0.1446,0.843148688046647,84.3148688046647,1,21,0.3161,0.1715,"stem",3,"late"
"1039",1039,"2022-05-23",2354,0.1375,0.843558282208589,84.3558282208589,1,21,0.3005,0.163,"stem",2,"late"
"1040",1040,"2022-05-23",2029,0.1577,0.848305540613233,84.8305540613233,1,21,0.3436,0.1859,"stem",3,"late"
"1041",1041,"2022-05-23",2365,0.1995,0.848936170212766,84.8936170212766,1,21,0.4345,0.235,"stem",3,"late"
"1042",1042,"2022-05-23",2030,0.1087,0.84921875,84.921875,0,21,0.2367,0.128,"leaf",3,"late"
"1043",1043,"2022-05-23",2343,0.5806,0.850073206442167,85.0073206442167,0,21,1.2636,0.683,"leaf",2,"late"
"1044",1044,"2022-05-23",2083,0.2407,0.850530035335689,85.0530035335689,0,21,0.5237,0.283,"leaf",2,"late"
"1045",1045,"2022-05-23",2376,0.2698,0.851104100946372,85.1104100946372,1,21,0.5868,0.317,"stem",3,"late"
"1046",1046,"2022-05-23",2026,0.0593,0.859420289855072,85.9420289855072,1,21,0.1283,0.069,"stem",1,"late"
"1047",1047,"2022-05-23",2343,0.6069,0.86072897461353,86.072897461353,0,21,1.312,0.7051,"leaf",1,"late"
"1048",1048,"2022-05-23",2354,0.0993,0.863478260869565,86.3478260869565,1,21,0.2143,0.115,"stem",1,"late"
"1049",1049,"2022-05-23",2031,0.6301,0.86350555022612,86.350555022612,0,21,1.3598,0.7297,"leaf",1,"late"
"1050",1050,"2022-05-23",2026,0.2488,0.863888888888889,86.3888888888889,0,21,0.5368,0.288,"leaf",2,"late"
"1051",1051,"2022-05-23",2031,0.4797,0.86525974025974,86.525974025974,0,21,1.0341,0.5544,"leaf",2,"late"
"1052",1052,"2022-05-23",2021,0.2182,0.865873015873016,86.5873015873016,1,21,0.4702,0.252,"stem",2,"late"
"1053",1053,"2022-05-23",2027,0.3625,0.867224880382775,86.7224880382775,0,21,0.7805,0.418,"leaf",1,"late"
"1054",1054,"2022-05-23",2031,0.7259,0.86726403823178,86.726403823178,0,21,1.5629,0.837,"leaf",3,"late"
"1055",1055,"2022-05-23",2031,0.2271,0.867456073338426,86.7456073338426,1,21,0.4889,0.2618,"stem",1,"late"
"1056",1056,"2022-05-23",2022,1.2308,0.867921867287215,86.7921867287215,0,21,2.6489,1.4181,"leaf",2,"late"
"1057",1057,"2022-05-23",2021,0.0436,0.872,87.2,1,21,0.0936,0.05,"stem",1,"late"
"1058",1058,"2022-05-23",2365,0.2078,0.873109243697479,87.3109243697479,1,21,0.4458,0.238,"stem",1,"late"
"1059",1059,"2022-05-23",2021,0.32,0.874316939890711,87.4316939890711,0,21,0.686,0.366,"leaf",2,"late"
"1060",1060,"2022-05-23",2343,1.1718,0.874608150470219,87.4608150470219,0,21,2.5116,1.3398,"leaf",3,"late"
"1061",1061,"2022-05-23",2377,0.1011,0.879130434782609,87.9130434782609,1,21,0.2161,0.115,"stem",3,"late"
"1062",1062,"2022-05-23",2026,0.0343,0.87948717948718,87.948717948718,1,21,0.0733,0.039,"stem",2,"late"
"1063",1063,"2022-05-23",2343,0.3273,0.880075289056198,88.0075289056198,1,21,0.6992,0.3719,"stem",3,"late"
"1064",1064,"2022-05-23",2026,0.8885,0.884167578863569,88.4167578863569,0,21,1.8934,1.0049,"leaf",3,"late"
"1065",1065,"2022-05-23",2027,0.1586,0.884551031790296,88.4551031790296,1,21,0.3379,0.1793,"stem",2,"late"
"1066",1066,"2022-05-23",2343,0.0823,0.885898815931109,88.5898815931109,1,21,0.1752,0.0929,"stem",1,"late"
"1067",1067,"2022-05-23",2376,0.0443,0.886,88.6,1,21,0.0943,0.05,"stem",1,"late"
"1068",1068,"2022-05-23",2030,0.3557,0.895969773299748,89.5969773299748,1,21,0.7527,0.397,"stem",3,"late"
"1069",1069,"2022-05-23",2029,0.1192,0.896240601503759,89.6240601503759,1,21,0.2522,0.133,"stem",1,"late"
"1070",1070,"2022-05-23",2022,0.1565,0.899425287356322,89.9425287356322,1,21,0.3305,0.174,"stem",3,"late"
"1071",1071,"2022-05-23",2365,0.1559,0.901156069364162,90.1156069364162,1,21,0.3289,0.173,"stem",2,"late"
"1072",1072,"2022-05-23",2031,0.1461,0.903525046382189,90.3525046382189,1,21,0.3078,0.1617,"stem",2,"late"
"1073",1073,"2022-05-23",2367,0.0428,0.910638297872341,91.0638297872341,1,21,0.0898,0.047,"stem",3,"late"
"1074",1074,"2022-05-23",2030,0.0829,0.910989010989011,91.0989010989011,0,21,0.1739,0.091,"stem",1,"late"
"1075",1075,"2022-05-23",2360,0.1475,0.916149068322981,91.6149068322981,0,21,0.3085,0.161,"stem",3,"late"
"1076",1076,"2022-05-23",2384,0.2475,0.916666666666666,91.6666666666666,0,21,0.5175,0.27,"leaf",3,"late"
"1077",1077,"2022-05-23",2029,0.0725,0.917721518987342,91.7721518987342,0,21,0.1515,0.079,"stem",2,"late"
"1078",1078,"2022-05-23",2027,0.5298,0.918038468203085,91.8038468203085,0,21,1.1069,0.5771,"leaf",2,"late"
"1079",1079,"2022-05-23",2022,0.1305,0.919014084507043,91.9014084507043,1,21,0.2725,0.142,"stem",2,"late"
"1080",1080,"2022-05-23",2384,0.0497,0.92037037037037,92.037037037037,1,21,0.1037,0.054,"stem",3,"late"
"1081",1081,"2022-05-23",2028,0.1014,0.921818181818182,92.1818181818182,1,21,0.2114,0.11,"stem",1,"late"
"1082",1082,"2022-05-23",2029,0.0392,0.92235294117647,92.235294117647,0,21,0.0817,0.0425,"stem",1,"late"
"1083",1083,"2022-05-23",2083,0.024,0.923076923076923,92.3076923076923,0,21,0.05,0.026,"stem",2,"late"
"1084",1084,"2022-05-23",2026,0.1389,0.924766977363515,92.4766977363515,1,21,0.2891,0.1502,"stem",3,"late"
"1085",1085,"2022-05-23",2021,0.1457,0.92566709021601,92.566709021601,1,21,0.3031,0.1574,"stem",3,"late"
"1086",1086,"2022-05-23",2083,0.0919,0.928282828282828,92.8282828282828,0,21,0.1909,0.099,"stem",1,"late"
"1087",1087,"2022-05-23",2031,0.0444,0.932773109243697,93.2773109243697,1,21,0.092,0.0476,"stem",3,"late"
"1088",1088,"2022-05-23",2028,0.0525,0.934163701067616,93.4163701067616,1,21,0.1087,0.0562,"stem",2,"late"
"1089",1089,"2022-05-23",2360,0.0757,0.934567901234568,93.4567901234568,1,21,0.1567,0.081,"stem",1,"late"
"1090",1090,"2022-05-23",2031,0.2754,0.936416184971098,93.6416184971098,1,21,0.5695,0.2941,"stem",3,"late"
"1091",1091,"2022-05-23",2367,0.1672,0.939325842696629,93.9325842696629,1,21,0.3452,0.178,"stem",1,"late"
"1092",1092,"2022-05-23",2367,0.2803,0.940604026845638,94.0604026845638,0,21,0.5783,0.298,"leaf",1,"late"
"1093",1093,"2022-05-23",2384,0.0691,0.949175824175824,94.9175824175824,0,21,0.1419,0.0728,"stem",2,"late"
"1094",1094,"2022-05-23",2360,1.0159,0.952108716026242,95.2108716026242,0,21,2.0829,1.067,"leaf",3,"late"
"1095",1095,"2022-05-23",2365,0.0382,0.955,95.5,0,21,0.0782,0.04,"stem",1,"late"
"1096",1096,"2022-05-23",2360,0.4756,0.956941649899396,95.6941649899397,0,21,0.9726,0.497,"leaf",1,"late"
"1097",1097,"2022-05-23",2365,0.3519,0.969421487603306,96.9421487603306,0,21,0.7149,0.363,"leaf",3,"late"
"1098",1098,"2022-05-23",2021,0.2892,0.970469798657718,97.0469798657718,0,21,0.5872,0.298,"leaf",3,"late"
"1099",1099,"2022-05-23",2365,0.4086,0.970546318289786,97.0546318289786,0,21,0.8296,0.421,"leaf",1,"late"
"1100",1100,"2022-05-23",2343,0.0369,0.971052631578947,97.1052631578947,1,21,0.0749,0.038,"stem",2,"late"
"1101",1101,"2022-05-23",2027,0.0593,0.972131147540984,97.2131147540984,0,21,0.1203,0.061,"stem",1,"late"
"1102",1102,"2022-05-23",2027,0.0506,0.973076923076923,97.3076923076923,0,21,0.1026,0.052,"stem",2,"late"
"1103",1103,"2022-05-23",2377,0.11,0.973451327433628,97.3451327433628,1,21,0.223,0.113,"stem",2,"late"
"1104",1104,"2022-05-23",2365,0.4278,0.974487471526196,97.4487471526196,0,21,0.8668,0.439,"leaf",2,"late"
"1105",1105,"2022-05-23",2384,0.0424,0.979214780600462,97.9214780600462,0,21,0.0857,0.0433,"stem",1,"late"
"1106",1106,"2022-05-23",2377,0.3781,0.979533678756477,97.9533678756477,1,21,0.7641,0.386,"stem",1,"late"
"1107",1107,"2022-05-23",2028,0.0293,0.979933110367893,97.9933110367893,0,21,0.0592,0.0299,"stem",1,"late"
"1108",1108,"2022-05-23",2027,0.2514,0.985882352941176,98.5882352941176,1,21,0.5064,0.255,"stem",3,"late"
"1109",1109,"2022-05-23",2027,0.2514,0.985882352941176,98.5882352941176,1,21,0.5064,0.255,"stem",3,"late"
"1110",1110,"2022-05-23",2343,0.1205,0.988515176374077,98.8515176374077,0,21,0.2424,0.1219,"stem",2,"late"
"1111",1111,"2022-05-23",2367,0.4439,0.988641425389755,98.8641425389755,0,21,0.8929,0.449,"leaf",3,"late"
"1112",1112,"2022-05-23",2028,0.0851,0.98953488372093,98.953488372093,0,21,0.1711,0.086,"stem",3,"late"
"1113",1113,"2022-05-23",2027,0.9531,0.989719626168224,98.9719626168224,0,21,1.9161,0.963,"leaf",3,"late"
"1114",1114,"2022-05-23",2031,0.0316,0.990595611285267,99.0595611285267,0,21,0.0635,0.0319,"stem",2,"late"
"1115",1115,"2022-05-23",2343,0.1756,0.994900849858357,99.4900849858357,0,21,0.3521,0.1765,"stem",3,"late"
"1116",1116,"2022-05-23",2028,0.1523,0.995424836601307,99.5424836601307,1,21,0.3053,0.153,"stem",3,"late"
"1117",1117,"2022-05-23",2031,0.058,1,100,0,21,0.116,0.058,"stem",1,"late"
"1118",1118,"2022-05-23",2367,0.037,1,100,0,21,0.074,0.037,"stem",1,"late"
"1119",1119,"2022-05-23",2367,0.0701,1.00142857142857,100.142857142857,0,21,0.1401,0.07,"stem",3,"late"
"1120",1120,"2022-05-23",2360,0.1994,1.01166920345003,101.166920345003,1,21,0.3965,0.1971,"stem",2,"late"
"1121",1121,"2022-05-23",2360,0.1539,1.0125,101.25,1,21,0.3059,0.152,"stem",3,"late"
"1122",1122,"2022-05-23",2021,0.0184,1.02222222222222,102.222222222222,0,21,0.0364,0.018,"stem",1,"late"
"1123",1123,"2022-05-23",2026,0.0349,1.02647058823529,102.647058823529,0,21,0.0689,0.034,"stem",2,"late"
"1124",1124,"2022-05-23",2360,0.1079,1.02761904761905,102.761904761905,0,21,0.2129,0.105,"stem",2,"late"
"1125",1125,"2022-05-23",2029,0.037,1.02777777777778,102.777777777778,0,21,0.073,0.036,"stem",3,"late"
"1126",1126,"2022-05-23",2028,0.0365,1.0458452722063,104.58452722063,0,21,0.0714,0.0349,"stem",2,"late"
"1127",1127,"2022-05-23",2026,0.0618,1.04745762711864,104.745762711864,0,21,0.1208,0.059,"stem",1,"late"
"1128",1128,"2022-05-23",2343,0.1006,1.04791666666667,104.791666666667,0,21,0.1966,0.096,"stem",1,"late"
"1129",1129,"2022-05-23",2360,0.0878,1.0578313253012,105.78313253012,0,21,0.1708,0.083,"stem",1,"late"
"1130",1130,"2022-05-23",2026,0.1681,1.06123737373737,106.123737373737,0,21,0.3265,0.1584,"stem",3,"late"
"1131",1131,"2022-05-23",2360,1.0696,1.06565706884527,106.565706884527,0,21,2.0733,1.0037,"leaf",2,"late"
"1132",1132,"2022-05-23",2365,0.0491,1.06739130434783,106.739130434783,1,21,0.0951,0.046,"stem",2,"late"
"1133",1133,"2022-05-23",2365,0.0269,1.076,107.6,0,21,0.0519,0.025,"stem",3,"late"
"1134",1134,"2022-05-23",2030,0.0673,1.08723747980614,108.723747980614,0,21,0.1292,0.0619,"stem",2,"late"
"1135",1135,"2022-05-23",2022,0.1017,1.09354838709677,109.354838709677,0,21,0.1947,0.093,"stem",2,"late"
"1136",1136,"2022-05-23",2027,0.077,1.1,110,0,21,0.147,0.07,"stem",3,"late"
"1137",1137,"2022-05-23",2021,0.0187,1.16875,116.875,0,21,0.0347,0.016,"stem",2,"late"
"1138",1138,"2022-05-23",2021,0.0248,1.18095238095238,118.095238095238,0,21,0.0458,0.021,"stem",3,"late"
"1139",1139,"2022-05-23",2384,0.025,1.19047619047619,119.047619047619,0,21,0.046,0.021,"stem",3,"late"
"1140",1140,"2022-05-23",2030,0.016,1.21212121212121,121.212121212121,0,21,0.0292,0.0132,"stem",3,"late"
"1141",1141,"2022-05-23",2022,0.0197,1.23125,123.125,0,21,0.0357,0.016,"stem",3,"late"
"1142",1142,"2022-05-23",2377,0.0366,1.26206896551724,126.206896551724,0,21,0.0656,0.029,"stem",2,"late"
"1143",1143,"2022-05-24",2022,2.4453,5.01086065573771,501.08606557377,1,21,2.9333,0.488,"stem",1,"late"
"1144",1144,"2022-05-25",2380,0.4323,0.543090452261306,54.3090452261306,1,21,1.2283,0.796,"leaf",1,"late"
"1145",1145,"2022-05-25",2380,0.3655,0.579239302694136,57.9239302694136,1,21,0.9965,0.631,"leaf",3,"late"
"1146",1146,"2022-05-25",2022,0.3148,0.58404452690167,58.404452690167,1,21,0.8538,0.539,"leaf",2,"late"
"1147",1147,"2022-05-25",2352,0.3634,0.584244372990354,58.4244372990354,1,21,0.9854,0.622,"leaf",2,"late"
"1148",1148,"2022-05-25",2352,0.1801,0.594389438943894,59.4389438943894,1,21,0.4831,0.303,"leaf",1,"late"
"1149",1149,"2022-05-25",2352,0.3,0.617283950617284,61.7283950617284,1,21,0.786,0.486,"stem",3,"late"
"1150",1150,"2022-05-25",2023,0.766,0.622764227642276,62.2764227642276,1,21,1.996,1.23,"leaf",3,"late"
"1151",1151,"2022-05-25",2331,0.2754,0.627334851936219,62.7334851936219,1,21,0.7144,0.439,"leaf",3,"late"
"1152",1152,"2022-05-25",2345,0.2617,0.644581280788177,64.4581280788177,1,21,0.6677,0.406,"leaf",3,"late"
"1153",1153,"2022-05-25",2331,0.4975,0.655467720685112,65.5467720685112,1,21,1.2565,0.759,"leaf",2,"late"
"1154",1154,"2022-05-25",2301,1.1693,0.655804823331464,65.5804823331464,1,21,2.9523,1.783,"leaf",2,"late"
"1155",1155,"2022-05-25",2023,0.2954,0.657906458797327,65.7906458797327,1,21,0.7444,0.449,"leaf",1,"late"
"1156",1156,"2022-05-25",2032,0.5166,0.658089171974522,65.8089171974522,1,21,1.3016,0.785,"leaf",2,"late"
"1157",1157,"2022-05-25",2345,0.6111,0.658938969161096,65.8938969161096,1,21,1.5385,0.9274,"leaf",2,"late"
"1158",1158,"2022-05-25",2345,0.2896,0.659681093394078,65.9681093394078,1,21,0.7286,0.439,"leaf",1,"late"
"1159",1159,"2022-05-25",2301,0.7792,0.676388888888889,67.6388888888889,1,21,1.9312,1.152,"leaf",3,"late"
