Site,Plot,plot.number,Species,Tag,Date,pd_md,water_potential_mpa,Notes
LL,MiddleEarth,AT001,live oak,2354,2022-03-25,md,2.4,
LL,MiddleEarth,AT001,live oak,2354,2022-03-25,md,2.45,
LL,MiddleEarth,AT001,live oak,2354,2022-03-25,md,3.25,
LL,MiddleEarth,AT001,live oak,2354,2022-03-25,md,2.95,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-25,pd,1.35,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-25,pd,2.4,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-25,pd,2.4,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-25,pd,2.21,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-25,md,2.05,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-25,md,2.55,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-25,md,2,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-25,md,2.2,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-25,pd,0.9,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-25,md,1.35,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-25,md,1.95,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-25,md,1.95,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-25,md,1.95,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-25,md,3.05,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-25,md,2.55,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-25,md,2.8,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-25,pd,0.45,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-25,pd,0.475,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-25,pd,0.4,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-25,md,2.35,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-25,md,2.3,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-25,md,2.55,
LL,MiddleEarth,near AT001,live oak,2377,2022-03-25,md,2.55,
LL,MiddleEarth,near AT001,live oak,2377,2022-03-25,md,3.45,
LL,MiddleEarth,near AT001,live oak,2377,2022-03-25,md,1.4,
LL,MiddleEarth,near AT001,live oak,2377,2022-03-25,md,1.4,
LL,MiddleEarth,near AT001,live oak,2377,2022-03-25,md,1.6,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-25,pd,0.875,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-25,pd,1.05,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-25,pd,1.05,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-25,md,2.8,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-25,md,3.025,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-25,md,3.025,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-25,pd,0.919,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-25,pd,1.058,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-25,pd,1.066,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-25,pd,1.085,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-25,md,3.55,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-25,md,3,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-25,md,3.025,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-25,md,3.2,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-25,pd,0.4,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-25,pd,0.4,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-25,pd,0.3,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-25,pd,0.45,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-25,md,2.35,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-25,md,1.7,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-25,md,1.9,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-25,md,2.2,
LL,Hobbiton,AT002,blue oak,2343,2022-03-25,pd,1.2,
LL,Hobbiton,AT002,blue oak,2343,2022-03-25,pd,1.15,
LL,Hobbiton,AT002,blue oak,2343,2022-03-25,pd,1.45,
LL,Hobbiton,AT002,blue oak,2343,2022-03-25,pd,1.2,
LL,Hobbiton,AT002,blue oak,2343,2022-03-25,md,2.35,
LL,Hobbiton,AT002,blue oak,2343,2022-03-25,md,2.1,
LL,Hobbiton,AT002,blue oak,2343,2022-03-25,md,1.8,
LL,Hobbiton,AT002,blue oak,2343,2022-03-25,md,2.257,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,pd,3.1,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,pd,3.45,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,pd,1.8,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,pd,2.7,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,md,1.85,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,md,2.05,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,md,1.3,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,md,1.5,
LL,Hobbiton,AT002,live oak,2345,2022-03-25,md,2.5,
LL,Hobbiton,AT002,blue oak,2346,2022-03-25,pd,2.2,
LL,Hobbiton,AT002,blue oak,2346,2022-03-25,pd,1.55,
LL,Hobbiton,AT002,blue oak,2346,2022-03-25,pd,1.6,
LL,Hobbiton,AT002,blue oak,2346,2022-03-25,md,2.9,
LL,Hobbiton,AT002,blue oak,2346,2022-03-25,md,2.9,
LL,Hobbiton,AT002,blue oak,2346,2022-03-25,md,3.3,
LL,Hobbiton,AT002,blue oak,2346,2022-03-25,md,2.35,
LL,Hobbiton,AT002,blue oak,2346,2022-03-25,md,2.35,
LL,Hobbiton,AT002,blue oak,2347,2022-03-25,pd,1.1,
LL,Hobbiton,AT002,blue oak,2347,2022-03-25,pd,1.5,
LL,Hobbiton,AT002,blue oak,2347,2022-03-25,pd,1,
LL,Hobbiton,AT002,blue oak,2347,2022-03-25,md,2.4,
LL,Hobbiton,AT002,blue oak,2347,2022-03-25,md,2.5,
LL,Hobbiton,AT002,blue oak,2347,2022-03-25,md,2,
LL,Hobbiton,AT002,blue oak,2347,2022-03-25,md,2.35,
LL,Hobbiton,near AT002,blue oak,2375,2022-03-25,pd,1.05,
LL,Hobbiton,near AT002,blue oak,2375,2022-03-25,pd,0.9,
LL,Hobbiton,near AT002,blue oak,2375,2022-03-25,pd,1.4,
LL,Hobbiton,near AT002,blue oak,2375,2022-03-25,pd,0.95,
LL,Ridge,AT003,live oak,2331,2022-03-25,pd,1.9,
LL,Ridge,AT003,live oak,2331,2022-03-25,pd,1.65,
LL,Ridge,AT003,live oak,2331,2022-03-25,pd,1.75,
LL,Ridge,AT003,live oak,2331,2022-03-25,md,2.75,
LL,Ridge,AT003,live oak,2331,2022-03-25,md,2.3,
LL,Ridge,AT003,live oak,2331,2022-03-25,md,2.1,
LL,Hobbiton,AT004,live oak,2301,2022-03-25,pd,0.95,
LL,Hobbiton,AT004,live oak,2301,2022-03-25,pd,0.775,
LL,Hobbiton,AT004,live oak,2301,2022-03-25,pd,0.9,
LL,Hobbiton,AT004,live oak,2301,2022-03-25,md,2.6,
LL,Hobbiton,AT004,live oak,2301,2022-03-25,md,2.95,
LL,Hobbiton,AT004,live oak,2301,2022-03-25,md,3.7,
LL,Hobbiton,AT004,live oak,2301,2022-03-25,md,3.2,
LL,Hobbiton,AT004,live oak,2301,2022-03-25,md,2.4,
LL,Weathertop,B1,blue oak,2370,2022-03-25,pd,1.15,
LL,Weathertop,B1,blue oak,2370,2022-03-25,pd,1.35,
LL,Weathertop,B1,blue oak,2370,2022-03-25,pd,1.25,
LL,Weathertop,B2,blue oak,2371,2022-03-25,pd,1.3,
LL,Weathertop,B2,blue oak,2371,2022-03-25,pd,1.2,
LL,Weathertop,B2,blue oak,2371,2022-03-25,pd,0.95,
LL,Weathertop,B3,blue oak,2372,2022-03-25,pd,1.65,
LL,Weathertop,B3,blue oak,2372,2022-03-25,pd,1.8,
LL,Weathertop,B3,blue oak,2372,2022-03-25,pd,1.8,
LL,Weathertop,B3,blue oak,2372,2022-03-25,md,2.1,
LL,Weathertop,B3,blue oak,2372,2022-03-25,md,1.6,
LL,Weathertop,B3,blue oak,2372,2022-03-25,md,1.85,
LL,Weathertop,B3,blue oak,2372,2022-03-25,md,1.9,
LL,Weathertop,B3,blue oak,2372,2022-03-25,md,1.9,
LL,Weathertop,B4,blue oak,2373,2022-03-25,pd,0.95,
LL,Weathertop,B4,blue oak,2373,2022-03-25,pd,1.025,
LL,Weathertop,B4,blue oak,2373,2022-03-25,pd,1.15,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-03-25,pd,0.408,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-03-25,pd,0.482,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-03-25,pd,0.422,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-03-25,md,2.35,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-03-25,md,2.5,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-03-25,md,2.15,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-03-25,pd,0.936,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-03-25,pd,0.966,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-03-25,pd,0.972,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-03-25,md,2.9,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-03-25,md,3.3,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-03-25,md,2.6,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-03-25,md,1.9,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-03-25,md,2.5,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2022-03-25,pd,0.673,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2022-03-25,pd,0.624,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2022-03-25,pd,0.641,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,pd,0.828,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,pd,0.574,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,pd,0.633,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,pd,0.682,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,md,2.6,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,md,2.55,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,md,2.8,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,md,2.1,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-03-25,md,2.5,
LL,Hobbiton,TS,blue oak,2009,2022-03-25,pd,1.25,
LL,Hobbiton,TS,blue oak,2009,2022-03-25,pd,1.1,
LL,Hobbiton,TS,blue oak,2009,2022-03-25,pd,1.45,
LL,Hobbiton,TS,blue oak,2009,2022-03-25,md,2.15,
LL,Hobbiton,TS,blue oak,2009,2022-03-25,md,1.95,
LL,Hobbiton,TS,blue oak,2009,2022-03-25,md,1.9,
LL,Hobbiton,TS,blue oak,2009,2022-03-25,md,2.25,
LL,Weathertop,RT,blue oak,2010,2022-03-25,pd,1.65,
LL,Weathertop,RT,blue oak,2010,2022-03-25,pd,1.2,
LL,Weathertop,RT,blue oak,2010,2022-03-25,pd,1.6,
LL,Weathertop,RT,blue oak,2010,2022-03-25,pd,1.5,
LL,Weathertop,RT,blue oak,2010,2022-03-25,md,2.05,
LL,Weathertop,RT,blue oak,2010,2022-03-25,md,1.9,
LL,Weathertop,RT,blue oak,2010,2022-03-25,md,1.93,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-15,pd,1.773,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-15,pd,1.82,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-15,pd,2.04,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-15,pd,1.032,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-15,pd,2.001,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-15,pd,1.812,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-15,pd,1.982,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-15,pd,1.9,
LL,Hobbiton,AT002,blue oak,2343,2022-03-15,pd,1.888,
LL,Hobbiton,AT002,blue oak,2343,2022-03-15,pd,1.843,
LL,Hobbiton,AT002,blue oak,2343,2022-03-15,pd,1.983,
LL,Hobbiton,AT002,blue oak,2343,2022-03-15,pd,1.984,
LL,Hobbiton,AT002,blue oak,2346,2022-03-15,pd,2.078,
LL,Hobbiton,AT002,blue oak,2346,2022-03-15,pd,2.043,
LL,Hobbiton,AT002,blue oak,2347,2022-03-15,pd,1.762,
LL,Hobbiton,AT002,blue oak,2347,2022-03-15,pd,2.168,
LL,Hobbiton,AT002,blue oak,2347,2022-03-15,pd,1.872,
LL,MiddleEarth,AT001,live oak,2352,2022-04-11,pd,1.412,
LL,MiddleEarth,AT001,live oak,2352,2022-04-11,pd,1.621,
LL,MiddleEarth,AT001,live oak,2352,2022-04-11,pd,2.033,
LL,MiddleEarth,AT001,live oak,2352,2022-04-11,pd,0.841,
LL,MiddleEarth,AT001,live oak,2352,2022-04-11,pd,1.235,
LL,MiddleEarth,AT001,live oak,2354,2022-04-11,pd,1.231,
LL,MiddleEarth,AT001,live oak,2354,2022-04-11,pd,1.071,
LL,MiddleEarth,AT001,live oak,2354,2022-04-11,pd,2.213,
LL,MiddleEarth,AT001,live oak,2354,2022-04-11,pd,1.251,
LL,MiddleEarth,AT001,live oak,2354,2022-04-11,pd,2.185,
LL,MiddleEarth,AT001,blue oak,2360,2022-04-11,pd,1.3,
LL,MiddleEarth,AT001,blue oak,2360,2022-04-11,pd,1.4,
LL,MiddleEarth,AT001,blue oak,2360,2022-04-11,pd,1.4,
LL,MiddleEarth,AT001,blue oak,2365,2022-04-11,pd,1.4,
LL,MiddleEarth,AT001,blue oak,2365,2022-04-11,pd,1.4,
LL,MiddleEarth,AT001,blue oak,2367,2022-04-11,pd,1.6,
LL,MiddleEarth,AT001,blue oak,2367,2022-04-11,pd,1,
LL,MiddleEarth,AT001,blue oak,2367,2022-04-11,pd,1.1,
LL,MiddleEarth,AT001,blue oak,2367,2022-04-11,pd,1.1,
LL,MiddleEarth,AT001,blue oak,2369,2022-04-11,pd,1.6,
LL,MiddleEarth,AT001,blue oak,2369,2022-04-11,pd,1.3,
LL,MiddleEarth,AT001,blue oak,2369,2022-04-11,pd,1.5,
LL,MiddleEarth,near AT001,live oak,2376,2022-04-11,pd,0.689,
LL,MiddleEarth,near AT001,live oak,2376,2022-04-11,pd,0.947,
LL,MiddleEarth,near AT001,live oak,2376,2022-04-11,pd,0.849,
LL,MiddleEarth,near AT001,live oak,2377,2022-04-11,pd,0.3,
LL,MiddleEarth,near AT001,live oak,2377,2022-04-11,pd,1.1,
LL,MiddleEarth,near AT001,live oak,2377,2022-04-11,pd,1,
LL,MiddleEarth,near AT001,live oak,2377,2022-04-11,pd,0.9,
LL,MiddleEarth,near AT001,blue oak,2378,2022-04-11,pd,1.333,
LL,MiddleEarth,near AT001,blue oak,2378,2022-04-11,pd,1.301,
LL,MiddleEarth,near AT001,blue oak,2378,2022-04-11,pd,1.281,
LL,MiddleEarth,near AT001,blue oak,2379,2022-04-11,pd,1.212,
LL,MiddleEarth,near AT001,blue oak,2379,2022-04-11,pd,1.11,
LL,MiddleEarth,near AT001,blue oak,2379,2022-04-11,pd,1.215,
LL,MiddleEarth,near AT001,live oak,2380,2022-04-11,pd,1.841,
LL,MiddleEarth,near AT001,live oak,2380,2022-04-11,pd,0.974,
LL,MiddleEarth,near AT001,live oak,2380,2022-04-11,pd,0.67,
LL,MiddleEarth,near AT001,live oak,2380,2022-04-11,pd,0.962,
LL,Hobbiton,AT002,blue oak,2343,2022-04-11,pd,1.3,
LL,Hobbiton,AT002,blue oak,2343,2022-04-11,pd,1.6,
LL,Hobbiton,AT002,blue oak,2343,2022-04-11,pd,1.6,
LL,Hobbiton,AT002,live oak,2345,2022-04-11,pd,0.6,
LL,Hobbiton,AT002,live oak,2345,2022-04-11,pd,0.5,
LL,Hobbiton,AT002,live oak,2345,2022-04-11,pd,0.5,
LL,Hobbiton,AT002,blue oak,2346,2022-04-11,pd,1.89,
LL,Hobbiton,AT002,blue oak,2346,2022-04-11,pd,1.9,
LL,Hobbiton,AT002,blue oak,2346,2022-04-11,pd,1.593,
LL,Hobbiton,AT002,blue oak,2346,2022-04-11,pd,1.72,
LL,Hobbiton,AT002,blue oak,2347,2022-04-11,pd,1.5,
LL,Hobbiton,AT002,blue oak,2347,2022-04-11,pd,1.8,
LL,Hobbiton,AT002,blue oak,2347,2022-04-11,pd,1.5,
LL,Hobbiton,near AT002,blue oak,2375,2022-04-11,pd,1.5,
LL,Hobbiton,near AT002,blue oak,2375,2022-04-11,pd,1.2,
LL,Hobbiton,near AT002,blue oak,2375,2022-04-11,pd,1.3,
LL,Ridge,AT003,live oak,2331,2022-04-11,pd,1.471,
LL,Ridge,AT003,live oak,2331,2022-04-11,pd,1.15,
LL,Ridge,AT003,live oak,2331,2022-04-11,pd,1.289,
LL,Hobbiton,AT004,live oak,2301,2022-04-11,pd,1.36,
LL,Hobbiton,AT004,live oak,2301,2022-04-11,pd,1.38,
LL,Hobbiton,AT004,live oak,2301,2022-04-11,pd,1.384,
LL,Weathertop,B1,blue oak,2370,2022-04-11,pd,1.45,
LL,Weathertop,B1,blue oak,2370,2022-04-11,pd,1.416,
LL,Weathertop,B2,blue oak,2371,2022-04-11,pd,1.129,
LL,Weathertop,B2,blue oak,2371,2022-04-11,pd,0.998,
LL,Weathertop,B2,blue oak,2371,2022-04-11,pd,0.879,
LL,Weathertop,B3,blue oak,2372,2022-04-11,pd,1.217,
LL,Weathertop,B3,blue oak,2372,2022-04-11,pd,1.188,
LL,Weathertop,B3,blue oak,2372,2022-04-11,pd,1.228,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-04-11,pd,1.4,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-04-11,pd,1.2,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2022-04-11,pd,1.6,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-04-11,pd,2.45,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-04-11,pd,2.6,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-04-11,pd,1.4,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-04-11,pd,1.35,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-04-11,pd,1.1,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-04-11,pd,1.6,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2022-04-11,pd,1.5,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2022-04-11,pd,0.951,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2022-04-11,pd,0.95,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-04-11,pd,1.1,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-04-11,pd,1,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2022-04-11,pd,1.1,
LL,Rohan,near 2380,LEU,LL-LEU,2022-04-11,pd,1.52,
LL,Rohan,near 2380,LEU,LL-LEU,2022-04-11,pd,1.351,
LL,Rohan,near 2380,LEU,LL-LEU,2022-04-11,pd,1.797,
LL,Rohan,near 2380,LEU,LL-LEU,2022-04-11,pd,1.139,
LL,Rohan,near 2380,LEU,LL-LEU,2022-04-11,pd,1.104,
LL,Rohan,near 2380,ARCA,LL-ARCA,2022-04-11,pd,2.223,
LL,Rohan,near 2380,ARCA,LL-ARCA,2022-04-11,pd,2.039,
LL,Rohan,near 2380,ARCA,LL-ARCA,2022-04-11,pd,2.1,
LL,Rohan,near 2380,ARCA,LL-ARCA,2022-04-11,pd,2.443,
LL,Rohan,near 2380,ARCA,LL-ARCA,2022-04-11,pd,2.143,
LL,Rohan,near 2380,ARCA,LL-ARCA,2022-04-11,pd,2.362,
PineNeedle,Low,low Pine Needle,live oak,2093,2022-04-11,md,0.96,
PineNeedle,Low,low Pine Needle,live oak,2093,2022-04-11,md,0.95,
PineNeedle,Low,low Pine Needle,live oak,2093,2022-04-11,md,0.85,
PineNeedle,Low,low Pine Needle,live oak,2093,2022-04-11,md,0.67,
PineNeedle,Low,low Pine Needle,live oak,2093,2022-04-11,md,1.51,
PineNeedle,Low,low Pine Needle,live oak,2092,2022-04-11,md,1.18,
PineNeedle,Low,low Pine Needle,live oak,2092,2022-04-11,md,1.93,
PineNeedle,Low,low Pine Needle,live oak,2092,2022-04-11,md,2.2,
PineNeedle,Low,low Pine Needle,live oak,2092,2022-04-11,md,1.3,
PineNeedle,Low,low Pine Needle,live oak,2092,2022-04-11,md,1.235,
PineNeedle,Low,low Pine Needle,live oak,2091,2022-04-11,md,1.29,
PineNeedle,Low,low Pine Needle,live oak,2091,2022-04-11,md,1.45,
PineNeedle,Low,low Pine Needle,live oak,2091,2022-04-11,md,1.24,
PineNeedle,Low,low Pine Needle,live oak,2091,2022-04-11,md,1.85,
PineNeedle,Low,low Pine Needle,live oak,2091,2022-04-11,md,1.45,
PineNeedle,Low,low Pine Needle,blue oak,2090,2022-04-11,md,2.04,
PineNeedle,Low,low Pine Needle,blue oak,2090,2022-04-11,md,1.85,
PineNeedle,Low,low Pine Needle,blue oak,2090,2022-04-11,md,1.8,
PineNeedle,Low,low Pine Needle,blue oak,2090,2022-04-11,md,1.88,
PineNeedle,Low,low Pine Needle,live oak,2089,2022-04-11,md,1.23,
PineNeedle,Low,low Pine Needle,live oak,2089,2022-04-11,md,1.4,
PineNeedle,Low,low Pine Needle,live oak,2089,2022-04-11,md,1.15,
PineNeedle,Low,low Pine Needle,live oak,2089,2022-04-11,md,1.5,
PineNeedle,Low,low Pine Needle,blue oak,2088,2022-04-11,md,1.43,
PineNeedle,Low,low Pine Needle,blue oak,2088,2022-04-11,md,1.25,
PineNeedle,Low,low Pine Needle,blue oak,2088,2022-04-11,md,1.24,
PineNeedle,Low,low Pine Needle,blue oak,2088,2022-04-11,md,1.2,
PineNeedle,Low,low Pine Needle,blue oak,2087,2022-04-11,md,1.4,
PineNeedle,Low,low Pine Needle,blue oak,2087,2022-04-11,md,1.32,
PineNeedle,Low,low Pine Needle,blue oak,2087,2022-04-11,md,1.2,
PineNeedle,Low,low Pine Needle,blue oak,2086,2022-04-11,md,1.55,
PineNeedle,Low,low Pine Needle,blue oak,2086,2022-04-11,md,1.56,
PineNeedle,Low,low Pine Needle,blue oak,2086,2022-04-11,md,1.65,
PineNeedle,Low,low Pine Needle,blue oak,2085,2022-04-11,md,1.45,
PineNeedle,Low,low Pine Needle,blue oak,2085,2022-04-11,md,1.31,
PineNeedle,Low,low Pine Needle,blue oak,2085,2022-04-11,md,1.68,
PineNeedle,Low,low Pine Needle,blue oak,2085,2022-04-11,md,1.63,
LL,Weathertop,,blue oak,2011,2022-04-11,pd,1.6,
LL,Weathertop,,blue oak,2011,2022-04-11,pd,1.3,
LL,Weathertop,,blue oak,2011,2022-04-11,pd,1.6,
LL,Weathertop,RT,blue oak,2010,2022-04-11,pd,1.46,
LL,Weathertop,RT,blue oak,2010,2022-04-11,pd,1.29,
LL,Weathertop,RT,blue oak,2010,2022-04-11,pd,1.215,
LL,Weathertop,RT,blue oak,2010,2022-04-11,pd,1.416,
LL,Hobbiton,TS,blue oak,2009,2022-04-11,pd,1.279,
LL,Hobbiton,TS,blue oak,2009,2022-04-11,pd,1.301,
LL,Hobbiton,TS,blue oak,2009,2022-04-11,pd,1.4,
LL,MiddleEarth,AT001,live oak,2352,2022-03-30,pd,0.69,
LL,MiddleEarth,AT001,live oak,2352,2022-03-30,pd,1.34,
LL,MiddleEarth,AT001,live oak,2352,2022-03-30,pd,0.609,
LL,MiddleEarth,AT001,live oak,2352,2022-03-30,pd,0.52,
LL,MiddleEarth,AT001,live oak,2354,2022-03-30,pd,0.748,
LL,MiddleEarth,AT001,live oak,2354,2022-03-30,pd,0.87,
LL,MiddleEarth,AT001,live oak,2354,2022-03-30,pd,0.554,
LL,MiddleEarth,AT001,live oak,2354,2022-03-30,pd,0.89,
LL,MiddleEarth,AT001,live oak,2354,2022-03-30,pd,1.02,
LL,MiddleEarth,AT001,blue oak,2360,2022-03-30,pd,1.214,
LL,MiddleEarth,AT001,blue oak,2360,2022-03-30,pd,0.97,
LL,MiddleEarth,AT001,blue oak,2360,2022-03-30,pd,1.06,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-30,pd,1.03,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-30,pd,1.12,
LL,MiddleEarth,AT001,blue oak,2365,2022-03-30,pd,1.16,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-30,pd,1.11,
LL,MiddleEarth,AT001,blue oak,2367,2022-03-30,pd,1.11,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-30,pd,1.21,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-30,pd,0.98,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-30,pd,0.93,
LL,MiddleEarth,AT001,blue oak,2369,2022-03-30,pd,1.06,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-30,pd,0.25,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-30,pd,0.35,
LL,MiddleEarth,near AT001,live oak,2376,2022-03-30,pd,0.25,
LL,MiddleEarth,near AT001,live oak,2377,2022-03-30,pd,0.22,
LL,MiddleEarth,near AT001,live oak,2377,2022-03-30,pd,0.3,
LL,MiddleEarth,near AT001,live oak,2377,2022-03-30,pd,0.21,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-30,pd,0.63,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-30,pd,0.55,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-30,pd,0.55,
LL,MiddleEarth,near AT001,blue oak,2378,2022-03-30,pd,0.61,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-30,pd,0.6,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-30,pd,0.45,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-30,pd,0.55,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-30,pd,0.4,
LL,MiddleEarth,near AT001,blue oak,2379,2022-03-30,pd,0.55,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-30,pd,0.271,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-30,pd,0.361,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-30,pd,0.241,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-30,pd,0.183,
LL,MiddleEarth,near AT001,live oak,2380,2022-03-30,pd,1.176,
LL,Hobbiton,AT002,blue oak,2343,2022-03-30,pd,0.8,
LL,Hobbiton,AT002,blue oak,2343,2022-03-30,pd,1.05,
LL,Hobbiton,AT002,blue oak,2343,2022-03-30,pd,0.87,
LL,Hobbiton,AT002,live oak,2345,2022-03-30,pd,0.23,
LL,Hobbiton,AT002,live oak,2345,2022-03-30,pd,0.215,
LL,Hobbiton,AT002,blue oak,2346,2022-03-30,pd,1.1,
LL,Hobbiton,AT002,blue oak,2346,2022-03-30,pd,1,
LL,Hobbiton,AT002,blue oak,2346,2022-03-30,pd,1.1,
