Time,psi,mpa,1_mpa,mass_g,stem_mass_g,rwc,100_rwc,stem_dry_wt_g,leaves_dry_wt_g,Tree,date,rehydrated,pd or md,Weigh boat mass (g),Gasket mass (g),Parafilm mass (g),Tape mass (g),Other non-stem mass (g),total_nonsample_wt,SWC,o,TLP,RWC TLP,e,CFT,CTLP,CFT*,leaf_area
16:27,65,-0.39,2.564102564,14.2936,1.6938,100,0,0.174,0.721,2382,4/5/22,yes,,2.3451,10.0559,0.1988,,,12.5998,,,,,,,,,
16:29,65,-0.39,2.564102564,14.2835,1.6837,99.40370764,0.59629236,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
16:34,80,-0.48,2.083333333,14.2642,1.6644,98.26425788,1.735742118,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
16:39,90,-0.54,1.851851852,14.2527,1.6529,97.58531113,2.414688865,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
16:49,115,-0.69,1.449275362,14.2411,1.6413,96.9004605,3.099539497,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
17:06,160,-0.96,1.041666667,14.228,1.6282,96.1270516,3.8729484,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
17:25,225,-1.35,0.740740741,14.2167,1.6169,95.45991262,4.540087377,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
17:47,290,-1.74,0.574712644,14.2034,1.6036,94.67469595,5.32530405,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
18:06,325,-1.95,0.512820513,14.1965,1.5967,94.2673279,5.732672098,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
18:32,370,-2.22,0.45045045,14.1867,1.5869,93.6887472,6.311252804,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
18:58,395,-2.37,0.421940928,14.1748,1.575,92.98618491,7.01381509,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
19:31,430,-2.58,0.387596899,14.1622,1.5624,92.24229543,7.75770457,,,2382,4/5/22,yes,,,,,,,,,,,,,,,,
9:04,20,-0.171,5.847953216,13.7492,1.1494,67.85925139,32.14074861,0.118,0.575,2381,4/5/22,yes,,3.0803,9.1036,0.1912,0.3216,,12.6967,,,,,,,,,
9:07,100,-0.43,2.325581395,13.7127,1.1129,65.70433345,34.29566655,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:10,120,-0.652,1.533742331,13.6796,1.0798,63.7501476,36.2498524,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:14,133,-1.77,0.564971751,13.6581,1.0583,62.48081237,37.51918763,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:19,175,-2.83,0.35335689,13.6443,1.0445,61.66607628,38.33392372,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:25,210,-2.98,0.33557047,13.6317,1.0319,60.9221868,39.0778132,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:30,236,-3.08,0.324675325,13.6179,1.0181,60.1074507,39.8925493,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:35,255,-3.28,0.304878049,13.599,0.9992,58.99161648,41.00838352,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:47,275,-3.52,0.284090909,13.5715,0.9717,57.36804818,42.63195182,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:58,290,-3.64,0.274725275,13.542,0.9422,55.62640217,44.37359783,,,2381,4/5/22,yes,,,,,,,,,,,,,,,,
9:41,57,-0.252,3.968253968,15.9159,3.3161,195.7787224,-95.7787224,0.213,0.294,2384,4/5/22,yes,,3.0576,10.732,0.4175,,,14.2071,,,,,,,,,
9:43,120,-0.955,1.047120419,15.8997,3.2999,194.8222931,-94.82229307,,,2384,4/5/22,yes,,,,,,,,,,,,,,,,
9:45,140,-1.82,0.549450549,15.8868,3.287,194.0606919,-94.06069194,,,2384,4/5/22,yes,,,,,,,,,,,,,,,,
9:50,158,-2.38,0.420168067,15.8711,3.2713,193.133782,-93.13378203,,,2384,4/5/22,yes,,,,,,,,,,,,,,,,
9:55,202,-2.7,0.37037037,15.8606,3.2608,192.5138741,-92.51387413,,,2384,4/5/22,yes,,,,,,,,,,,,,,,,
10:01,275,-3.03,0.330033003,15.8518,3.252,191.9943323,-91.99433227,,,2384,4/5/22,yes,,,,,,,,,,,,,,,,
10:08,315,-3.28,0.304878049,15.8382,3.2384,191.1914039,-91.19140394,,,2384,4/5/22,yes,,,,,,,,,,,,,,,,
10:18,348,-3.64,0.274725275,15.8236,3.2238,190.3294368,-90.32943677,,,2384,4/5/22,yes,,,,,,,,,,,,,,,,
10:28,389,-3.93,0.254452926,15.8038,3.204,189.1604676,-89.16046759,,,2384,4/5/22,yes,,,,,,,,,,,,,,,,
10:22,45,-0.217,4.608294931,15.9824,3.3826,199.7048058,-99.70480576,0.471,0.622,2365,4/5/22,yes,,2.987,10.732,0.3753,0.1733,,14.2676,,,,,,,,,
10:24,60,-0.916,1.091703057,15.9409,3.3411,197.2546936,-97.25469359,,,2365,4/5/22,yes,,,,,,,,,,,,,,,,
10:26,77,-1.1,0.909090909,15.914,3.3142,195.6665486,-95.66654859,,,2365,4/5/22,yes,,,,,,,,,,,,,,,,
10:32,102,-1.38,0.724637681,15.8273,3.2275,190.5478805,-90.54788051,,,2365,4/5/22,yes,,,,,,,,,,,,,,,,
10:37,132,-1.68,0.595238095,15.8109,3.2111,189.5796434,-89.57964341,,,2365,4/5/22,yes,,,,,,,,,,,,,,,,
10:44,155,-2.08,0.480769231,15.7941,3.1943,188.5877908,-88.58779077,,,2365,4/5/22,yes,,,,,,,,,,,,,,,,
10:54,197,-2.6,0.384615385,15.7696,3.1698,187.141339,-87.141339,,,2365,4/5/22,yes,,,,,,,,,,,,,,,,
11:05,228,-3,0.333333333,15.7407,3.1409,185.4351163,-85.43511631,,,2365,4/5/22,yes,,,,,,,,,,,,,,,,
11:19,264,-3.3,0.303030303,15.7087,3.1089,183.5458732,-83.54587318,,,2365,4/5/22,yes,,,,,,,,,,,,,,,,
10:48,33,-0.177,5.649717514,4.8158,-7.784,-459.5583894,559.5583894,,,2342.1,4/5/22,yes,,3.0825,,0.3716,,,3.4541,,,,,,,,,
10:50,48,-1.18,0.847457627,4.8016,-7.7982,-460.3967411,560.3967411,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
10:51,50,-1.39,0.71942446,4.7971,-7.8027,-460.6624159,560.6624159,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
10:56,85,-1.57,0.636942675,4.779,-7.8208,-461.731019,561.731019,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
11:01,134,-1.82,0.549450549,4.7469,-7.8529,-463.626166,563.626166,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
11:07,172,-2.22,0.45045045,4.7297,-7.8701,-464.6416342,564.6416342,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
11:16,250,-2.57,0.389105058,4.6877,-7.9121,-467.1212658,567.1212658,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
11:24,305,-3.25,0.307692308,4.5423,-8.0575,-475.7055142,575.7055142,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
11:28,328,-1.968,0.508130081,4.5897,-8.0101,-472.9070729,572.9070729,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
11:40,365,-2.19,0.456621005,4.5696,-8.0302,-474.0937537,574.0937537,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
11:52,384,-2.304,0.434027778,4.5463,-8.0535,-475.4693588,575.4693588,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
12:01,405,-2.43,0.411522634,4.5363,-8.0635,-476.0597473,576.0597473,,,2342.1,4/5/22,yes,,,,,,,,,,,,,,,,
2:27,15,-0.33,3.03030303,15.7776,3.1778,187.6136498,-87.61364978,0.123,0.36,2343.2,4/5/22,yes,,3.0555,10.732,0.2503,,,14.0378,,,,,,,,,
2:28,20,-0.47,2.127659574,15.7524,3.1526,186.1258708,-86.12587082,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
2:31,48,-0.57,1.754385965,15.7417,3.1419,185.4941552,-85.49415515,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
2:33,60,-0.73,1.369863014,15.7225,3.1227,184.3606093,-84.36060928,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
3:36,83,-1.02,0.980392157,15.7031,3.1033,183.2152556,-83.21525564,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
2:39,117,-1.54,0.649350649,15.6769,3.0771,181.6684378,-81.66843783,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
2:46,147,-2.04,0.490196078,15.6469,3.0471,179.8972724,-79.89727241,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
2:49,165,-2.31,0.432900433,15.6203,3.0205,178.3268391,-78.32683906,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
2:54,196,-2.43,0.411522634,15.5962,2.9964,176.9040028,-76.90400283,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
2:59,235,-2.8,0.357142857,15.5319,2.9321,173.1078049,-73.10780494,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
3:06,265,-2.87,0.348432056,15.5039,2.9041,171.4547172,-71.4547172,,,2343.2,4/5/22,yes,,,,,,,,,,,,,,,,
2:41,36,-0.216,4.62962963,6.0232,-6.5766,-388.2748849,488.2748849,,,6.12,4/5/22,yes,,3.0257,,0.4109,,,3.4366,,,,,,,,,
2:43,69,-0.414,2.415458937,6.0012,-6.5986,-389.5737395,489.5737395,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
2:45,77,-0.462,2.164502165,5.9868,-6.613,-390.4238989,490.4238989,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
2:47,92,-0.552,1.811594203,5.9589,-6.6409,-392.0710828,492.0710828,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
2:51,101,-0.606,1.650165017,5.9319,-6.6679,-393.6651317,493.6651317,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
2:55,145,-0.87,1.149425287,5.8941,-6.7057,-395.8968001,495.8968001,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
3:01,180,-1.08,0.925925926,5.8529,-6.7469,-398.3292006,498.3292006,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
3:09,230,-1.38,0.724637681,5.8041,-6.7957,-401.2102964,501.2102964,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
3:12,238,-1.428,0.700280112,5.7859,-6.8139,-402.2848034,502.2848034,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
3:19,270,-1.62,0.617283951,5.7491,-6.8507,-404.457433,504.457433,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
3:29,295,-1.77,0.564971751,5.6947,-6.9051,-407.6691463,507.6691463,,,6.12,4/5/22,yes,,,,,,,,,,,,,,,,
3:27,45,-0.27,3.703703704,4.5398,-8.06,-475.8531113,575.8531113,,,6.18,4/5/22,yes,,3.03,,0.3477,,,3.3777,,,,,,,,,
3:28,55,-0.33,3.03030303,4.5331,-8.0667,-476.2486716,576.2486716,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
3:31,87,-0.522,1.915708812,4.5205,-8.0793,-476.9925611,576.9925611,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
3:35,115,-0.69,1.449275362,4.5091,-8.0907,-477.665604,577.665604,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
3:40,138,-0.828,1.207729469,4.4971,-8.1027,-478.3740701,578.3740701,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
3:46,175,-1.05,0.952380952,4.4783,-8.1215,-479.4840005,579.4840005,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
3:54,211,-1.266,0.789889415,4.4586,-8.1412,-480.6470658,580.6470658,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
4:04,253,-1.518,0.658761528,4.4369,-8.1629,-481.9282088,581.9282088,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
4:13,285,-1.71,0.584795322,4.4235,-8.1763,-482.7193293,582.7193293,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
4:25,300,-1.8,0.555555556,4.4027,-8.1971,-483.9473373,583.9473373,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
4:36,325,-1.95,0.512820513,4.3884,-8.2114,-484.7915929,584.7915929,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
4:55,354,-2.124,0.470809793,4.3626,-8.2372,-486.3147951,586.3147951,,,6.18,4/5/22,yes,,,,,,,,,,,,,,,,
3:48,50,-0.3,3.333333333,4.7834,-7.8164,-461.4712481,561.4712481,,,6.22,4/5/22,yes,,3.1101,,0.4861,,,3.5962,,,,,,,,,
3:49,82,-0.492,2.032520325,4.7765,-7.8233,-461.8786161,561.8786161,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
3:51,121,-0.726,1.377410468,4.7691,-7.8307,-462.3155036,562.3155036,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
3:52,142,-0.852,1.17370892,4.7593,-7.8405,-462.8940843,562.8940843,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
3:56,170,-1.02,0.980392157,4.7484,-7.8514,-463.5376077,563.5376077,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
4:02,248,-1.488,0.672043011,4.7322,-7.8676,-464.4940371,564.4940371,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
4:07,299,-1.794,0.557413601,4.7182,-7.8816,-465.3205809,565.3205809,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
4:16,325,-1.95,0.512820513,4.7026,-7.8972,-466.241587,566.241587,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
4:28,367,-2.202,0.454132607,4.6841,-7.9157,-467.3338056,567.3338056,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
4:39,380,-2.28,0.438596491,4.6701,-7.9297,-468.1603495,568.1603495,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
4:58,403,-2.418,0.41356493,4.6495,-7.9503,-469.3765498,569.3765498,,,6.22,4/5/22,yes,,,,,,,,,,,,,,,,
,,-0.175,5.714285714,15.4776,0.7184,100,0,0.065,0.29,2383,3/30/22,yes,,2.492,12.1548,0.1124,0,,14.7592,,,,,,,,,
,,-0.3,3.333333333,15.4625,0.7033,97.8981069,2.101893096,,,2383,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.475,2.105263158,15.4579,0.6987,97.2577951,2.7422049,,,2383,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.525,1.904761905,15.456,0.6968,96.99331849,3.006681514,,,2383,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.65,1.538461538,15.4532,0.694,96.60356347,3.396436526,,,2383,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.95,1.052631579,15.4488,0.6896,95.99109131,4.008908686,,,2383,3/30/22,yes,,,,,,,,,,,,,,,,
,,-1.55,0.64516129,15.4387,0.6795,94.58518931,5.41481069,,,2383,3/30/22,yes,,,,,,,,,,,,,,,,
,,-1.85,0.540540541,15.4349,0.6757,94.05623608,5.94376392,,,2383,3/30/22,yes,,,,,,,,,,,,,,,,
,,-2.35,0.425531915,15.4237,0.6645,92.49721604,7.502783964,,,2383,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.15,6.666666667,13.1964,1.8219,100,0,0.206,0.648,2382,3/30/22,yes,,2.1072,9.1036,0.1637,,,11.3745,,,,,,,,,
,,-0.21,4.761904762,13.1567,1.7822,97.82095614,2.179043855,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.421,2.375296912,13.1335,1.759,96.54756024,3.452439761,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.65,1.538461538,13.1191,1.7446,95.75717657,4.242823426,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.75,1.333333333,13.1081,1.7336,95.15341127,4.846588726,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.85,1.176470588,13.0954,1.7209,94.45633679,5.543663209,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-1.8,0.555555556,13.0834,1.7089,93.79768374,6.202316263,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-2.05,0.487804878,13.0756,1.7011,93.36955925,6.630440749,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-2.25,0.444444444,13.0641,1.6896,92.73835007,7.261649926,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-2.8,0.357142857,13.0351,1.6606,91.14660519,8.853394808,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-3.35,0.298507463,12.9913,1.6168,88.74252154,11.25747846,,,2382,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.15,6.666666667,15.389,1.5093,100,0,0.3,0.596,2381,3/30/22,yes,,2.6621,10.9217,0.2959,0,0,13.8797,,,,,,,,,
,,-0.225,4.444444444,15.3447,1.465,97.06486451,2.935135493,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.3,3.333333333,15.3182,1.4385,95.30908368,4.690916319,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.475,2.105263158,15.3012,1.4215,94.18273372,5.817266282,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.95,1.052631579,15.2777,1.398,92.62572053,7.374279467,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-2.125,0.470588235,15.2566,1.3769,91.22772146,8.77227854,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-2.375,0.421052632,15.2509,1.3712,90.85006294,9.149937057,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-2.65,0.377358491,15.2346,1.3549,89.7700921,10.2299079,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-2.95,0.338983051,15.2167,1.337,88.58411184,11.41588816,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-3.205,0.312012481,15.188,1.3083,86.68256808,13.31743192,,,2381,3/30/22,yes,,,,,,,,,,,,,,,,
,,-0.305,3.278688525,3.1475,3.1475,100,0,0.096,0.332,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.45,2.222222222,3.1357,3.1357,99.62509929,0.374900715,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.653,1.531393568,3.1276,3.1276,99.36775218,0.632247816,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.791,1.264222503,3.1197,3.1197,99.11675933,0.883240667,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.75,1.333333333,3.1149,3.1149,98.96425735,1.035742653,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.868,1.152073733,3.1109,3.1109,98.83717236,1.162827641,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.925,1.081081081,3.1022,3.1022,98.56076251,1.43923749,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-1.341,0.745712155,3.0966,3.0966,98.38284353,1.617156473,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-1.557,0.642260758,3.0875,3.0875,98.09372518,1.906274821,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-2.404,0.415973378,3.0782,3.0782,97.79825258,2.201747419,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-2.288,0.437062937,3.0724,3.0724,97.61397935,2.386020651,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-2.628,0.380517504,3.0636,3.0636,97.33439237,2.665607625,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-3.137,0.318775901,3.0513,3.0513,96.94360604,3.056393963,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-3.808,0.262605042,3.0356,3.0356,96.44479746,3.555202542,,,2009.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.176,5.681818182,4.1029,4.1029,100,0,0.247,0.684,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.201,4.975124378,4.07542,4.07542,99.33022984,0.669770163,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.382,2.617801047,4.0564,4.0564,98.86665529,1.133344707,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.445,2.247191011,4.0422,4.0422,98.52055863,1.479441371,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.45,2.222222222,4.031,4.031,98.24758098,1.752419021,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.498,2.008032129,4.0159,4.0159,97.87954861,2.120451388,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.713,1.402524544,4.0045,4.0045,97.60169636,2.398303639,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.773,1.293661061,3.9918,3.9918,97.2921592,2.707840796,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.76,1.315789474,3.9786,3.9786,96.97043555,3.029564454,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.925,1.081081081,3.9733,3.9733,96.84125862,3.158741378,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-1.298,0.770416025,3.9537,3.9537,96.36354773,3.636452265,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-1.521,0.657462196,3.9321,3.9321,95.83709084,4.162909162,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-1.871,0.534473544,3.9133,3.9133,95.37887835,4.621121646,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-2.27,0.440528634,3.8923,3.8923,94.86704526,5.132954739,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-2.401,0.416493128,3.8869,3.8869,94.73543104,5.264568963,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-2.58,0.387596899,3.8697,3.8697,94.31621536,5.68378464,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-2.763,0.361925443,3.8581,3.8581,94.03348851,5.966511492,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-2.959,0.337952011,3.8438,3.8438,93.68495454,6.315045456,,,2009.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.267,3.745318352,3.3698,3.3698,100,0,0.144,0.359,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
14:35,,-0.566,1.766784452,3.3587,3.3587,99.6706036,0.329396403,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
14:37,,-0.639,1.564945227,3.3534,3.3534,99.51332423,0.486675767,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
~14:50,,-0.7883,1.268552582,3.3461,3.3461,99.29669417,0.703305834,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
14:56,,-0.916,1.091703057,3.3409,3.3409,99.14238234,0.857617663,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.974,1.026694045,3.3377,3.3377,99.04742121,0.952578788,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
15:22,,-1.214,0.823723229,3.3339,3.3339,98.93465488,1.065345124,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
15:46,,-1.447,0.691085004,3.358,3.358,99.64983085,0.35016915,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
16:13,,-1.679,0.595592615,3.3171,3.3171,98.43610897,1.563891032,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
16:43,,-2.134,0.468603561,3.3056,3.3056,98.09484242,1.905157576,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
17:20,,-2.751,0.36350418,3.2941,3.2941,97.75357588,2.24642412,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
17:31,,-2.817,0.354987575,3.2894,3.2894,97.61410173,2.385898273,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
17:48,,-3.17,0.315457413,3.2811,3.2811,97.36779631,2.632203692,,,2369.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-0.281,3.558718861,4.3184,4.3184,100,0,0.295,0.788,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
,,-0.599,1.669449082,4.2911,4.2911,99.36782142,0.632178585,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
15:20,,-0.636,1.572327044,4.2411,4.2411,98.20998518,1.79001482,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
15:40,,-1.001,0.999000999,4.2218,4.2218,97.76306039,2.236939607,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
16:02,,-1.247,0.801924619,4.2111,4.2111,97.51528344,2.484716562,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
16:24,,-1.408,0.710227273,4.1978,4.1978,97.207299,2.792701,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
16:47,,-1.662,0.601684717,4.1842,4.1842,96.89236754,3.107632456,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
17:10,,-2.051,0.487567041,4.1631,4.1631,96.40376065,3.596239348,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
17:24,,-2.171,0.460617227,4.1542,4.1542,96.1976658,3.802334198,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
17:46,,-2.435,0.410677618,4.1426,4.1426,95.9290478,4.070952205,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
18:00,,-2.461,0.406338887,4.1335,4.1335,95.7183216,4.281678399,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
18:12,,-2.579,0.387747189,4.1276,4.1276,95.58169692,4.418303075,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
18:25,,-2.554,0.391542678,4.1187,4.1187,95.37560207,4.624397925,,,2369.2,5/3/22,yes,,,,,,,,,,,,,,,,
15:31,,-1.074,0.931098697,4.1206,4.1206,100,0,0.281,0.708,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
15:36,,-1.752,0.570776256,4.1043,4.1043,99.60442654,0.39557346,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
15:39,,-1.874,0.53361793,4.0967,4.0967,99.41998738,0.58001262,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
15:41,,-2.035,0.491400491,4.0895,4.0895,99.24525555,0.754744455,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
15:45,,-2.154,0.464252553,4.0858,4.0858,99.1554628,0.844537203,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
15:48,,-2.257,0.443066017,4.0806,4.0806,99.02926758,0.970732418,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
16:00,,-2.612,0.382848392,4.0696,4.0696,98.76231617,1.237683832,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
16:12,,-2.874,0.347947112,4.0583,4.0583,98.48808426,1.51191574,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
16:39,,-3.479,0.287438919,4.0364,4.0364,97.95660826,2.043391739,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
,,-3.612,0.276854928,4.0186,4.0186,97.52463234,2.475367665,,,2347.1,5/3/22,no,,,,,,,,,,,,,,,,
15:52,,-0.216,4.62962963,3.4377,3.4377,100,0,0.102,0.45,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
15:54,,-0.345,2.898550725,3.4249,3.4249,99.62765803,0.372341973,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
15:58,,-0.541,1.848428835,3.4122,3.4122,99.25822498,0.741775024,,,2347.2,5/3/22,yes,,,,,,,,,,,,,,,,
