tree,site,plot,species.x,week,md_mpa,md_lwc,pd_mpa,pd_lwc,longitude,latitude,name,description,species.y,e_drop,lat_utm,lon_utm,time
2369,LL,MiddleEarth,blue oak,12,2.8,NA,NA,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,NA,-369549.60243084375,-4323.714198112237,early
2369,LL,MiddleEarth,blue oak,14,2.716666666666665,1.15021411569204,1.045,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,1.671666666666665,-369549.60243084375,-4323.714198112237,early
2369,LL,MiddleEarth,blue oak,15,2.66675,NA,1.46666666666667,0.848496034167175,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,1.20008333333333,-369549.60243084375,-4323.714198112237,early
2369,LL,MiddleEarth,blue oak,17,3.35,0.819589624467673,1.50533333333333,0.876603213176725,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,1.84466666666667,-369549.60243084375,-4323.714198112237,NA
2369,LL,MiddleEarth,blue oak,19,2.803,0.838280647648419,1.693,0.912119748913568,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,1.1099999999999999,-369549.60243084375,-4323.714198112237,late
2369,LL,MiddleEarth,blue oak,21,3.72,0.796042617960426,1.898,0.835518474374255,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,1.8220000000000003,-369549.60243084375,-4323.714198112237,late
2369,LL,MiddleEarth,blue oak,33,4.926,0.560145492335672,3.314,0.512151215121512,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,1.612,-369549.60243084375,-4323.714198112237,late
2370,LL,Weathertop,blue oak,14,3.1,1.23241590214067,1.2056666666666649,NA,-120.046224454953,34.6916821361229,B2370,NA,B,1.8943333333333352,-369415.1192384274,-4233.015901664036,early
2370,LL,Weathertop,blue oak,15,1.40433333333333,0.943140585749367,1.433,1.0767283052518,-120.046224454953,34.6916821361229,B2370,NA,B,-0.02866666666666995,-369415.1192384274,-4233.015901664036,early
2370,LL,Weathertop,blue oak,17,2.28725,0.932712956335004,1.3795,0.94393727848781,-120.046224454953,34.6916821361229,B2370,NA,B,0.9077499999999998,-369415.1192384274,-4233.015901664036,NA
2370,LL,Weathertop,blue oak,19,2.34533333333333,0.900975609756098,NA,NA,-120.046224454953,34.6916821361229,B2370,NA,B,NA,-369415.1192384274,-4233.015901664036,late
2370,LL,Weathertop,blue oak,21,3.2,NA,1.92933333333333,0.690821256038647,-120.046224454953,34.6916821361229,B2370,NA,B,1.2706666666666702,-369415.1192384274,-4233.015901664036,late
2370,LL,Weathertop,blue oak,29,4.43333333333333,NA,3.53333333333333,0.596811594202899,-120.046224454953,34.6916821361229,B2370,NA,B,0.8999999999999999,-369415.1192384274,-4233.015901664036,late
2370,LL,Weathertop,blue oak,33,4.79925,0.561261558784676,3.744,0.607212857702862,-120.046224454953,34.6916821361229,B2370,NA,B,1.0552499999999996,-369415.1192384274,-4233.015901664036,late
2370,LL,Weathertop,blue oak,37,4.005,0.62901023890785,2.41666666666667,0.718773829495196,-120.046224454953,34.6916821361229,B2370,NA,B,1.5883333333333298,-369415.1192384274,-4233.015901664036,late
2371,LL,Weathertop,blue oak,14,2.65,1.26292961277129,1.0474999999999999,2.17894736842105,-120.046108389464,34.6915529718917,B2371,NA,B,1.6025,-369429.46168893436,-4222.394149296389,early
2371,LL,Weathertop,blue oak,15,1.413,1.07694983385681,1.002,1.10038772988971,-120.046108389464,34.6915529718917,B2371,NA,B,0.41100000000000003,-369429.46168893436,-4222.394149296389,early
2371,LL,Weathertop,blue oak,17,2.696,0.917525773195876,0.952333333333333,1.05661467359908,-120.046108389464,34.6915529718917,B2371,NA,B,1.7436666666666671,-369429.46168893436,-4222.394149296389,NA
2371,LL,Weathertop,blue oak,19,2.298,0.909536288025521,1.265,1.04809725158562,-120.046108389464,34.6915529718917,B2371,NA,B,1.0330000000000001,-369429.46168893436,-4222.394149296389,late
2371,LL,Weathertop,blue oak,21,2.55666666666667,NA,1.5165,0.864904552129222,-120.046108389464,34.6915529718917,B2371,NA,B,1.0401666666666702,-369429.46168893436,-4222.394149296389,late
2371,LL,Weathertop,blue oak,29,3.45,0.611168831168831,3.13333333333333,0.66074074074074,-120.046108389464,34.6915529718917,B2371,NA,B,0.31666666666667,-369429.46168893436,-4222.394149296389,late
2371,LL,Weathertop,blue oak,33,4.72,NA,2.98575,0.701129197829594,-120.046108389464,34.6915529718917,B2371,NA,B,1.7342499999999998,-369429.46168893436,-4222.394149296389,late
2371,LL,Weathertop,blue oak,37,3.87375,0.630022183879714,2.015,0.858463619963921,-120.046108389464,34.6915529718917,B2371,NA,B,1.8587499999999997,-369429.46168893436,-4222.394149296389,late
2372,LL,Weathertop,blue oak,12,1.87,NA,1.75,NA,-120.046098962622,34.6914375954751,B2372,NA,B,0.1200000000000001,-369442.26892995276,-4221.5371096393765,early
2372,LL,Weathertop,blue oak,14,2.476666666666665,0.971753934387075,1.516666666666665,1.98327759197324,-120.046098962622,34.6914375954751,B2372,NA,B,0.9599999999999997,-369442.26892995276,-4221.5371096393765,early
2372,LL,Weathertop,blue oak,17,1.9765,0.84493227463802,1.307,0.918851618573312,-120.046098962622,34.6914375954751,B2372,NA,B,0.6695,-369442.26892995276,-4221.5371096393765,NA
2372,LL,Weathertop,blue oak,19,1.9765,0.881648097540467,1.851,0.873958911715713,-120.046098962622,34.6914375954751,B2372,NA,B,0.12549999999999994,-369442.26892995276,-4221.5371096393765,late
2372,LL,Weathertop,blue oak,21,2.18,NA,1.78833333333333,0.883656509695291,-120.046098962622,34.6914375954751,B2372,NA,B,0.39166666666667016,-369442.26892995276,-4221.5371096393765,late
2372,LL,Weathertop,blue oak,29,3.92,0.597413793103448,2.76666666666667,0.608551483420593,-120.046098962622,34.6914375954751,B2372,NA,B,1.1533333333333298,-369442.26892995276,-4221.5371096393765,late
2372,LL,Weathertop,blue oak,33,4.97566666666667,NA,3.6175,0.733102253032929,-120.046098962622,34.6914375954751,B2372,NA,B,1.3581666666666696,-369442.26892995276,-4221.5371096393765,late
2372,LL,Weathertop,blue oak,37,3.533,0.62704343764596,2.04166666666667,0.789003212440058,-120.046098962622,34.6914375954751,B2372,NA,B,1.4913333333333298,-369442.26892995276,-4221.5371096393765,late
2375,LL,Hobbiton,blue oak,14,2.8,1.06866384711779,1.074166666666665,NA,-120.046658622116,34.6918532119107,B2375,NA,B,1.7258333333333349,-369396.11028770823,-4272.765518473929,early
2375,LL,Hobbiton,blue oak,15,1.929,0.959370729663042,1.33333333333333,1.09138655598849,-120.046658622116,34.6918532119107,B2375,NA,B,0.5956666666666701,-369396.11028770823,-4272.765518473929,early
2375,LL,Hobbiton,blue oak,19,2.60266666666667,0.892523889825745,1.55616666666667,NA,-120.046658622116,34.6918532119107,B2375,NA,B,1.0465,-369396.11028770823,-4272.765518473929,late
2375,LL,Hobbiton,blue oak,21,3.442,0.763187588152327,1.69933333333333,0.851851851851852,-120.046658622116,34.6918532119107,B2375,NA,B,1.7426666666666701,-369396.11028770823,-4272.765518473929,late
2375,LL,Hobbiton,blue oak,29,4.5,0.576752767527675,2.18666666666667,0.701626016260163,-120.046658622116,34.6918532119107,B2375,NA,B,2.31333333333333,-369396.11028770823,-4272.765518473929,late
2375,LL,Hobbiton,blue oak,33,4.1515,0.602439489231942,3.11366666666667,0.676780581283935,-120.046658622116,34.6918532119107,B2375,NA,B,1.0378333333333303,-369396.11028770823,-4272.765518473929,late
2375,LL,Hobbiton,blue oak,37,3.98766666666667,0.668363351605325,1.19775,NA,-120.046658622116,34.6918532119107,B2375,NA,B,2.7899166666666697,-369396.11028770823,-4272.765518473929,late
2376,LL,MiddleEarth,live oak,9,1.69166666666667,NA,NA,NA,-120.046978867477,34.6905500755393,L2376,NA,L,NA,-369540.74434322864,-4302.163675353877,early
2376,LL,MiddleEarth,live oak,10,2.683,0.672467668538756,0.820666666666667,0.69395982568142,-120.046978867477,34.6905500755393,L2376,NA,L,1.862333333333333,-369540.74434322864,-4302.163675353877,early
2376,LL,MiddleEarth,live oak,12,2.4,NA,0.441666666666667,NA,-120.046978867477,34.6905500755393,L2376,NA,L,1.958333333333333,-369540.74434322864,-4302.163675353877,early
2376,LL,MiddleEarth,live oak,14,2.5999999999999996,0.655259353814876,0.3625,0.726568867155664,-120.046978867477,34.6905500755393,L2376,NA,L,2.2375,-369540.74434322864,-4302.163675353877,early
2376,LL,MiddleEarth,live oak,15,1.55933333333333,0.636271200389131,0.828333333333333,0.58289593755656,-120.046978867477,34.6905500755393,L2376,NA,L,0.7309999999999969,-369540.74434322864,-4302.163675353877,early
2376,LL,MiddleEarth,live oak,17,2.48825,0.628071594701183,0.969333333333333,0.661490214998643,-120.046978867477,34.6905500755393,L2376,NA,L,1.5189166666666667,-369540.74434322864,-4302.163675353877,NA
2376,LL,MiddleEarth,live oak,19,3.50566666666667,0.330136332887313,0.7265,NA,-120.046978867477,34.6905500755393,L2376,NA,L,2.77916666666667,-369540.74434322864,-4302.163675353877,late
2377,LL,MiddleEarth,live oak,9,2.14,NA,NA,NA,-120.04776091098,34.6908125983886,L2377,NA,L,NA,-369511.56845794106,-4373.765853423436,early
2377,LL,MiddleEarth,live oak,10,2.21666666666667,1.2779567436198,0.3665,NA,-120.04776091098,34.6908125983886,L2377,NA,L,1.8501666666666698,-369511.56845794106,-4373.765853423436,early
2377,LL,MiddleEarth,live oak,12,2.3,NA,NA,NA,-120.04776091098,34.6908125983886,L2377,NA,L,NA,-369511.56845794106,-4373.765853423436,early
2377,LL,MiddleEarth,live oak,14,2.4716666666666667,0.76272255215333,0.243333333333333,NA,-120.04776091098,34.6908125983886,L2377,NA,L,2.2283333333333335,-369511.56845794106,-4373.765853423436,early
2377,LL,MiddleEarth,live oak,15,1.90322857142857,0.828499594523267,0.825,0.582370681224997,-120.04776091098,34.6908125983886,L2377,NA,L,1.07822857142857,-369511.56845794106,-4373.765853423436,early
2377,LL,MiddleEarth,live oak,17,2.96633333333333,0.624129930394431,1.307,0.639235465887975,-120.04776091098,34.6908125983886,L2377,NA,L,1.65933333333333,-369511.56845794106,-4373.765853423436,NA
2377,LL,MiddleEarth,live oak,19,1.77316666666667,0.778955482751975,0.583333333333333,0.711827169534969,-120.04776091098,34.6908125983886,L2377,NA,L,1.189833333333337,-369511.56845794106,-4373.765853423436,late
2377,LL,MiddleEarth,live oak,21,1.61575,0.56870026525199,0.905666666666667,0.547619047619048,-120.04776091098,34.6908125983886,L2377,NA,L,0.7100833333333331,-369511.56845794106,-4373.765853423436,late
2378,LL,MiddleEarth,blue oak,10,1.7875,1.39488995469623,1.02433333333333,1.35982805577392,-120.047983347193,34.6906712944872,B2378,NA,B,0.7631666666666701,-369527.2429422126,-4394.143667520985,early
2378,LL,MiddleEarth,blue oak,12,2.95,NA,0.991666666666667,NA,-120.047983347193,34.6906712944872,B2378,NA,B,1.958333333333333,-369527.2429422126,-4394.143667520985,early
2378,LL,MiddleEarth,blue oak,14,2.9000000000000004,0.991589039258316,0.7883333333333336,1.18927444794953,-120.047983347193,34.6906712944872,B2378,NA,B,2.111666666666667,-369527.2429422126,-4394.143667520985,early
2378,LL,MiddleEarth,blue oak,15,1.621,0.876132113549622,1.305,0.84121444328721,-120.047983347193,34.6906712944872,B2378,NA,B,0.31600000000000006,-369527.2429422126,-4394.143667520985,early
2378,LL,MiddleEarth,blue oak,17,3.096,0.844955991875423,1.5095,0.910086186815746,-120.047983347193,34.6906712944872,B2378,NA,B,1.5865,-369527.2429422126,-4394.143667520985,NA
2378,LL,MiddleEarth,blue oak,21,3.192,0.760397830018083,1.70233333333333,0.856899488926746,-120.047983347193,34.6906712944872,B2378,NA,B,1.4896666666666702,-369527.2429422126,-4394.143667520985,late
2378,LL,MiddleEarth,blue oak,29,3.7375,0.613399503722084,2.005,0.659913793103448,-120.047983347193,34.6906712944872,B2378,NA,B,1.7325,-369527.2429422126,-4394.143667520985,late
2378,LL,MiddleEarth,blue oak,33,3.946,0.643972517176764,3.0715,0.635625596943649,-120.047983347193,34.6906712944872,B2378,NA,B,0.8745000000000003,-369527.2429422126,-4394.143667520985,late
2378,LL,MiddleEarth,blue oak,37,4.317,0.633228320344885,1.93466666666667,0.824079723408582,-120.047983347193,34.6906712944872,B2378,NA,B,2.38233333333333,-369527.2429422126,-4394.143667520985,late
2379,LL,MiddleEarth,blue oak,12,3.19375,NA,1.032,NA,-120.04803309146,34.6907882976132,B2379,NA,B,2.16175,-369514.2532582851,-4398.69248972141,early
2379,LL,MiddleEarth,blue oak,14,2.871875,0.937503737106979,0.771,1.19028340080972,-120.04803309146,34.6907882976132,B2379,NA,B,2.1008750000000003,-369514.2532582851,-4398.69248972141,early
2379,LL,MiddleEarth,blue oak,15,2.443,0.788168650876367,1.179,0.810703091223519,-120.04803309146,34.6907882976132,B2379,NA,B,1.264,-369514.2532582851,-4398.69248972141,early
2379,LL,MiddleEarth,blue oak,17,2.895,0.851531406817789,1.246,0.849383538820394,-120.04803309146,34.6907882976132,B2379,NA,B,1.649,-369514.2532582851,-4398.69248972141,NA
2379,LL,MiddleEarth,blue oak,19,2.43366666666667,0.872043346879233,1.62533333333333,0.957975167144222,-120.04803309146,34.6907882976132,B2379,NA,B,0.80833333333334,-369514.2532582851,-4398.69248972141,late
2379,LL,MiddleEarth,blue oak,21,3.3255,0.698007033997655,2.286,0.880687563195147,-120.04803309146,34.6907882976132,B2379,NA,B,1.0394999999999999,-369514.2532582851,-4398.69248972141,late
2379,LL,MiddleEarth,blue oak,29,4.63333333333333,0.568361581920904,4.06666666666667,NA,-120.04803309146,34.6907882976132,B2379,NA,B,0.5666666666666602,-369514.2532582851,-4398.69248972141,late
2379,LL,MiddleEarth,blue oak,33,4.349,0.663801694070753,2.982,0.657824933687003,-120.04803309146,34.6907882976132,B2379,NA,B,1.367,-369514.2532582851,-4398.69248972141,late
2379,LL,MiddleEarth,blue oak,37,4.87066666666667,0.624784853700516,1.69666666666667,0.711864406779661,-120.04803309146,34.6907882976132,B2379,NA,B,3.1740000000000004,-369514.2532582851,-4398.69248972141,late
2380,LL,MiddleEarth,live oak,9,1.865,NA,NA,NA,-120.048051298946,34.6909898389571,L2380,NA,L,NA,-369491.88126885425,-4400.348525415268,early
2380,LL,MiddleEarth,live oak,10,2.82975,0.620805528431384,0.7378,NA,-120.048051298946,34.6909898389571,L2380,NA,L,2.09195,-369491.88126885425,-4400.348525415268,early
2380,LL,MiddleEarth,live oak,12,2.0375,NA,0.3875,NA,-120.048051298946,34.6909898389571,L2380,NA,L,1.6500000000000001,-369491.88126885425,-4400.348525415268,early
2380,LL,MiddleEarth,live oak,14,2.4250000000000003,0.689670031465545,0.41695000000000004,0.743132257150949,-120.048051298946,34.6909898389571,L2380,NA,L,2.0080500000000003,-369491.88126885425,-4400.348525415268,early
2380,LL,MiddleEarth,live oak,15,0.831666666666667,0.545797497904175,1.11175,0.624946558101248,-120.048051298946,34.6909898389571,L2380,NA,L,-0.280083333333333,-369491.88126885425,-4400.348525415268,early
2380,LL,MiddleEarth,live oak,17,2.38833333333333,0.582315299592786,0.9764,0.587768303440165,-120.048051298946,34.6909898389571,L2380,NA,L,1.4119333333333302,-369491.88126885425,-4400.348525415268,NA
2380,LL,MiddleEarth,live oak,19,1.74233333333333,0.621412233453848,0.515,0.717912244228034,-120.048051298946,34.6909898389571,L2380,NA,L,1.22733333333333,-369491.88126885425,-4400.348525415268,late
2380,LL,MiddleEarth,live oak,21,3.78,0.567164179104478,0.850333333333333,0.621621621621622,-120.048051298946,34.6909898389571,L2380,NA,L,2.929666666666667,-369491.88126885425,-4400.348525415268,late
2380,LL,MiddleEarth,live oak,29,4.1,0.49437984496124,1.816,0.524926686217009,-120.048051298946,34.6909898389571,L2380,NA,L,2.284,-369491.88126885425,-4400.348525415268,late
2380,LL,MiddleEarth,live oak,33,3.1325,0.486189138576779,1.38366666666667,NA,-120.048051298946,34.6909898389571,L2380,NA,L,1.74883333333333,-369491.88126885425,-4400.348525415268,late
2380,LL,MiddleEarth,live oak,37,3.496,0.474568362109193,0.834333333333333,NA,-120.048051298946,34.6909898389571,L2380,NA,L,2.661666666666667,-369491.88126885425,-4400.348525415268,late
2381,LL,Weathertop,blue oak,9,1.41,NA,NA,NA,-120.047778804365,34.68984167808,B2381,NA,B,NA,-369619.33999746526,-4375.458774596754,early
2381,LL,Weathertop,blue oak,10,1.706541666666665,1.49112458149111,1.2752,1.70597002282628,-120.047778804365,34.68984167808,B2381,NA,B,0.4313416666666652,-369619.33999746526,-4375.458774596754,early
2381,LL,Weathertop,blue oak,12,2.33333333333333,NA,0.437333333333333,NA,-120.047778804365,34.68984167808,B2381,NA,B,1.8959999999999968,-369619.33999746526,-4375.458774596754,early
2381,LL,Weathertop,blue oak,14,2.6508333333333303,1.01176004149237,0.435333333333333,1.16175458715596,-120.047778804365,34.68984167808,B2381,NA,B,2.2154999999999974,-369619.33999746526,-4375.458774596754,early
2381,LL,Weathertop,blue oak,15,1.594,0.845179510802849,1.4,0.830493028161795,-120.047778804365,34.68984167808,B2381,NA,B,0.19400000000000017,-369619.33999746526,-4375.458774596754,early
2381,LL,Weathertop,blue oak,17,2.001,0.83066361556064106,1.26233333333333,0.891447368421053,-120.047778804365,34.68984167808,B2381,NA,B,0.7386666666666699,-369619.33999746526,-4375.458774596754,NA
2381,LL,Weathertop,blue oak,21,2.6365,0.747482571649884,1.2905,0.87012987012987,-120.047778804365,34.68984167808,B2381,NA,B,1.3459999999999999,-369619.33999746526,-4375.458774596754,late
2381,LL,Weathertop,blue oak,29,4.63333333333333,0.589850057670127,3.53333333333333,0.658724832214765,-120.047778804365,34.68984167808,B2381,NA,B,1.1,-369619.33999746526,-4375.458774596754,late
2381,LL,Weathertop,blue oak,33,4.657,0.633887414443358,3.83066666666667,0.649250912753368,-120.047778804365,34.68984167808,B2381,NA,B,0.8263333333333298,-369619.33999746526,-4375.458774596754,late
2381,LL,Weathertop,blue oak,37,4.74066666666667,0.582907820478366,1.2325,0.725470117296593,-120.047778804365,34.68984167808,B2381,NA,B,3.5081666666666704,-369619.33999746526,-4375.458774596754,late
2382,LL,Weathertop,blue oak,9,1.59285714285714,NA,NA,NA,-120.047994574136,34.6899091171246,B2382,NA,B,NA,-369611.8442716347,-4395.214618488491,early
2382,LL,Weathertop,blue oak,10,2.384875,1.23012197249741,0.7986666666666665,1.59150736422338,-120.047994574136,34.6899091171246,B2382,NA,B,1.5862083333333334,-369611.8442716347,-4395.214618488491,early
2382,LL,Weathertop,blue oak,12,2.7,NA,0.958,NA,-120.047994574136,34.6899091171246,B2382,NA,B,1.7420000000000002,-369611.8442716347,-4395.214618488491,early
2382,LL,Weathertop,blue oak,14,2.7,NA,0.644,1.06968624130765,-120.047994574136,34.6899091171246,B2382,NA,B,2.056,-369611.8442716347,-4395.214618488491,early
2382,LL,Weathertop,blue oak,17,2.695,0.763309596473381,1.20466666666667,0.738170782176852,-120.047994574136,34.6899091171246,B2382,NA,B,1.4903333333333297,-369611.8442716347,-4395.214618488491,NA
2382,LL,Weathertop,blue oak,19,2.79225,0.832440539961431,1.65333333333333,NA,-120.047994574136,34.6899091171246,B2382,NA,B,1.1389166666666701,-369611.8442716347,-4395.214618488491,late
2382,LL,Weathertop,blue oak,21,3.88833333333333,0.630057388809182,1.366,0.758664955070603,-120.047994574136,34.6899091171246,B2382,NA,B,2.52233333333333,-369611.8442716347,-4395.214618488491,late
2382,LL,Weathertop,blue oak,29,3.975,0.528040973111396,2.9,0.647741935483871,-120.047994574136,34.6899091171246,B2382,NA,B,1.0750000000000002,-369611.8442716347,-4395.214618488491,late
2382,LL,Weathertop,blue oak,33,4.44666666666667,NA,3.33433333333333,NA,-120.047994574136,34.6899091171246,B2382,NA,B,1.11233333333334,-369611.8442716347,-4395.214618488491,late
2382,LL,Weathertop,blue oak,37,NA,0.612541993281075,2.31666666666667,0.674750305963538,-120.047994574136,34.6899091171246,B2382,NA,B,NA,-369611.8442716347,-4395.214618488491,late
2383,LL,Weathertop,blue oak,10,2.36033333333333,1.30570855478944,0.96,1.35391424177475,-120.047570656531,34.6894441788793,B2383,NA,B,1.40033333333333,-369663.4720524694,-4356.419277000536,early
2383,LL,Weathertop,blue oak,14,2.825,0.840616842632717,0.5413333333333334,1.07749252338324,-120.047570656531,34.6894441788793,B2383,NA,B,2.283666666666667,-369663.4720524694,-4356.419277000536,early
2383,LL,Weathertop,blue oak,15,1.869,0.748557581448615,0.9505,0.812739143192488,-120.047570656531,34.6894441788793,B2383,NA,B,0.9185,-369663.4720524694,-4356.419277000536,early
2383,LL,Weathertop,blue oak,17,2.96,NA,1.349,0.776262671570826,-120.047570656531,34.6894441788793,B2383,NA,B,1.611,-369663.4720524694,-4356.419277000536,NA
2383,LL,Weathertop,blue oak,19,2.48,NA,1.58975,NA,-120.047570656531,34.6894441788793,B2383,NA,B,0.89025,-369663.4720524694,-4356.419277000536,late
2383,LL,Weathertop,blue oak,21,3.34333333333333,NA,1.53225,0.649484536082474,-120.047570656531,34.6894441788793,B2383,NA,B,1.8110833333333303,-369663.4720524694,-4356.419277000536,late
2383,LL,Weathertop,blue oak,29,4.2,0.58970398970399,2.358,0.614887218045113,-120.047570656531,34.6894441788793,B2383,NA,B,1.842,-369663.4720524694,-4356.419277000536,late
2383,LL,Weathertop,blue oak,33,4.6335,0.562345983242977,3.1875,0.663716814159292,-120.047570656531,34.6894441788793,B2383,NA,B,1.4459999999999997,-369663.4720524694,-4356.419277000536,late
2383,LL,Weathertop,blue oak,37,4.16766666666667,NA,1.558,NA,-120.047570656531,34.6894441788793,B2383,NA,B,2.60966666666667,-369663.4720524694,-4356.419277000536,late
2384,LL,Weathertop,blue oak,9,1.41666666666667,NA,NA,NA,-120.04769756268,34.689908770192,B2384,NA,B,NA,-369611.89650772,-4368.015126121682,early
2384,LL,Weathertop,blue oak,10,2.233933333333335,1.09279096825645,1.4495,NA,-120.04769756268,34.689908770192,B2384,NA,B,0.7844333333333351,-369611.89650772,-4368.015126121682,early
2384,LL,Weathertop,blue oak,12,2.51,NA,0.67925,NA,-120.04769756268,34.689908770192,B2384,NA,B,1.8307499999999997,-369611.89650772,-4368.015126121682,early
2384,LL,Weathertop,blue oak,14,2.61125,0.808893889919803,0.646767857142857,1.09334355576244,-120.04769756268,34.689908770192,B2384,NA,B,1.964482142857143,-369611.89650772,-4368.015126121682,early
2384,LL,Weathertop,blue oak,15,1.45966666666667,0.798110712764778,1.06666666666667,0.789034173082477,-120.04769756268,34.689908770192,B2384,NA,B,0.393,-369611.89650772,-4368.015126121682,early
2384,LL,Weathertop,blue oak,17,2.56333333333333,0.786652653704677,1.64,0.854354354354354,-120.04769756268,34.689908770192,B2384,NA,B,0.92333333333333,-369611.89650772,-4368.015126121682,NA
2384,LL,Weathertop,blue oak,19,2.311,0.825519915403595,NA,NA,-120.04769756268,34.689908770192,B2384,NA,B,NA,-369611.89650772,-4368.015126121682,late
2384,LL,Weathertop,blue oak,21,3.01666666666667,NA,1.2535,0.764705882352941,-120.04769756268,34.689908770192,B2384,NA,B,1.76316666666667,-369611.89650772,-4368.015126121682,late
2384,LL,Weathertop,blue oak,29,4.85,0.538375350140056,3.9,0.615589353612167,-120.04769756268,34.689908770192,B2384,NA,B,0.9499999999999997,-369611.89650772,-4368.015126121682,late
2384,LL,Weathertop,blue oak,33,5.094,NA,3.884,0.604611310172924,-120.04769756268,34.689908770192,B2384,NA,B,1.2100000000000004,-369611.89650772,-4368.015126121682,late
2384,LL,Weathertop,blue oak,37,NA,NA,2.232,NA,-120.04769756268,34.689908770192,B2384,NA,B,NA,-369611.89650772,-4368.015126121682,late
1478,Cucu Mesa,Low,blue oak,14,NA,NA,0.5714,1.74375600384246,-120.050047092479,34.6963011819028,B1478,NA,B,NA,-368902.2246962595,-4582.804197207942,early
2004,Cucu Mesa,High,blue oak,29,NA,NA,2.138,0.57945945945946,-120.049956242087,34.6974432545576,B2004,NA,B,NA,-368775.4580073762,-4574.418244355135,late
2010,LL,Weathertop,blue oak,37,NA,NA,1.91666666666667,NA,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,B,NA,-369599.3928067209,-4400.055726032486,late
2012,Cucu Mesa,Low,blue oak,14,NA,NA,0.505,1.67787916741218,-120.050480500687,34.6970437159379,B2012,NA,B,NA,-368819.78173544025,-4622.447427976155,early
2015,Cucu Mesa,Low,blue oak,14,NA,NA,0.617666666666667,1.2451526902569101,-120.050952539436,34.6976280152625,B2015,NA,B,NA,-368754.90084333625,-4665.6366694119015,early
2022,Chamise,Chamise,live oak,14,NA,NA,0.18775,0.778552971576227,-120.05097038782,34.686935705305,L2022,NA,L,NA,-369941.75081112096,-4667.909082805389,early
2023,Chamise,Chamise,live oak,14,NA,NA,0.323,0.691372665283131,-120.050980112504,34.6871176126745,L2023,NA,L,NA,-369921.55863664346,-4668.788819686893,early
2025,Chamise,Chamise,blue oak,14,NA,NA,0.1056,0.936752483275897,-120.050974647165,34.6863485037107,B2025,NA,B,NA,-370006.92988295574,-4668.334201230162,early
2027,Chamise,Shedd,blue oak,10,NA,NA,1.44666666666667,0.563419464203672,-120.050686812441,34.6851657131377,B2027,NA,B,NA,-370138.2334700627,-4642.04406085878,early
2027,Chamise,Shedd,blue oak,14,NA,NA,0.572666666666667,1.03777929387685,-120.050686812441,34.6851657131377,B2027,NA,B,NA,-370138.2334700627,-4642.04406085878,early
2027,Chamise,Shedd,blue oak,29,NA,NA,3.46666666666667,0.59144385026738,-120.050686812441,34.6851657131377,B2027,NA,B,NA,-370138.2334700627,-4642.04406085878,late
2028,Chamise,Shedd,blue oak,14,NA,NA,0.53675,0.849508109545334,-120.051392864861,34.6853946256801,B2028,NA,B,NA,-370112.789436365,-4706.6925922511755,early
2029,Chamise,Shedd,live oak,14,NA,NA,0.2346,0.955947638019351,-120.051347000678,34.685269556986,L2029,NA,L,NA,-370126.67430012394,-4702.499749793955,early
2029,Chamise,Shedd,live oak,19,NA,NA,1.869,0.873282824077928,-120.051347000678,34.685269556986,L2029,NA,L,NA,-370126.67430012394,-4702.499749793955,late
2030,Chamise,Shedd,live oak,14,NA,NA,0.1886,0.826998150811588,-120.05166763362,34.6851016136626,L2030,NA,L,NA,-370145.3000035258,-4731.874353969161,early
2031,Chamise,Shedd,blue oak,14,NA,NA,0.244,0.961170708955224,-120.051644886981,34.6853315651963,B2031,NA,B,NA,-370119.7765894071,-4729.777245908114,early
2086,PineNeedle,Low,blue oak,10,NA,NA,0.936,NA,-120.040616487292,34.7183630815939,B2086,NA,B,NA,-366453.72352677817,-3718.1961300735275,early
2086,PineNeedle,Low,blue oak,10,NA,NA,0.936,NA,-120.041575053574,34.7182770976075,B2086,lots of ants!,B,NA,-366453.72352677817,-3718.1961300735275,early
2087,PineNeedle,Low,blue oak,10,NA,NA,1.15,NA,-120.04067596746,34.7179186354403,B2087,NA,B,NA,-366503.05607503606,-3723.662349135088,early
2087,PineNeedle,Low,blue oak,14,NA,NA,0.617,1.81722054380665,-120.04067596746,34.7179186354403,B2087,NA,B,NA,-366503.05607503606,-3723.662349135088,early
2087,PineNeedle,Low,blue oak,21,NA,NA,1.55,0.921966509939784,-120.04067596746,34.7179186354403,B2087,NA,B,NA,-366503.05607503606,-3723.662349135088,late
2088,PineNeedle,Low,blue oak,10,NA,NA,1.41666666666667,NA,-120.041083486852,34.7178221011287,B2088,NA,B,NA,-366513.75559050683,-3760.973161678671,early
2088,PineNeedle,Low,blue oak,14,NA,NA,0.201,NA,-120.041083486852,34.7178221011287,B2088,NA,B,NA,-366513.75559050683,-3760.973161678671,early
