"sp","numbr","Ptreat.MPa","d.mm","l.mm","stemID","nomID","t.s","t.day","dt.s","bal.g","Q.g.s","rmQ.g.s","p.cm","p.MPa","Tsoln.C","ver","keep","usefork","measure"
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",120.861150979996,66.7755989518651,15.1077539920807,30.0451,-6.61911757711008e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",135.968299865723,66.7757738031254,15.1071488857269,30.0441,-6.61938270131452e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",151.074898004532,66.7759486480113,15.1065981388092,30.043,-7.28158642926113e-05,-8.47277820896847e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",166.181099891663,66.7761234883109,15.1062018871307,30.042,-6.61979766636059e-05,-7.61218365384142e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",181.289716005325,66.7762983565529,15.1086161136627,30.041,-6.61873987979415e-05,-7.08258596089518e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",196.397284984589,66.7764732126754,15.1075689792633,30.04,-6.61919863726985e-05,-6.75152341760303e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",211.504654884338,66.7766480664936,15.1073698997498,30.039,-6.61928586270046e-05,-6.61909975340653e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",226.612097024918,66.7768229211481,15.1074421405792,30.0381,-5.95732878952432e-05,-6.61933758414246e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",241.720389842987,66.7769977856483,15.1082928180695,30.0373,-5.29510520899142e-05,-6.48690922900664e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",256.827060937881,66.7771726313785,15.1066710948944,30.0364,-5.95763285203177e-05,-6.42071756043583e-05,60,0.00586256516131366,25,"v18",TRUE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",271.933562994003,66.7773474751523,15.1065020561218,30.0354,-6.61966612978015e-05,-6.42077241570284e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",287.040520906448,66.7775223242022,15.1069579124451,30.0346,-5.29557310367957e-05,-6.28839145593934e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",302.146770954132,66.7776971650593,15.1062500476837,30.0337,-5.95779890548982e-05,-6.15601270356221e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",317.253394842148,66.7778720102432,15.1066238880157,30.0329,-5.29569019477556e-05,-6.02360195640371e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",332.360747814178,66.7780468638655,15.1073529720306,30.0321,-5.29543462368298e-05,-5.89127143079259e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",347.468408823013,66.7782217210531,15.1076610088348,30.0312,-5.95724248429418e-05,-5.82507581549502e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",362.577208995819,66.7783965914255,15.1088001728058,30.0304,-5.29492739890457e-05,-5.69263996911543e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",377.683982849121,66.7785714383451,15.106773853302,30.0296,-5.29563762436312e-05,-5.62647085259931e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,60,2,12,"qudo 2381.03","qudo 2381.03 60 MPa",392.791291952133,66.7787462914597,15.1073091030121,30.0288,-5.29545000068721e-05,-5.62650533176889e-05,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",0,66.779412040658,NA,30.039,NA,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",15.1083130836487,66.7795869053928,15.1083130836487,30.0396,3.97132357978409e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",30.2144069671631,66.7797617444424,15.1060938835144,30.0397,6.61984499588705e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",45.3227610588074,66.7799366096518,15.1083540916443,30.0398,6.61885466755443e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",60.4294731616974,66.7801114558566,15.10671210289,30.0397,-6.6195740884884e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",75.5357980728149,66.7802862975801,15.1063249111176,30.0396,-6.61974375571569e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",90.6423721313477,66.7804611421873,15.1065740585327,30.0395,-6.61963457836831e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",105.748363018036,66.7806359800448,15.1059908866882,30.0392,-1.98596703949848e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",120.854557037354,66.7808108202534,15.1061940193176,30.0391,-6.61980111407718e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",135.961698055267,66.7809856714225,15.1071410179138,30.0389,-1.32387722973904e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",151.06800699234,66.7811605129612,15.1063089370728,30.0388,-6.61975075571044e-06,-1.32450115234528e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",166.174278974533,66.7813353540721,15.106271982193,30.0386,-1.3239533899329e-05,-6.61977812206227e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",181.281523942947,66.7815102064444,15.1072449684143,30.0384,-1.32386812035471e-05,-8.60563074200568e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",196.387441158295,66.7816850434492,15.1059172153473,30.0382,-1.32398448333805e-05,-1.05915006920992e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",211.494085073471,66.7818598888649,15.1066439151764,30.038,-1.323920793551e-05,-1.12534640768013e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",226.602484941483,66.7820347546041,15.1083998680115,30.0377,-1.98565038402546e-05,-1.25771400852552e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",241.709543943405,66.782209604824,15.1070590019226,30.0375,-1.32388441704818e-05,-1.32390610444666e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",256.81652712822,66.7823844541664,15.1069831848145,30.0374,-6.619455305879e-06,-1.1915039535556e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",271.923295021057,66.7825593010171,15.1067678928375,30.0371,-1.98586489268262e-05,-1.32389243168309e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",287.029670953751,66.7827341433311,15.1063759326935,30.0369,-1.32394427950045e-05,-1.32389913665923e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",302.141141176224,66.7829090446068,15.1114702224731,30.0367,-1.32349795918373e-05,-1.3900514250205e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",317.248738050461,66.7830839010521,15.1075968742371,30.0365,-1.32383728309422e-05,-1.39003981433663e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",332.356599092484,66.7832587605549,15.1078610420227,30.0363,-1.32381413520038e-05,-1.3900344158212e-05,1e-05,9.77094193552277e-10,25,"v18",TRUE,FALSE,1
"qudo",2381.03,1e-06,2,12,"qudo 2381.03","qudo 2381.03 1e-06 MPa",347.462218999863,66.7834335941187,15.1056199073792,30.036,-1.98601581291425e-05,-1.45623754877882e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",0,66.7853030744333,NA,29.1547,NA,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",15.1061408519745,66.7854779140265,15.1061408519745,29.1535,-7.94378929573029e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",30.2120718955994,66.7856527511913,15.1059310436249,29.1523,-7.94389962813421e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",45.3189659118652,66.7858275995017,15.1068940162659,29.1516,-4.63364606415471e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",60.4256019592285,66.7860024448263,15.1066360473633,29.1509,-4.63372519072019e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",75.5580298900604,66.7861775886681,15.1324279308319,29.1502,-4.62582741646168e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",90.6648750305176,66.7863524364128,15.1068451404572,29.1496,-3.97170947622507e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",105.771437883377,66.7865272808903,15.1065628528595,29.1491,-3.30981974434852e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",120.878001928329,66.7867021253815,15.1065640449524,29.1487,-2.64785558655946e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",135.984311819077,66.7868769669312,15.1063098907471,29.1483,-2.64790013507179e-05,NA,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",151.098923921585,66.7870519045713,15.1146121025085,29.1478,-3.30805710797577e-05,-4.56662296453817e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",166.207364797592,66.7872267707851,15.1084408760071,29.1473,-3.30940832412685e-05,-4.10318486737783e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",181.314191818237,66.7874016183201,15.1068270206451,29.1468,-3.30976186673967e-05,-3.63977109123837e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",196.420786857605,66.7875764631701,15.1065950393677,29.1464,-2.64785015389252e-05,-3.44119150021215e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",211.526940822601,66.787751302915,15.1061539649963,29.146,-2.64792746670216e-05,-3.24261172781035e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",226.632889986038,66.7879261402896,15.1059491634369,29.1456,-2.64796336641987e-05,-3.04482532280617e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",241.739387989044,66.7881009840165,15.106498003006,29.1451,-3.30983395293962e-05,-2.97863777047762e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",256.852548837662,66.7882759048597,15.1131608486176,29.1448,-1.98502486014839e-05,-2.84615828205761e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",271.958930969238,66.7884507472454,15.1063821315765,29.1443,-3.30985934051822e-05,-2.91235865745349e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",287.065871953964,66.7886255960994,15.106940984726,29.144,-1.98584213909506e-05,-2.84615285785581e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",302.1744389534,66.788800463773,15.1085669994354,29.1437,-1.98562841870101e-05,-2.71390998892834e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",317.282450914383,66.7889753250226,15.1080119609833,29.1433,-2.64760182236063e-05,-2.64772933875172e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",332.391438007355,66.7891501975584,15.1089870929718,29.1429,-2.64743094647214e-05,-2.58149624672496e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",347.499752998352,66.7893250623152,15.1083149909973,29.1426,-1.98566153921225e-05,-2.51527738525694e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",362.60662484169,66.789499910369,15.106871843338,29.1422,-2.64780163722546e-05,-2.51526480230927e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",377.71337389946,66.7896747570016,15.1067490577698,29.1419,-1.98586736863134e-05,-2.44905520253041e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",392.820052862167,66.7898496028229,15.1066789627075,29.1416,-1.98587658306538e-05,-2.31665946554299e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",407.93205499649,66.790024510255,15.1120021343231,29.1413,-1.98517706213062e-05,-2.31667468574121e-05,1e-06,9.77094193552277e-11,25,"v18",FALSE,FALSE,1
"qudo",2381.04,1e-06,2,12,"qudo 2381.04","qudo 2381.04 1e-06 MPa",423.038757801056,66.7901993563523,15.1067028045654,29.141,-1.98587344891863e-05,-2.18427609658125e-05,1e-06,9.77094193552277e-11,25,"v18",TRUE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",0,66.7905184113897,NA,29.1402,NA,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",15.1100947856903,66.790693296746,15.1100947856903,29.1397,-3.30904608535953e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",30.2147188186646,66.7908681187834,15.1046240329742,29.1394,-1.98614675445078e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",45.3211309909821,66.7910429615169,15.1064121723175,29.1381,-8.60561717214286e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",60.4287219047546,66.7912178178932,15.1075909137726,29.1173,-0.00137679131760451,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",75.5373148918152,66.7913926858676,15.1085929870605,29.0649,-0.00346822500578808,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",90.6460218429565,66.791567555161,15.1087069511414,29.0086,-0.00372632814853466,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",105.752858877182,66.7917424028118,15.1068370342255,28.9661,-0.00281329572191145,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",120.859738826752,66.7919172509594,15.1068799495697,28.9308,-0.00233668369099635,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",135.966219902039,66.7920920944904,15.1064810752869,28.8393,-0.0060570029210633,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",151.072968006134,66.7922669411119,15.1067481040955,28.6845,-0.0102470762690507,-0.00301644111750686,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",166.178845882416,66.7924417776614,15.1058778762817,28.5191,-0.0109493801919118,-0.00410807009061268,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",181.344717979431,66.7926173085885,15.1658720970154,28.3617,-0.0103785657028571,-0.00514394051414394,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",196.451309919357,66.7927921534026,15.1065919399261,28.207,-0.010240562571306,-0.00615939115410239,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",211.557990789413,66.792966999246,15.1066808700562,28.0589,-0.0098036094939661,-0.00700207297173855,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",226.686187982559,66.7931420941209,15.1281971931458,27.8872,-0.0113496669700864,-0.00779021716816839,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",241.793346881866,66.7933169454971,15.1071588993073,27.7222,-0.0109219742176384,-0.00850978177507876,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",256.901934862137,66.7934918134135,15.1085879802704,27.5516,-0.0112915912607305,-0.00935761132896066,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",272.009171009064,66.7936666656837,15.1072361469269,27.3785,-0.0114580852722829,-0.0102697514870893,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60,2,12,"qudo 2381.04","qudo 2381.04 60 MPa",287.115501880646,66.7938415074762,15.106330871582,27.2169,-0.010697501688117,-0.0107338013637947,60,0.00586256516131366,25,"v18",TRUE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",0,66.7943609467839,NA,26.9484,NA,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",15.1074280738831,66.7945358012755,15.1074280738831,26.9494,6.61926037385799e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",30.2703649997711,66.7947112982306,15.1629369258881,26.9499,3.29751421139726e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",45.3768498897552,66.7948861418057,15.1064848899841,26.9503,2.6478694607947e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",60.4837870597839,66.7950609906156,15.1069371700287,26.9506,1.98584264054592e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",75.5908648967743,66.7952358410535,15.1070778369904,26.9507,6.61941383221647e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",90.6981949806213,66.7954106944109,15.107330083847,26.9508,6.61930330796612e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",105.80627989769,66.7955855565049,15.1080849170685,26.9508,0,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",120.912201881409,66.7957603935649,15.1059219837189,26.9507,-6.61992032702966e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",136.027306079865,66.7959353369005,15.1151041984558,26.9506,-6.61589881786994e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",151.13338804245,66.7961101758121,15.1060819625854,26.9506,0,1.45507764861242e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",166.239846944809,66.7962850190865,15.106458902359,26.9505,-6.61968503992467e-06,7.26954760827371e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",181.34713101387,66.7964598719113,15.1072840690613,26.9505,0,3.97203339687645e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",196.453408002853,66.7966347130802,15.1062769889832,26.9504,-6.61976475574436e-06,6.62187460507312e-07,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.04,0,2,12,"qudo 2381.04","qudo 2381.04 0 MPa",211.56045293808,66.7968095631373,15.1070449352264,26.9503,-6.61942824869514e-06,-1.98559800490812e-06,0,0,25,"v18",TRUE,FALSE,1
"qudo",2381.04,60.000001,2,12,"qudo 2381.04","qudo 2381.04 60.000001 MPa",0,66.7975130930074,NA,26.7649,NA,NA,60.000001,0.00586256525902308,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60.000001,2,12,"qudo 2381.04","qudo 2381.04 60.000001 MPa",15.1050260066986,66.7976879196973,15.1050260066986,26.6245,-0.00929491944851591,NA,60.000001,0.00586256525902308,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60.000001,2,12,"qudo 2381.04","qudo 2381.04 60.000001 MPa",30.2119460105896,66.7978627683084,15.106920003891,26.466,-0.0104918805394598,NA,60.000001,0.00586256525902308,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60.000001,2,12,"qudo 2381.04","qudo 2381.04 60.000001 MPa",45.3187031745911,66.7980376150349,15.1067571640015,26.3012,-0.0109090255579608,NA,60.000001,0.00586256525902308,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60.000001,2,12,"qudo 2381.04","qudo 2381.04 60.000001 MPa",60.4251601696014,66.7982124582871,15.1064569950104,26.1606,-0.00930727834107243,NA,60.000001,0.00586256525902308,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60.000001,2,12,"qudo 2381.04","qudo 2381.04 60.000001 MPa",75.5334360599518,66.7983873225914,15.1082758903503,26.0232,-0.00909435338599788,NA,60.000001,0.00586256525902308,25,"v18",FALSE,FALSE,1
"qudo",2381.04,60.000001,2,12,"qudo 2381.04","qudo 2381.04 60.000001 MPa",90.6409530639648,66.7985621781123,15.1075170040131,25.887,-0.00901537955997809,NA,60.000001,0.00586256525902308,25,"v18",FALSE,FALSE,1
